Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,36.438958,[104  17] ; [22 31],[87.62068966 33.37931034] ; [38.37931034 14.62068966],1
v3,1,0.003118,8.737128,[41 77] ; [ 7 47],[32.93023256 85.06976744] ; [15.06976744 38.93023256],0
a6,1,0.01269,6.211776,[76 45] ; [23 31],[68.45142857 52.54857143] ; [30.54857143 23.45142857],0
n1,1,0.018809,5.519141,[17 16] ; [ 5 19],[12.73684211 20.26315789] ; [ 9.26315789 14.73684211],0
a5,1,0.025045,5.020774,[67 54] ; [20 34],[60.15428571 60.84571429] ; [26.84571429 27.15428571],0
a4,1,0.025283,5.004371,[34 85] ; [ 7 47],[28.20231214 90.79768786] ; [12.79768786 41.20231214],0
n6,1,0.03089,4.659065,[95 26] ; [34 20],[89.19428571 31.80571429] ; [39.80571429 14.19428571],0
v1,1,0.03205,4.595818,[55 62] ; [16 38],[48.57894737 68.42105263] ; [22.42105263 31.57894737],0
r1,1,0.047672,3.921518,[79 41] ; [27 27],[73.10344828 46.89655172] ; [32.89655172 21.10344828],0
b4,1,0.055698,3.661072,[66 55] ; [21 33],[60.15428571 60.84571429] ; [26.84571429 27.15428571],0
a2,1,0.124373,2.361366,[ 13 108] ; [ 2 52],[ 10.37142857 110.62857143] ; [ 4.62857143 49.37142857],0
s3,1,0.15355,2.036623,[57 60] ; [20 34],[52.68421053 64.31578947] ; [24.31578947 29.68421053],0
p3,1,0.157549,1.997596,[49 71] ; [16 38],[44.82758621 75.17241379] ; [20.17241379 33.82758621],0
n3,1,0.162483,1.950968,[21 10] ; [21  4],[23.25  7.75] ; [18.75  6.25],0
b5,1,0.167585,1.904412,[74 47] ; [27 27],[69.83428571 51.16571429] ; [31.16571429 22.83428571],0
r3,1,0.187139,1.74,[97 23] ; [48  6],[100.  20.] ; [45.  9.],0
s6,1,0.188723,1.727558,[63 55] ; [23 31],[59. 59.] ; [27. 27.],0
d3,1,0.204289,1.611445,[37 84] ; [11 41],[33.57225434 87.42774566] ; [14.42774566 37.57225434],0
s5,1,0.254369,1.299145,[21 96] ; [ 6 48],[18.47368421 98.52631579] ; [ 8.52631579 45.47368421],0
b3,1,0.269445,1.219569,[22 57] ; [ 4 20],[19.94174757 59.05825243] ; [ 6.05825243 17.94174757],0
b2,1,0.269445,1.219569,[22 57] ; [ 4 20],[19.94174757 59.05825243] ; [ 6.05825243 17.94174757],0
p11,1,0.285673,1.1399,[86 35] ; [34 20],[82.97142857 38.02857143] ; [37.02857143 16.97142857],0
p8,1,0.291583,1.112299,[52 67] ; [19 35],[48.83815029 70.16184971] ; [22.16184971 31.83815029],0
p6,1,0.357824,0.845516,[32 87] ; [11 43],[29.57803468 89.42196532] ; [13.42196532 40.57803468],0
r2,1,0.367638,0.811633,[106  14] ; [45  9],[104.13793103  15.86206897] ; [46.86206897  7.13793103],0
v2,1,0.394118,0.7262,[47 66] ; [18 34],[44.51515152 68.48484848] ; [20.48484848 31.51515152],0
p1,1,0.40239,0.701172,[ 14 107] ; [ 4 50],[ 12.44571429 108.55428571] ; [ 5.55428571 48.44571429],0
u3,1,0.41528,0.663633,[25 36] ; [15 15],[26.81318681 34.18681319] ; [13.18681319 16.81318681],0
a1,1,0.443815,0.586399,[  5 116] ; [ 1 53],[  4.14857143 116.85142857] ; [ 1.85142857 52.14857143],0
a3,1,0.466185,0.531005,[60 59] ; [24 30],[57.78034682 61.21965318] ; [26.21965318 27.78034682],0
b1,1,0.473096,0.514736,[49 72] ; [25 29],[51.16571429 69.83428571] ; [22.83428571 31.16571429],0
p4,1,0.495814,0.463884,[56 65] ; [22 32],[53.93142857 67.06857143] ; [24.06857143 29.93142857],0
s2,1,0.533734,0.387277,[38 80] ; [20 34],[39.79069767 78.20930233] ; [18.20930233 35.79069767],0
p10,1,0.538764,0.377835,[82 37] ; [34 19],[80.25581395 38.74418605] ; [35.74418605 17.25581395],0
s7,1,0.559627,0.34035,[40 73] ; [16 36],[38.35151515 74.64848485] ; [17.64848485 34.35151515],0
p9,1,0.562355,0.335642,[86 33] ; [36 17],[84.40697674 34.59302326] ; [37.59302326 15.40697674],0
v4,1,0.568768,0.324748,[102  17] ; [48  6],[103.17919075  15.82080925] ; [46.82080925  7.17919075],0
r4,1,0.591445,0.288094,[92 29] ; [39 15],[90.57714286 30.42285714] ; [40.42285714 13.57714286],0
d2,1,0.629637,0.232553,[31 90] ; [12 42],[29.73142857 91.26857143] ; [13.26857143 40.73142857],0
s1,1,0.703194,0.14517,[  5 113] ; [ 3 51],[  5.48837209 112.51162791] ; [ 2.51162791 51.48837209],0
u2,1,0.715721,0.13263,[24 37] ; [13 17],[24.8021978 36.1978022] ; [12.1978022 17.8021978],0
d5,1,0.725022,0.123732,[56 65] ; [23 30],[54.93678161 66.06321839] ; [24.06321839 28.93678161],0
n2,1,0.746207,0.104746,[25  8] ; [18  7],[24.46551724  8.53448276] ; [18.53448276  6.46551724],0
p2,1,0.7484,0.102881,[88 33] ; [38 16],[87.12 33.88] ; [38.88 15.12],0
s4,1,0.819638,0.051989,[24 96] ; [10 44],[23.44827586 96.55172414] ; [10.55172414 43.44827586],0
a8,1,0.895253,0.017334,[11 98] ; [ 5 48],[10.7654321 98.2345679] ; [ 5.2345679 47.7654321],0
s8,1,0.904918,0.014269,[37 84] ; [17 37],[37.33714286 83.66285714] ; [16.66285714 37.33714286],0
a7,1,0.960421,0.002463,[68 53] ; [30 23],[68.14942529 52.85057471] ; [29.85057471 23.14942529],0
p7,1,0.992411,9e-05,[64 55] ; [29 25],[63.97109827 55.02890173] ; [29.02890173 24.97109827],0
