Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,1.5e-05,18.700547,[15 55] ; [22 12],[24.90384615 45.09615385] ; [12.09615385 21.90384615],1
r3,1,0.275479,1.189257,[65  6] ; [34  1],[66.31132075  4.68867925] ; [32.68867925  2.31132075],0
s5,1,0.289385,1.122482,[17 53] ; [11 21],[19.21568627 50.78431373] ; [ 8.78431373 23.21568627],0
a4,1,0.336939,0.922042,[18 53] ; [12 23],[20.09433962 50.90566038] ; [ 9.90566038 25.09433962],0
d5,1,0.342241,0.902017,[53 18] ; [29  6],[54.9245283 16.0754717] ; [27.0754717  7.9245283],0
a2,1,0.354237,0.858221,[ 6 65] ; [ 5 30],[ 7.36792453 63.63207547] ; [ 3.63207547 31.36792453],0
s1,1,0.362495,0.829231,[ 3 68] ; [ 3 32],[ 4.01886792 66.98113208] ; [ 1.98113208 33.01886792],0
n2,1,0.431847,0.617851,[10  6] ; [7 2],[10.88  5.12] ; [6.12 2.88],0
b5,1,0.448504,0.57443,[44 27] ; [19 16],[42.19811321 28.80188679] ; [20.80188679 14.19811321],0
p6,1,0.454832,0.558581,[22 47] ; [13 20],[23.67647059 45.32352941] ; [11.32352941 21.67647059],0
v4,1,0.459597,0.546875,[63  7] ; [33  2],[64.  6.] ; [32.  3.],0
n6,1,0.482094,0.494124,[43 28] ; [23 11],[44.62857143 26.37142857] ; [21.37142857 12.62857143],0
v1,1,0.511416,0.431169,[29 40] ; [12 22],[27.46601942 41.53398058] ; [13.53398058 20.46601942],0
s4,1,0.534924,0.385028,[ 9 62] ; [ 6 29],[10.04716981 60.95283019] ; [ 4.95283019 30.04716981],0
r2,1,0.554541,0.349245,[65  6] ; [29  4],[64.17307692  6.82692308] ; [29.82692308  3.17307692],0
p1,1,0.620809,0.244732,[ 6 63] ; [ 4 30],[ 6.69902913 62.30097087] ; [ 3.30097087 30.69902913],0
b4,1,0.632628,0.228514,[44 27] ; [20 15],[42.86792453 28.13207547] ; [21.13207547 13.86792453],0
n1,1,0.656005,0.198413,[ 4 12] ; [3 6],[ 4.48 11.52] ; [2.52 6.48],0
r1,1,0.664451,0.188162,[52 19] ; [27  8],[52.91509434 18.08490566] ; [26.08490566  8.91509434],0
b1,1,0.689336,0.159805,[23 48] ; [10 25],[22.10377358 48.89622642] ; [10.89622642 24.10377358],0
a1,1,0.733817,0.115636,[ 3 68] ; [ 2 33],[ 3.3490566 67.6509434] ; [ 1.6509434 33.3490566],0
p5,1,0.794783,0.067655,[ 5 65] ; [ 3 32],[ 5.33333333 64.66666667] ; [ 2.66666667 32.33333333],0
p12,1,0.79571,0.067031,[ 5 66] ; [ 2 33],[ 4.68867925 66.31132075] ; [ 2.31132075 32.68867925],0
a7,1,0.842063,0.039703,[54 17] ; [26  9],[53.58490566 17.41509434] ; [26.41509434  8.58490566],0
v2,1,0.890756,0.018864,[34 34] ; [17 18],[33.66990291 34.33009709] ; [17.33009709 17.66990291],0
p3,1,0.947144,0.004395,[37 34] ; [18 17],[36.83962264 34.16037736] ; [18.16037736 16.83962264],0
a6,1,0.955525,0.00311,[43 28] ; [21 14],[42.86792453 28.13207547] ; [21.13207547 13.86792453],0
