Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.018142,5.582347,[25  7] ; [21 20],[20.16438356 11.83561644] ; [25.83561644 15.16438356],0
r3,1,0.020274,5.388184,[31  1] ; [32  9],[27.61643836  4.38356164] ; [35.38356164  5.61643836],0
r2,1,0.033895,4.5,[30  2] ; [30 10],[26.66666667  5.33333333] ; [33.33333333  6.66666667],0
d1,1,0.070684,3.267054,[16 16] ; [12 29],[12.2739726 19.7260274] ; [15.7260274 25.2739726],0
r4,1,0.073537,3.202242,[27  5] ; [27 14],[23.67123288  8.32876712] ; [30.32876712 10.67123288],0
s8,1,0.099481,2.713846,[12 20] ; [ 8 32],[ 8.88888889 23.11111111] ; [11.11111111 28.88888889],0
v3,1,0.138013,2.199972,[ 9 20] ; [ 6 32],[ 6.49253731 22.50746269] ; [ 8.50746269 29.49253731],0
n1,1,0.192373,1.699346,[5 4] ; [ 5 12],[3.46153846 5.53846154] ; [ 6.53846154 10.46153846],0
s6,1,0.213745,1.545876,[17 14] ; [16 24],[14.4084507 16.5915493] ; [18.5915493 21.4084507],0
u2,1,0.241529,1.371646,[5 7] ; [12  7],[6.58064516 5.41935484] ; [10.41935484  8.58064516],0
n4,1,0.249922,1.323742,[16 16] ; [15 26],[13.5890411 18.4109589] ; [17.4109589 23.5890411],0
s2,1,0.270126,1.216106,[15 17] ; [14 27],[12.71232877 19.28767123] ; [16.28767123 24.71232877],0
d4,1,0.349988,0.873499,[25  7] ; [28 13],[23.23287671  8.76712329] ; [29.76712329 11.23287671],0
r1,1,0.369778,0.804409,[22 10] ; [24 17],[20.16438356 11.83561644] ; [25.83561644 15.16438356],0
p8,1,0.370954,0.800465,[13 18] ; [13 28],[11.19444444 19.80555556] ; [14.80555556 26.19444444],0
n3,1,0.371093,0.8,[6 2] ; [9 7],[5. 3.] ; [10.  6.],0
n6,1,0.400793,0.705946,[18 14] ; [19 22],[16.21917808 15.78082192] ; [20.78082192 20.21917808],0
b5,1,0.400793,0.705946,[18 14] ; [19 22],[16.21917808 15.78082192] ; [20.78082192 20.21917808],0
a8,1,0.409076,0.681484,[ 1 30] ; [ 3 35],[ 1.79710145 29.20289855] ; [ 2.20289855 35.79710145],0
a2,1,0.41572,0.662384,[ 2 30] ; [ 1 40],[ 1.31506849 30.68493151] ; [ 1.68493151 39.31506849],0
s4,1,0.417729,0.656695,[ 6 26] ; [11 30],[ 7.45205479 24.54794521] ; [ 9.54794521 31.45205479],0
a6,1,0.429828,0.623289,[13 19] ; [13 28],[11.39726027 20.60273973] ; [14.60273973 26.39726027],0
p9,1,0.434598,0.610504,[18 13] ; [20 21],[16.36111111 14.63888889] ; [21.63888889 19.36111111],0
a5,1,0.448265,0.575035,[20 12] ; [22 19],[18.4109589 13.5890411] ; [23.5890411 17.4109589],0
s5,1,0.469182,0.523902,[10 19] ; [10 28],[ 8.65671642 20.34328358] ; [11.34328358 26.65671642],0
n2,1,0.49205,0.472041,[7 2] ; [11  6],[6.23076923 2.76923077] ; [11.76923077  5.23076923],0
b2,1,0.518605,0.416667,[ 7 11] ; [ 8 19],[ 6. 12.] ; [ 9. 18.],0
b3,1,0.518605,0.416667,[ 7 11] ; [ 8 19],[ 6. 12.] ; [ 9. 18.],0
a3,1,0.521245,0.411429,[20 12] ; [22 18],[18.66666667 13.33333333] ; [23.33333333 16.66666667],0
s7,1,0.574844,0.314644,[10 20] ; [10 27],[ 8.95522388 21.04477612] ; [11.04477612 25.95522388],0
p11,1,0.581175,0.304339,[20 12] ; [23 18],[18.84931507 13.15068493] ; [24.15068493 16.84931507],0
a1,1,0.588386,0.292873,[ 2 30] ; [ 4 37],[ 2.63013699 29.36986301] ; [ 3.36986301 37.63013699],0
p7,1,0.604306,0.26855,[16 16] ; [23 18],[17.09589041 14.90410959] ; [21.90410959 19.09589041],0
v1,1,0.624206,0.24,[13 19] ; [14 26],[12. 20.] ; [15. 25.],0
v4,1,0.631533,0.229987,[27  5] ; [32  8],[26.22222222  5.77777778] ; [32.77777778  7.22222222],0
b4,1,0.683872,0.165799,[18 14] ; [25 16],[18.84931507 13.15068493] ; [24.15068493 16.84931507],0
d2,1,0.683872,0.165799,[14 18] ; [16 25],[13.15068493 18.84931507] ; [16.84931507 24.15068493],0
d3,1,0.756209,0.096387,[16 16] ; [19 22],[15.34246575 16.65753425] ; [19.65753425 21.34246575],0
p3,1,0.778635,0.079016,[13 19] ; [18 23],[13.5890411 18.4109589] ; [17.4109589 23.5890411],0
p4,1,0.81351,0.055649,[12 19] ; [17 24],[12.48611111 18.51388889] ; [16.51388889 24.48611111],0
p2,1,0.84452,0.038461,[18 14] ; [24 17],[18.4109589 13.5890411] ; [23.5890411 17.4109589],0
a4,1,0.84452,0.038461,[14 18] ; [17 24],[13.5890411 18.4109589] ; [17.4109589 23.5890411],0
p6,1,0.872152,0.025897,[ 7 23] ; [10 30],[ 7.28571429 22.71428571] ; [ 9.71428571 30.28571429],0
u3,1,0.88644,0.020395,[6 6] ; [ 9 10],[5.80645161 6.19354839] ; [9.19354839 9.80645161],0
p10,1,0.915233,0.01133,[14 17] ; [18 23],[13.77777778 17.22222222] ; [18.22222222 22.77777778],0
b1,1,0.917638,0.010694,[16 16] ; [20 21],[15.78082192 16.21917808] ; [20.21917808 20.78082192],0
p1,1,0.956241,0.003011,[ 3 29] ; [ 4 37],[ 3.06849315 28.93150685] ; [ 3.93150685 37.06849315],0
s3,1,0.978052,0.000757,[16 15] ; [20 19],[15.94285714 15.05714286] ; [20.05714286 18.94285714],0
