Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,164.021103,[ 95 266] ; [229  71],[176.95007564 184.04992436] ; [147.04992436 152.95007564],1
s2,1,0.0,94.12233,[127 245] ; [219  87],[189.84070796 182.15929204] ; [156.15929204 149.84070796],1
s3,1,0.0,80.903737,[154 214] ; [232  72],[211.38095238 156.61904762] ; [174.61904762 129.38095238],1
s6,1,0.0,75.733173,[189 176] ; [256  50],[242.06408346 122.93591654] ; [202.93591654 103.06408346],1
p6,1,0.0,25.359396,[106 260] ; [146 159],[137.45454545 228.54545455] ; [114.54545455 190.45454545],1
p3,1,3e-06,21.755481,[162 210] ; [190 119],[192.28193833 179.71806167] ; [159.71806167 149.28193833],1
s5,1,3e-06,21.710504,[ 95 271] ; [127 167],[123.10909091 242.89090909] ; [ 98.89090909 195.10909091],1
d2,1,3e-06,21.523149,[146 227] ; [176 133],[176.1085044 196.8914956] ; [145.8914956 163.1085044],1
d1,1,6e-06,20.520179,[195 181] ; [213  96],[223.95328467 152.04671533] ; [184.04671533 124.95328467],1
a3,1,1.2e-05,19.150978,[244 131] ; [247  61],[269.58272328 105.41727672] ; [221.41727672  86.58272328],1
p7,1,2e-05,18.193322,[215 149] ; [223  75],[240.83383686 123.16616314] ; [197.16616314 100.83383686],1
v3,1,2.7e-05,17.621872,[121 242] ; [146 149],[147.29635258 215.70364742] ; [119.70364742 175.29635258],1
a5,1,3e-05,17.398905,[253 122] ; [252  57],[276.86403509  98.13596491] ; [228.13596491  80.86403509],1
v1,1,4.6e-05,16.615681,[178 189] ; [191 106],[203.9503012 163.0496988] ; [165.0496988 131.9503012],1
p4,1,9.1e-05,15.320521,[202 169] ; [213  95],[226.75257732 144.24742268] ; [188.24742268 119.75257732],1
p8,1,0.000286,13.16068,[183 185] ; [193 110],[206.21162444 161.78837556] ; [169.78837556 133.21162444],1
p9,1,0.001034,10.764965,[312  58] ; [285  23],[325.79646018  44.20353982] ; [271.20353982  36.79646018],0
p5,1,0.001133,10.597036,[ 30 343] ; [ 49 255],[ 43.52584934 329.47415066] ; [ 35.47415066 268.52584934],0
n5,1,0.001816,9.726545,[271 102] ; [254  53],[287.97794118  85.02205882] ; [237.02205882  69.97794118],0
b2,1,0.002059,9.495997,[ 67 143] ; [103 119],[ 82.63888889 127.36111111] ; [ 87.36111111 134.63888889],0
b3,1,0.002059,9.495997,[ 67 143] ; [103 119],[ 82.63888889 127.36111111] ; [ 87.36111111 134.63888889],0
u4,1,0.003285,8.641872,[  3 373] ; [ 13 296],[  8.78248175 367.21751825] ; [  7.21751825 301.78248175],0
u1,1,0.003706,8.422293,[ 51 325] ; [ 68 241],[ 65.31970803 310.68029197] ; [ 53.68029197 255.31970803],0
d5,1,0.004404,8.109361,[290  86] ; [264  44],[304.5380117  71.4619883] ; [249.4619883  58.5380117],0
p12,1,0.004834,7.940635,[ 22 348] ; [ 37 269],[ 32.29289941 337.70710059] ; [ 26.70710059 279.29289941],0
d4,1,0.005336,7.761957,[295  79] ; [268  40],[308.74193548  65.25806452] ; [254.25806452  53.74193548],0
n4,1,0.006673,7.358918,[284  91] ; [260  49],[298.24561404  76.75438596] ; [245.75438596  63.24561404],0
p10,1,0.011675,6.359633,[308  62] ; [277  31],[319.24778761  50.75221239] ; [265.75221239  42.24778761],0
r4,1,0.021081,5.320092,[347  29] ; [298  11],[354.04379562  21.95620438] ; [290.95620438  18.04379562],0
a2,1,0.025571,4.984827,[ 75 301] ; [ 84 225],[ 87.27591241 288.72408759] ; [ 71.72408759 237.27591241],0
