Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,67.874623,[225  56] ; [41 70],[190.67857143  90.32142857] ; [75.32142857 35.67857143],1
d3,1,0.0,41.541701,[225  57] ; [52 59],[198.76335878  83.23664122] ; [78.23664122 32.76335878],1
a2,1,1e-06,23.238567,[ 96 187] ; [ 11 100],[ 76.85532995 206.14467005] ; [30.14467005 80.85532995],1
u1,1,4e-06,21.289828,[ 78 205] ; [  7 104],[ 61.05329949 221.94670051] ; [23.94670051 87.05329949],1
r4,1,1e-05,19.426133,[273  10] ; [93 18],[262.88832487  20.11167513] ; [103.11167513   7.88832487],1
b5,1,0.000123,14.752435,[194  89] ; [53 58],[177.41370558 105.58629442] ; [69.58629442 41.41370558],1
b1,1,0.001407,10.196393,[ 96 187] ; [57 54],[109.89593909 173.10406091] ; [43.10406091 67.89593909],0
d1,1,0.003839,8.358375,[192  91] ; [58 53],[179.56852792 103.43147208] ; [70.43147208 40.56852792],0
r1,1,0.00517,7.818999,[245  36] ; [84 27],[235.83928571  45.16071429] ; [93.16071429 17.83928571],0
p4,1,0.008653,6.893115,[206  74] ; [66 44],[195.28205128  84.71794872] ; [76.71794872 33.28205128],0
a5,1,0.017399,5.655684,[230  53] ; [78 33],[221.2284264  61.7715736] ; [86.7715736 24.2284264],0
b3,1,0.019273,5.476541,[ 67 117] ; [41 38],[ 75.55893536 108.44106464] ; [32.44106464 46.55893536],0
b2,1,0.019273,5.476541,[ 67 117] ; [41 38],[ 75.55893536 108.44106464] ; [32.44106464 46.55893536],0
r2,1,0.023138,5.158105,[276   7] ; [100   8],[272.14322251  10.85677749] ; [103.85677749   4.14322251],0
v4,1,0.025795,4.969716,[276   7] ; [102   8],[272.19847328  10.80152672] ; [105.80152672   4.19847328],0
p1,1,0.038488,4.283306,[ 32 250] ; [  5 105],[ 26.61734694 255.38265306] ; [10.38265306 99.61734694],0
p12,1,0.058273,3.585866,[ 34 248] ; [  6 102],[ 28.92307692 253.07692308] ; [11.07692308 96.92307692],0
p3,1,0.062011,3.482777,[171 110] ; [55 54],[162.83589744 118.16410256] ; [63.16410256 45.83589744],0
n6,1,0.0749,3.172234,[262  20] ; [96 14],[257.54081633  24.45918367] ; [100.45918367   9.54081633],0
r3,1,0.079485,3.075399,[272   9] ; [103   8],[268.81377551  12.18622449] ; [106.18622449   4.81377551],0
p6,1,0.174886,1.840551,[130 147] ; [42 65],[124.07291667 152.92708333] ; [47.92708333 59.07291667],0
