Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.002758,8.961306,[397 105] ; [7 8],[392.27852998 109.72147002] ; [11.72147002  3.27852998],0
a6,1,0.009727,6.684258,[360 147] ; [6 9],[355.48275862 151.51724138] ; [10.51724138  4.48275862],0
a5,1,0.020696,5.352224,[374 134] ; [7 8],[370.07265774 137.92734226] ; [10.92734226  4.07265774],0
v1,1,0.02743,4.86352,[240 251] ; [ 3 12],[235.79644269 255.20355731] ; [7.20355731 7.79644269],0
p9,1,0.029329,4.748172,[410  89] ; [9 6],[406.77237354  92.22762646] ; [12.22762646  2.77237354],0
n5,1,0.03242,4.576166,[363 141] ; [7 8],[359.30635838 144.69364162] ; [10.69364162  4.30635838],0
s2,1,0.038673,4.275184,[236 266] ; [ 3 12],[232.06576402 269.93423598] ; [6.93423598 8.06576402],0
u3,1,0.042657,4.108962,[90 64] ; [1 5],[87.5875 66.4125] ; [3.4125 2.5875],0
p2,1,0.071952,3.237924,[402 105] ; [9 6],[399.18965517 107.81034483] ; [11.81034483  3.18965517],0
b4,1,0.074305,3.185268,[289 219] ; [12  3],[292.36711281 215.63288719] ; [8.63288719 6.36711281],0
d1,1,0.085981,2.948052,[283 225] ; [ 5 10],[279.73996176 228.26003824] ; [8.26003824 6.73996176],0
p11,1,0.087455,2.920606,[399 109] ; [9 6],[396.29827916 111.70172084] ; [11.70172084  3.29827916],0
p4,1,0.087958,2.911363,[247 257] ; [ 4 11],[243.74566474 260.25433526] ; [7.25433526 7.74566474],0
p3,1,0.088027,2.910094,[213 294] ; [ 3 12],[209.79310345 297.20689655] ; [6.20689655 8.79310345],0
a8,1,0.112372,2.520543,[ 63 400] ; [ 4 10],[ 65.03354298 397.96645702] ; [ 1.96645702 12.03354298],0
n1,1,0.1151,2.482759,[42 74] ; [3 1],[43.5 72.5] ; [1.5 2.5],0
p7,1,0.136744,2.214226,[263 235] ; [ 5 10],[260.16374269 237.83625731] ; [7.83625731 7.16374269],0
b1,1,0.139895,2.179116,[177 331] ; [8 7],[179.69407266 328.30592734] ; [5.30592734 9.69407266],0
s6,1,0.160746,1.967195,[321 178] ; [7 8],[318.42801556 180.57198444] ; [9.57198444 5.42801556],0
u4,1,0.17246,1.861431,[  9 499] ; [ 1 14],[  9.71319312 498.28680688] ; [ 0.28680688 14.71319312],0
d5,1,0.201986,1.627957,[406 101] ; [14  1],[407.93103448  99.06896552] ; [12.06896552  2.93103448],0
b5,1,0.216062,1.530337,[317 191] ; [7 8],[314.70745698 193.29254302] ; [9.29254302 5.70745698],0
a4,1,0.221129,1.497031,[215 291] ; [ 4 11],[212.69481766 293.30518234] ; [6.30518234 8.69481766],0
s5,1,0.231726,1.430237,[142 349] ; [ 2 12],[140.00792079 350.99207921] ; [ 3.99207921 10.00792079],0
s3,1,0.256827,1.285778,[274 226] ; [6 9],[271.84466019 228.15533981] ; [8.15533981 6.84466019],0
r2,1,0.258401,1.277303,[495  12] ; [13  1],[494.34932821  12.65067179] ; [13.65067179  0.34932821],0
s7,1,0.325373,0.967224,[201 281] ; [ 4 10],[199.21370968 282.78629032] ; [5.78629032 8.21370968],0
v3,1,0.327887,0.957225,[188 292] ; [ 4 11],[186.18181818 293.81818182] ; [5.81818182 9.18181818],0
s8,1,0.333319,0.93596,[197 308] ; [ 4 11],[195.20192308 309.79807692] ; [5.79807692 9.20192308],0
n6,1,0.351032,0.869724,[419  88] ; [11  4],[417.64367816  89.35632184] ; [12.35632184  2.64367816],0
s4,1,0.35774,0.845813,[ 77 427] ; [ 1 14],[ 75.74566474 428.25433526] ; [ 2.25433526 12.74566474],0
a3,1,0.435873,0.607123,[352 155] ; [9 6],[350.62643678 156.37356322] ; [10.37356322  4.62643678],0
d4,1,0.5275,0.399205,[406 101] ; [13  2],[406.95977011 100.04022989] ; [12.04022989  2.95977011],0
a7,1,0.535626,0.383707,[375 133] ; [10  5],[373.95793499 134.04206501] ; [11.04206501  3.95793499],0
r1,1,0.568039,0.325975,[430  74] ; [12  3],[429.22543353  74.77456647] ; [12.77456647  2.22543353],0
n4,1,0.59506,0.282512,[368 137] ; [10  5],[367.09615385 137.90384615] ; [10.90384615  4.09615385],0
d3,1,0.613055,0.25575,[336 171] ; [9 6],[335.0862069 171.9137931] ; [9.9137931 5.0862069],0
d2,1,0.621874,0.243242,[235 271] ; [6 9],[234.06142035 271.93857965] ; [6.93857965 8.06142035],0
b2,1,0.747412,0.103719,[ 96 203] ; [3 5],[ 96.42019544 202.57980456] ; [2.57980456 5.42019544],0
b3,1,0.747412,0.103719,[ 96 203] ; [3 5],[ 96.42019544 202.57980456] ; [2.57980456 5.42019544],0
u2,1,0.788299,0.072103,[85 68] ; [3 3],[84.67924528 68.32075472] ; [3.32075472 2.67924528],0
p8,1,0.827261,0.047618,[215 287] ; [6 9],[214.58800774 287.41199226] ; [6.41199226 8.58800774],0
n2,1,0.888235,0.019751,[92 26] ; [3 1],[91.8852459 26.1147541] ; [3.1147541 0.8852459],0
v2,1,0.923725,0.009167,[262 218] ; [8 7],[261.81818182 218.18181818] ; [8.18181818 6.81818182],0
p5,1,0.965095,0.001915,[ 35 468] ; [ 1 14],[ 34.95752896 468.04247104] ; [ 1.04247104 13.95752896],0
