Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,66.966913,[114  13] ; [19 41],[90.32620321 36.67379679] ; [42.67379679 17.32620321],1
r2,1,0.0,33.40579,[121   6] ; [37 22],[107.88172043  19.11827957] ; [50.11827957  8.88172043],1
r3,1,1e-06,23.552667,[116  10] ; [38 22],[104.32258065  21.67741935] ; [49.67741935 10.32258065],1
v4,1,0.000473,12.217327,[111  15] ; [40 20],[102.29032258  23.70967742] ; [48.70967742 11.29032258],1
a7,1,0.002477,9.157608,[84 42] ; [26 34],[74.51612903 51.48387097] ; [35.48387097 24.51612903],0
u3,1,0.003429,8.56369,[29 22] ; [ 6 21],[22.88461538 28.11538462] ; [12.11538462 14.88461538],0
s6,1,0.004251,8.173577,[61 64] ; [16 44],[52.02702703 72.97297297] ; [24.97297297 35.02702703],0
d4,1,0.009619,6.70413,[97 27] ; [36 24],[89.63043478 34.36956522] ; [43.36956522 16.63043478],0
b4,1,0.011196,6.433913,[84 43] ; [28 32],[76.06417112 50.93582888] ; [35.93582888 24.06417112],0
a5,1,0.01515,5.898887,[83 44] ; [28 32],[75.38502674 51.61497326] ; [35.61497326 24.38502674],0
p11,1,0.018474,5.550676,[70 57] ; [22 38],[62.48128342 64.51871658] ; [29.51871658 30.48128342],0
a4,1,0.020298,5.386048,[59 67] ; [17 42],[51.76216216 74.23783784] ; [24.23783784 34.76216216],0
u1,1,0.020809,5.342725,[ 22 105] ; [ 3 57],[ 16.97860963 110.02139037] ; [ 8.02139037 51.97860963],0
p2,1,0.02673,4.908183,[81 46] ; [28 32],[74.02673797 52.97326203] ; [34.97326203 25.02673797],0
a2,1,0.027421,4.864093,[30 97] ; [ 6 54],[ 24.44919786 102.55080214] ; [11.55080214 48.44919786],0
s8,1,0.035062,4.442136,[34 91] ; [ 8 52],[28.37837838 96.62162162] ; [13.62162162 46.37837838],0
s2,1,0.043579,4.072786,[41 85] ; [11 49],[35.22580645 90.77419355] ; [16.77419355 43.22580645],0
d5,1,0.044287,4.045585,[92 34] ; [35 25],[86.03225806 39.96774194] ; [40.96774194 19.03225806],0
v1,1,0.045143,4.013292,[53 74] ; [15 42],[46.93478261 80.06521739] ; [21.06521739 35.93478261],0
s5,1,0.04594,3.983795,[25 99] ; [ 5 54],[ 20.32786885 103.67213115] ; [ 9.67213115 49.32786885],0
d1,1,0.063234,3.450465,[65 62] ; [22 38],[59.0855615 67.9144385] ; [27.9144385 32.0855615],0
s7,1,0.080126,3.062335,[38 81] ; [11 46],[33.13068182 85.86931818] ; [15.86931818 41.13068182],0
u2,1,0.092676,2.827275,[25 24] ; [ 8 18],[21.56 27.44] ; [11.44 14.56],0
s3,1,0.095598,2.777495,[55 70] ; [18 40],[49.86338798 75.13661202] ; [23.13661202 34.86338798],0
a8,1,0.134021,2.245301,[19 94] ; [ 5 54],[15.76744186 97.23255814] ; [ 8.23255814 50.76744186],0
a1,1,0.135465,2.228734,[  7 120] ; [ 7 53],[  9.50802139 117.49197861] ; [ 4.49197861 55.50802139],0
b1,1,0.160257,1.971802,[58 69] ; [34 26],[62.48128342 64.51871658] ; [29.51871658 30.48128342],0
