Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,37.763388,[56  2] ; [42 46],[38.93150685 19.06849315] ; [59.06849315 28.93150685],1
d3,1,0.0,35.273569,[53  5] ; [37 50],[36. 22.] ; [54. 33.],1
d2,1,0.0,28.899336,[34 24] ; [14 74],[19.06849315 38.93150685] ; [28.93150685 59.06849315],1
a2,1,0.000322,12.939644,[13 45] ; [ 3 85],[ 6.35616438 51.64383562] ; [ 9.64383562 78.35616438],1
a4,1,0.001686,9.863479,[26 32] ; [18 70],[17.47945205 40.52054795] ; [26.52054795 61.47945205],0
a5,1,0.002864,8.892267,[39 19] ; [37 51],[30.19178082 27.80821918] ; [45.80821918 42.19178082],0
v2,1,0.006928,7.291442,[32 24] ; [29 56],[24.22695035 31.77304965] ; [36.77304965 48.22695035],0
n5,1,0.012543,6.232456,[13 45] ; [37 50],[20. 38.] ; [30. 57.],0
r1,1,0.014442,5.98324,[45 13] ; [51 37],[38.1369863 19.8630137] ; [57.8630137 30.1369863],0
a7,1,0.015736,5.832128,[46 12] ; [53 35],[39.32876712 18.67123288] ; [59.67123288 28.32876712],0
u1,1,0.016027,5.799882,[ 7 51] ; [ 2 86],[ 3.57534247 54.42465753] ; [ 5.42465753 82.57534247],0
a3,1,0.027976,4.82956,[40 18] ; [44 43],[33.6 24.4] ; [50.4 36.6],0
b5,1,0.072736,3.22018,[39 19] ; [46 42],[33.76712329 24.23287671] ; [51.23287671 36.76712329],0
a6,1,0.076127,3.145707,[37 21] ; [43 45],[31.78082192 26.21917808] ; [48.21917808 39.78082192],0
r4,1,0.106604,2.60386,[46 12] ; [59 29],[41.71232877 16.28767123] ; [63.28767123 24.71232877],0
r3,1,0.106784,2.601181,[52  6] ; [70 18],[48.46575342  9.53424658] ; [73.53424658 14.46575342],0
n2,1,0.134536,2.239364,[11 12] ; [23 11],[13.71929825  9.28070175] ; [20.28070175 13.71929825],0
s1,1,0.158617,1.987358,[ 1 57] ; [ 6 82],[ 2.78082192 55.21917808] ; [ 4.21917808 83.78082192],0
b4,1,0.214194,1.542847,[37 21] ; [47 41],[33.36986301 24.63013699] ; [50.63013699 37.36986301],0
p9,1,0.217157,1.523058,[35 22] ; [62 25],[38.39583333 18.60416667] ; [58.60416667 28.39583333],0
s6,1,0.219211,1.50953,[24 34] ; [27 59],[20.54166667 37.45833333] ; [30.45833333 55.54166667],0
b2,1,0.227714,1.455085,[11 20] ; [ 9 31],[ 8.73239437 22.26760563] ; [11.26760563 28.73239437],0
b3,1,0.227714,1.455085,[11 20] ; [ 9 31],[ 8.73239437 22.26760563] ; [11.26760563 28.73239437],0
n3,1,0.274957,1.19185,[13 10] ; [24 10],[14.92982456  8.07017544] ; [22.07017544 11.92982456],0
r2,1,0.288896,1.124758,[50  8] ; [69 18],[47.6 10.4] ; [71.4 15.6],0
p11,1,0.300257,1.073051,[34 24] ; [59 29],[36.94520548 21.05479452] ; [56.05479452 31.94520548],0
p10,1,0.332613,0.938697,[32 26] ; [55 32],[34.8 23.2] ; [52.2 34.8],0
s7,1,0.339603,0.911929,[13 41] ; [15 71],[10.8 43.2] ; [17.2 68.8],0
s5,1,0.420707,0.64834,[11 47] ; [12 74],[ 9.26388889 48.73611111] ; [13.73611111 72.26388889],0
v4,1,0.443815,0.586399,[51  6] ; [74 13],[49.47916667  7.52083333] ; [75.52083333 11.47916667],0
v3,1,0.445144,0.582987,[15 39] ; [19 67],[13.11428571 40.88571429] ; [20.88571429 65.11428571],0
b1,1,0.480514,0.497696,[21 37] ; [37 51],[23.04109589 34.95890411] ; [34.95890411 53.04109589],0
p8,1,0.491218,0.473856,[26 32] ; [34 53],[24. 34.] ; [36. 51.],0
s4,1,0.517624,0.418625,[ 7 51] ; [14 74],[ 8.34246575 49.65753425] ; [12.65753425 75.34246575],0
u2,1,0.525582,0.402926,[11  7] ; [23 21],[9.87096774 8.12903226] ; [24.12903226 19.87096774],0
p3,1,0.528719,0.396854,[19 38] ; [25 63],[17.29655172 39.70344828] ; [26.70344828 61.29655172],0
p1,1,0.584017,0.299785,[ 3 54] ; [ 3 85],[ 2.35862069 54.64137931] ; [ 3.64137931 84.35862069],0
n1,1,0.621218,0.244159,[ 5 19] ; [ 9 25],[ 5.79310345 18.20689655] ; [ 8.20689655 25.79310345],0
s8,1,0.623005,0.241667,[ 7 51] ; [13 74],[ 8. 50.] ; [12. 75.],0
p2,1,0.630117,0.231902,[38 19] ; [62 26],[39.31034483 17.68965517] ; [60.68965517 27.31034483],0
p6,1,0.664834,0.187705,[10 46] ; [13 73],[ 9.07042254 46.92957746] ; [13.92957746 72.07042254],0
u3,1,0.691125,0.15787,[10  8] ; [22 22],[9.29032258 8.70967742] ; [22.70967742 21.29032258],0
p7,1,0.733993,0.115477,[28 30] ; [44 42],[29. 29.] ; [43. 43.],0
s3,1,0.762415,0.091392,[13 44] ; [18 69],[12.27083333 44.72916667] ; [18.72916667 68.27083333],0
p12,1,0.764953,0.089391,[ 1 57] ; [ 1 87],[ 0.79452055 57.20547945] ; [ 1.20547945 86.79452055],0
n6,1,0.84777,0.03685,[36 22] ; [56 32],[36.54794521 21.45205479] ; [55.45205479 32.54794521],0
p5,1,0.881954,0.02205,[ 3 55] ; [ 5 82],[ 3.2 54.8] ; [ 4.8 82.2],0
v1,1,0.882483,0.021851,[21 36] ; [31 56],[20.58333333 36.41666667] ; [31.41666667 55.58333333],0
p4,1,1.0,0.0,[22 36] ; [33 54],[22. 36.] ; [33. 54.],0
