Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,25.902098,[198   5] ; [5 3],[195.30331754   7.69668246] ; [7.69668246 0.30331754],1
v4,1,1.9e-05,18.307172,[199   3] ; [6 2],[197.19047619   4.80952381] ; [7.80952381 0.19047619],1
r1,1,0.00103,10.773457,[179  22] ; [4 4],[175.99521531  25.00478469] ; [7.00478469 0.99521531],0
d1,1,0.001534,10.037618,[136  67] ; [1 7],[131.8056872  71.1943128] ; [5.1943128 2.8056872],0
d3,1,0.003038,8.784653,[148  54] ; [2 6],[144.28571429  57.71428571] ; [5.71428571 2.28571429],0
n6,1,0.003189,8.696204,[184  15] ; [5 3],[181.69565217  17.30434783] ; [7.30434783 0.69565217],0
s3,1,0.004374,8.121467,[144  56] ; [2 6],[140.38461538  59.61538462] ; [5.61538462 2.38461538],0
n2,1,0.018043,5.591977,[38  6] ; [1 2],[36.5106383  7.4893617] ; [2.4893617 0.5106383],0
a4,1,0.033844,4.502591,[103 100] ; [1 7],[100.05687204 102.94312796] ; [3.94312796 4.05687204],0
s2,1,0.034563,4.466621,[145  56] ; [3 5],[142.33492823  58.66507177] ; [5.66507177 2.33492823],0
p9,1,0.046416,3.96643,[188  13] ; [6 2],[186.57416268  14.42583732] ; [7.42583732 0.57416268],0
a3,1,0.051354,3.796702,[159  42] ; [4 4],[156.76076555  44.23923445] ; [6.23923445 1.76076555],0
r3,1,0.055601,3.66397,[198   4] ; [7 1],[197.19047619   4.80952381] ; [7.80952381 0.19047619],0
p5,1,0.074465,3.181753,[ 46 157] ; [4 4],[ 48.1042654 154.8957346] ; [1.8957346 6.1042654],0
a7,1,0.084369,2.978655,[136  67] ; [3 5],[133.72985782  69.27014218] ; [5.27014218 2.72985782],0
n3,1,0.091267,2.851876,[34 10] ; [1 2],[32.76595745 11.23404255] ; [2.23404255 0.76595745],0
n5,1,0.121464,2.398342,[168  33] ; [5 3],[166.37799043  34.62200957] ; [6.62200957 1.37799043],0
a5,1,0.130046,2.291951,[169  34] ; [5 3],[167.4028436  35.5971564] ; [6.5971564 1.4028436],0
s8,1,0.141766,2.158688,[127  74] ; [3 5],[125.02392344  75.97607656] ; [4.97607656 3.02392344],0
p10,1,0.149318,2.079208,[183  19] ; [6 2],[181.8  20.2] ; [7.2 0.8],0
a6,1,0.150635,2.065811,[126  75] ; [3 5],[124.06220096  76.93779904] ; [4.93779904 3.06220096],0
p12,1,0.243552,1.359914,[ 23 179] ; [2 6],[ 24.04761905 177.95238095] ; [0.95238095 7.04761905],0
s6,1,0.282203,1.156449,[174  24] ; [6 2],[173.00970874  24.99029126] ; [6.99029126 1.00970874],0
b1,1,0.427278,0.630209,[ 79 124] ; [2 6],[ 77.92890995 125.07109005] ; [3.07109005 4.92890995],0
s4,1,0.447775,0.576277,[ 51 149] ; [3 5],[ 51.92307692 148.07692308] ; [2.07692308 5.92307692],0
d5,1,0.466299,0.530732,[170  31] ; [6 2],[169.26315789  31.73684211] ; [6.73684211 1.26315789],0
v2,1,0.475029,0.510254,[125  75] ; [4 4],[124.03846154  75.96153846] ; [4.96153846 3.03846154],0
u3,1,0.533324,0.388055,[26 18] ; [3 1],[26.58333333 17.41666667] ; [2.41666667 1.58333333],0
a1,1,0.545215,0.365959,[ 14 189] ; [1 7],[ 14.43127962 188.56872038] ; [0.56872038 7.43127962],0
b5,1,0.549538,0.358145,[ 98 105] ; [3 5],[ 97.17061611 105.82938389] ; [3.82938389 4.17061611],0
n4,1,0.552592,0.352694,[167  34] ; [6 2],[166.37799043  34.62200957] ; [6.62200957 1.37799043],0
v3,1,0.58734,0.294517,[ 95 106] ; [3 5],[ 94.24880383 106.75119617] ; [3.75119617 4.24880383],0
n1,1,0.62879,0.233705,[21 23] ; [1 2],[20.59574468 23.40425532] ; [1.40425532 1.59574468],0
s7,1,0.701654,0.146757,[133  60] ; [5 3],[132.50746269  60.49253731] ; [5.49253731 2.50746269],0
p6,1,0.796828,0.066282,[117  85] ; [5 3],[117.35238095  84.64761905] ; [4.64761905 3.35238095],0
p3,1,0.798798,0.064975,[135  67] ; [5 3],[134.66666667  67.33333333] ; [5.33333333 2.66666667],0
b2,1,0.816146,0.054059,[56 68] ; [3 3],[56.27692308 67.72307692] ; [2.72307692 3.27692308],0
b3,1,0.816146,0.054059,[56 68] ; [3 3],[56.27692308 67.72307692] ; [2.72307692 3.27692308],0
a8,1,0.826429,0.048085,[ 29 160] ; [1 7],[ 28.78172589 160.21827411] ; [1.21827411 6.78172589],0
b4,1,0.826935,0.047801,[119  84] ; [5 3],[119.2985782  83.7014218] ; [4.7014218 3.2985782],0
v1,1,0.899538,0.015938,[130  71] ; [5 3],[129.83253589  71.16746411] ; [5.16746411 2.83253589],0
d4,1,0.908629,0.013172,[173  28] ; [7 1],[173.11004785  27.88995215] ; [6.88995215 1.11004785],0
d2,1,0.912455,0.012087,[105  97] ; [4 4],[104.84761905  97.15238095] ; [4.15238095 3.84761905],0
p8,1,0.93776,0.006097,[149  53] ; [6 2],[149.0952381  52.9047619] ; [5.9047619 2.0952381],0
p4,1,0.961686,0.002308,[153  49] ; [6 2],[152.94285714  49.05714286] ; [6.05714286 1.94285714],0
p1,1,0.971282,0.001296,[ 26 175] ; [1 7],[ 25.96650718 175.03349282] ; [1.03349282 6.96650718],0
