Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,37.547201,[ 1 37] ; [29 13],[14.25 23.75] ; [15.75 26.25],1
d4,1,9.5e-05,15.242072,[15 23] ; [33  7],[23.38461538 14.61538462] ; [24.61538462 15.38461538],1
s6,1,0.00075,11.360609,[11 27] ; [28 14],[18.525 19.475] ; [20.475 21.525],1
u3,1,0.002174,9.396307,[ 1 10] ; [11  5],[4.88888889 6.11111111] ; [7.11111111 8.88888889],0
s7,1,0.021425,5.291866,[ 6 29] ; [17 24],[10.59210526 24.40789474] ; [12.40789474 28.59210526],0
n2,1,0.03965,4.232804,[11  7] ; [13  1],[13.5  4.5] ; [10.5  3.5],0
s8,1,0.04311,4.091099,[ 6 32] ; [15 27],[ 9.975 28.025] ; [11.025 30.975],0
d3,1,0.043364,4.081148,[15 22] ; [26 15],[19.44871795 17.55128205] ; [21.55128205 19.44871795],0
d1,1,0.049362,3.862991,[10 28] ; [20 22],[14.25 23.75] ; [15.75 26.25],0
b3,1,0.07044,3.272727,[ 8 12] ; [ 4 21],[ 5.33333333 14.66666667] ; [ 6.66666667 18.33333333],0
b2,1,0.07044,3.272727,[ 8 12] ; [ 4 21],[ 5.33333333 14.66666667] ; [ 6.66666667 18.33333333],0
v4,1,0.072164,3.233102,[27 11] ; [35  5],[30.20512821  7.79487179] ; [31.79487179  8.20512821],0
r3,1,0.080075,3.063375,[25 13] ; [34  7],[28.37974684  9.62025316] ; [30.62025316 10.37974684],0
a2,1,0.086444,2.939381,[ 9 29] ; [ 4 38],[ 6.175 31.825] ; [ 6.825 35.175],0
r2,1,0.105036,2.627368,[29  9] ; [36  4],[31.66666667  6.33333333] ; [33.33333333  6.66666667],0
p11,1,0.127713,2.320086,[18 20] ; [27 15],[21.375 16.625] ; [23.625 18.375],0
r4,1,0.132311,2.265176,[20 18] ; [29 13],[23.275 14.725] ; [25.725 16.275],0
d2,1,0.154344,2.028787,[18 20] ; [13 28],[14.91139241 23.08860759] ; [16.08860759 24.91139241],0
b4,1,0.179168,1.804511,[16 22] ; [24 18],[19. 19.] ; [21. 21.],0
a1,1,0.184456,1.761351,[ 5 33] ; [ 2 40],[ 3.325 34.675] ; [ 3.675 38.325],0
r1,1,0.200679,1.637427,[20 18] ; [28 14],[22.8 15.2] ; [25.2 16.8],0
a4,1,0.203458,1.617377,[17 21] ; [13 29],[14.25 23.75] ; [15.75 26.25],0
p7,1,0.205667,1.60167,[18 19] ; [24 14],[20.72 16.28] ; [21.28 16.72],0
u2,1,0.2261,1.465231,[5 6] ; [11  5],[6.51851852 4.48148148] ; [9.48148148 6.51851852],0
p1,1,0.258481,1.276876,[ 3 35] ; [ 1 41],[ 1.9 36.1] ; [ 2.1 39.9],0
b5,1,0.283779,1.148904,[19 19] ; [26 16],[21.375 16.625] ; [23.625 18.375],0
p10,1,0.291475,1.112797,[18 17] ; [26 15],[20.26315789 14.73684211] ; [23.73684211 17.26315789],0
a3,1,0.296161,1.0914,[27 10] ; [26 16],[24.82278481 12.17721519] ; [28.17721519 13.82278481],0
n4,1,0.340974,0.906767,[29  9] ; [28 14],[27.075 10.925] ; [29.925 12.075],0
b1,1,0.402109,0.702011,[20 18] ; [26 16],[21.85 16.15] ; [24.15 17.85],0
a7,1,0.418341,0.654971,[22 16] ; [28 14],[23.75 14.25] ; [26.25 15.75],0
a8,1,0.452592,0.564153,[ 6 31] ; [ 9 30],[ 7.30263158 29.69736842] ; [ 7.69736842 31.30263158],0
v3,1,0.461735,0.541685,[10 26] ; [ 8 31],[ 8.64 27.36] ; [ 9.36 29.64],0
s5,1,0.477796,0.503889,[ 5 32] ; [ 8 33],[ 6.16666667 30.83333333] ; [ 6.83333333 34.16666667],0
p5,1,0.560854,0.338227,[ 3 34] ; [ 2 39],[ 2.37179487 34.62820513] ; [ 2.62820513 38.37179487],0
a5,1,0.602484,0.271266,[23 15] ; [23 19],[21.85 16.15] ; [24.15 17.85],0
p2,1,0.61012,0.26,[22 14] ; [28 14],[23.07692308 12.92307692] ; [26.92307692 15.07692308],0
s4,1,0.614368,0.253863,[ 6 32] ; [ 5 37],[ 5.225 32.775] ; [ 5.775 36.225],0
p4,1,0.62548,0.23824,[13 24] ; [17 25],[14.05063291 22.94936709] ; [15.94936709 26.05063291],0
d5,1,0.630681,0.231139,[24 14] ; [28 13],[25.01265823 12.98734177] ; [26.98734177 14.01265823],0
n3,1,0.667031,0.185095,[11  6] ; [8 6],[10.41935484  6.58064516] ; [8.58064516 5.41935484],0
p9,1,0.700796,0.147645,[24 12] ; [29 12],[24.77922078 11.22077922] ; [28.22077922 12.77922078],0
u1,1,0.728709,0.120301,[ 2 36] ; [ 3 39],[ 2.375 35.625] ; [ 2.625 39.375],0
p3,1,0.742773,0.107705,[10 27] ; [10 32],[ 9.36708861 27.63291139] ; [10.63291139 31.36708861],0
p6,1,0.828382,0.046992,[ 8 27] ; [10 30],[ 8.4 26.6] ; [ 9.6 30.4],0
v1,1,0.923435,0.009237,[16 22] ; [16 23],[15.79220779 22.20779221] ; [16.20779221 22.79220779],0
p8,1,0.93846,0.005961,[12 24] ; [13 27],[11.84210526 24.15789474] ; [13.15789474 26.84210526],0
v2,1,0.969782,0.001435,[16 19] ; [18 21],[16.08108108 18.91891892] ; [17.91891892 21.08108108],0
a6,1,0.99022,0.00015,[26 12] ; [28 13],[25.97468354 12.02531646] ; [28.02531646 12.97468354],0
n1,1,1.0,0.0,[9 9] ; [6 6],[9. 9.] ; [6. 6.],0
