Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000109,14.972375,[39  9] ; [16 23],[30.34482759 17.65517241] ; [24.65517241 14.34482759],1
s6,1,0.015724,5.833457,[24 26] ; [ 9 30],[18.53932584 31.46067416] ; [14.46067416 24.53932584],0
a6,1,0.028409,4.803051,[27 23] ; [12 27],[21.91011236 28.08988764] ; [17.08988764 21.91011236],0
n6,1,0.050212,3.834358,[31 17] ; [17 22],[26.48275862 21.51724138] ; [21.51724138 17.48275862],0
s7,1,0.070698,3.266743,[17 30] ; [ 7 31],[13.27058824 33.72941176] ; [10.72941176 27.27058824],0
b3,1,0.073053,3.21305,[15 20] ; [ 3 14],[12.11538462 22.88461538] ; [ 5.88461538 11.11538462],0
b2,1,0.073053,3.21305,[15 20] ; [ 3 14],[12.11538462 22.88461538] ; [ 5.88461538 11.11538462],0
a5,1,0.100312,2.700571,[24 26] ; [12 27],[20.2247191 29.7752809] ; [15.7752809 23.2247191],0
p8,1,0.10351,2.650616,[14 36] ; [17 21],[17.61363636 32.38636364] ; [13.38636364 24.61363636],0
v2,1,0.105609,2.618729,[16 32] ; [ 7 32],[12.68965517 35.31034483] ; [10.31034483 28.68965517],0
u3,1,0.117811,2.446183,[ 5 20] ; [ 9 13],[ 7.44680851 17.55319149] ; [ 6.55319149 15.44680851],0
a1,1,0.168391,1.897209,[ 7 43] ; [ 2 37],[ 5.05617978 44.94382022] ; [ 3.94382022 35.05617978],0
p3,1,0.190987,1.70999,[15 35] ; [ 7 32],[12.35955056 37.64044944] ; [ 9.64044944 29.35955056],0
v3,1,0.228771,1.448486,[10 40] ; [ 4 34],[ 7.95454545 42.04545455] ; [ 6.04545455 31.95454545],0
n2,1,0.257312,1.283161,[16  6] ; [10  8],[14.3  7.7] ; [11.7  6.3],0
r2,1,0.282151,1.156698,[20 26] ; [21 17],[22.45238095 23.54761905] ; [18.54761905 19.45238095],0
n1,1,0.288776,1.12532,[11 11] ; [ 6 12],[ 9.35 12.65] ; [ 7.65 10.35],0
d3,1,0.292788,1.106756,[12 38] ; [13 25],[14.20454545 35.79545455] ; [10.79545455 27.20454545],0
v4,1,0.320405,0.987291,[26 22] ; [24 13],[28.23529412 19.76470588] ; [21.76470588 15.23529412],0
d5,1,0.337311,0.920625,[23 27] ; [14 25],[20.78651685 29.21348315] ; [16.21348315 22.78651685],0
r3,1,0.34865,0.878365,[27 21] ; [18 21],[24.82758621 23.17241379] ; [20.17241379 18.82758621],0
d4,1,0.356379,0.850612,[22 28] ; [21 18],[24.15730337 25.84269663] ; [18.84269663 20.15730337],0
b1,1,0.399363,0.710242,[25 25] ; [23 16],[26.96629213 23.03370787] ; [21.03370787 17.96629213],0
p7,1,0.400336,0.707318,[22 27] ; [20 17],[23.93023256 25.06976744] ; [18.06976744 18.93023256],0
a2,1,0.437589,0.602596,[ 3 47] ; [ 1 38],[ 2.24719101 47.75280899] ; [ 1.75280899 37.24719101],0
p5,1,0.467841,0.527071,[ 3 47] ; [ 1 36],[ 2.29885057 47.70114943] ; [ 1.70114943 35.29885057],0
a4,1,0.48941,0.477824,[12 38] ; [ 7 32],[10.6741573 39.3258427] ; [ 8.3258427 30.6741573],0
p4,1,0.525543,0.403002,[16 34] ; [15 24],[17.41573034 32.58426966] ; [13.58426966 25.41573034],0
b5,1,0.547803,0.361267,[25 25] ; [22 17],[26.40449438 23.59550562] ; [20.59550562 18.40449438],0
a7,1,0.560333,0.339128,[20 30] ; [18 21],[21.34831461 28.65168539] ; [16.65168539 22.34831461],0
p9,1,0.564567,0.331858,[30 18] ; [22 17],[28.68965517 19.31034483] ; [23.31034483 15.68965517],0
n3,1,0.565319,0.330579,[13  9] ; [9 9],[12.1  9.9] ; [9.9 8.1],0
s3,1,0.567224,0.32735,[18 30] ; [12 26],[16.74418605 31.25581395] ; [13.25581395 24.74418605],0
s8,1,0.573708,0.316517,[10 40] ; [ 6 33],[ 8.98876404 41.01123596] ; [ 7.01123596 31.98876404],0
a8,1,0.606403,0.265446,[ 4 43] ; [ 2 34],[ 3.39759036 43.60240964] ; [ 2.60240964 33.39759036],0
p1,1,0.61389,0.254549,[ 4 46] ; [ 2 36],[ 3.40909091 46.59090909] ; [ 2.59090909 35.40909091],0
p6,1,0.620257,0.245506,[ 9 39] ; [ 9 30],[ 9.93103448 38.06896552] ; [ 8.06896552 30.93103448],0
p11,1,0.620764,0.244796,[27 23] ; [19 20],[25.84269663 24.15730337] ; [20.15730337 18.84269663],0
s5,1,0.634398,0.226144,[ 6 43] ; [ 6 32],[ 6.75862069 42.24137931] ; [ 5.24137931 32.75862069],0
a3,1,0.694163,0.154615,[24 25] ; [17 21],[23.09195402 25.90804598] ; [17.90804598 20.09195402],0
u1,1,0.709585,0.138692,[ 2 48] ; [ 1 38],[ 1.68539326 48.31460674] ; [ 1.31460674 37.68539326],0
s1,1,0.711927,0.13636,[ 4 46] ; [ 4 35],[ 4.49438202 45.50561798] ; [ 3.50561798 35.49438202],0
u2,1,0.736465,0.113258,[11 13] ; [ 9 13],[10.43478261 13.56521739] ; [ 9.56521739 12.43478261],0
s4,1,0.764776,0.089529,[ 9 41] ; [ 8 31],[ 9.5505618 40.4494382] ; [ 7.4494382 31.5505618],0
b4,1,0.798841,0.064947,[27 23] ; [20 19],[26.40449438 23.59550562] ; [20.59550562 18.40449438],0
s2,1,0.803505,0.061908,[14 36] ; [10 29],[13.48314607 36.51685393] ; [10.51685393 28.48314607],0
d2,1,0.807032,0.059661,[10 40] ; [ 7 32],[ 9.5505618 40.4494382] ; [ 7.4494382 31.5505618],0
p10,1,0.848861,0.036318,[25 22] ; [21 17],[25.43529412 21.56470588] ; [20.56470588 17.43529412],0
r1,1,0.858672,0.031707,[12 38] ; [10 29],[12.35955056 37.64044944] ; [ 9.64044944 29.35955056],0
p2,1,0.86181,0.030301,[32 18] ; [25 13],[32.38636364 17.61363636] ; [24.61363636 13.38636364],0
v1,1,0.915294,0.011313,[16 33] ; [12 26],[15.77011494 33.22988506] ; [12.22988506 25.77011494],0
