Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,61.037983,[193  99] ; [ 38 106],[154.70642202 137.29357798] ; [76.29357798 67.70642202],1
v2,1,0.107984,2.583483,[170 111] ; [71 65],[162.40047962 118.59952038] ; [78.59952038 57.40047962],0
a2,1,0.194757,1.68126,[ 84 208] ; [ 33 111],[ 78.35779817 213.64220183] ; [ 38.64220183 105.35779817],0
b3,1,0.202163,1.626676,[ 76 107] ; [28 56],[ 71.28089888 111.71910112] ; [32.71910112 51.28089888],0
b2,1,0.202163,1.626676,[ 76 107] ; [28 56],[ 71.28089888 111.71910112] ; [32.71910112 51.28089888],0
b4,1,0.20876,1.580007,[162 130] ; [89 55],[168.10091743 123.89908257] ; [82.89908257 61.10091743],0
s8,1,0.235198,1.409147,[188 103] ; [84 59],[182.37788018 108.62211982] ; [89.62211982 53.37788018],0
n1,1,0.310442,1.028796,[20 35] ; [20 23],[22.44897959 32.55102041] ; [17.55102041 25.44897959],0
v3,1,0.329178,0.952129,[125 158] ; [52 81],[120.41105769 162.58894231] ; [56.58894231 76.41105769],0
p9,1,0.375586,0.7851,[260  31] ; [121  19],[257.2412993  33.7587007] ; [123.7587007  16.2412993],0
s1,1,0.482164,0.493964,[ 12 279] ; [  8 134],[ 13.44110855 277.55889145] ; [  6.55889145 135.44110855],0
a7,1,0.517035,0.419804,[209  81] ; [108  36],[211.8202765  78.1797235] ; [105.1797235  38.8202765],0
d1,1,0.541982,0.371878,[186 106] ; [96 48],[188.86238532 103.13761468] ; [93.13761468 50.86238532],0
r2,1,0.548847,0.359387,[281   9] ; [140   3],[281.9630485   8.0369515] ; [139.0369515   3.9630485],0
p1,1,0.554363,0.349558,[ 27 263] ; [ 16 128],[ 28.73271889 261.26728111] ; [ 14.26728111 129.73271889],0
u4,1,0.559007,0.341427,[  9 283] ; [  6 138],[ 10.04587156 281.95412844] ; [  4.95412844 139.04587156],0
d5,1,0.583882,0.3,[242  46] ; [118  26],[240.  48.] ; [120.  24.],0
r4,1,0.647404,0.209189,[275  17] ; [134  10],[273.91743119  18.08256881] ; [135.08256881   8.91743119],0
b1,1,0.658671,0.195142,[120 172] ; [56 88],[117.87155963 174.12844037] ; [58.12844037 85.87155963],0
u2,1,0.664989,0.18752,[36 28] ; [26 17],[37.08411215 26.91588785] ; [24.91588785 18.08411215],0
n2,1,0.700343,0.148115,[46 10] ; [34  9],[45.25252525 10.74747475] ; [34.74747475  8.25252525],0
p12,1,0.773381,0.082918,[ 32 260] ; [ 17 126],[ 32.89195402 259.10804598] ; [ 16.10804598 126.89195402],0
d4,1,0.831306,0.045381,[251  38] ; [124  20],[250.2886836  38.7113164] ; [124.7113164  19.2886836],0
s6,1,0.856094,0.032887,[251  37] ; [122  19],[250.40559441  37.59440559] ; [122.59440559  18.40559441],0
u1,1,0.862181,0.030136,[ 65 227] ; [ 31 113],[ 64.29357798 227.70642202] ; [ 31.70642202 112.29357798],0
a5,1,0.871559,0.02614,[221  71] ; [110  34],[221.67889908  70.32110092] ; [109.32110092  34.67889908],0
v1,1,0.876329,0.024219,[166 121] ; [77 58],[165.26303318 121.73696682] ; [77.73696682 57.26303318],0
a4,1,0.888499,0.019657,[142 150] ; [69 75],[141.31192661 150.68807339] ; [69.68807339 74.31192661],0
s3,1,0.915517,0.011254,[254  38] ; [123  19],[253.64976959  38.35023041] ; [123.35023041  18.64976959],0
s4,1,0.921177,0.009791,[ 69 218] ; [ 35 108],[ 69.41395349 217.58604651] ; [ 34.58604651 108.41395349],0
n3,1,0.93394,0.006871,[42 15] ; [32 11],[42.18 14.82] ; [31.82 11.18],0
