Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.62931,[155 221] ; [54 22],[173.85840708 202.14159292] ; [35.14159292 40.85840708],1
s5,1,2e-06,22.358337,[ 82 287] ; [35 36],[ 98.12045455 270.87954545] ; [18.87954545 52.12045455],1
s6,1,0.000263,13.318988,[214 161] ; [59 15],[228.00668151 146.99331849] ; [44.99331849 29.00668151],1
n4,1,0.003291,8.63882,[268 110] ; [42 36],[256.97368421 121.02631579] ; [53.02631579 24.97368421],0
s3,1,0.004962,7.893396,[181 191] ; [51 26],[192.21380846 179.78619154] ; [39.78619154 37.21380846],0
s7,1,0.012159,6.287497,[136 230] ; [40 36],[145.73755656 220.26244344] ; [30.26244344 45.73755656],0
s8,1,0.036597,4.369079,[127 250] ; [36 42],[135.05714286 241.94285714] ; [27.94285714 50.05714286],0
a8,1,0.038489,4.283281,[ 53 297] ; [ 4 65],[ 47.61336516 302.38663484] ; [ 9.38663484 59.61336516],0
b3,1,0.045874,3.986226,[ 77 139] ; [ 7 30],[ 71.71541502 144.28458498] ; [12.28458498 24.71541502],0
b2,1,0.045874,3.986226,[ 77 139] ; [ 7 30],[ 71.71541502 144.28458498] ; [12.28458498 24.71541502],0
p9,1,0.058427,3.581472,[285  86] ; [65 10],[291.14349776  79.85650224] ; [58.85650224 16.14349776],0
n3,1,0.063577,3.441527,[78 40] ; [22  4],[81.94444444 36.05555556] ; [18.05555556  7.94444444],0
v3,1,0.069959,3.283989,[126 236] ; [18 57],[119.28604119 242.71395881] ; [24.71395881 50.28604119],0
b1,1,0.075168,3.16639,[137 242] ; [20 58],[130.20350109 248.79649891] ; [26.79649891 51.20350109],0
r1,1,0.076491,3.137931,[296  81] ; [54 24],[290.  87.] ; [60. 18.],0
p10,1,0.098478,2.730029,[271 103] ; [62 14],[276.76  97.24] ; [56.24 19.76],0
d3,1,0.122889,2.380103,[250 127] ; [58 19],[255.76211454 121.23788546] ; [52.23788546 24.76211454],0
p11,1,0.126325,2.3371,[280  99] ; [51 27],[274.50547046 104.49452954] ; [56.49452954 21.50547046],0
a7,1,0.184701,1.759391,[261 117] ; [59 18],[265.84615385 112.15384615] ; [54.15384615 22.84615385],0
n2,1,0.19789,1.657882,[87 33] ; [22  4],[89.5890411 30.4109589] ; [19.4109589  6.5890411],0
v1,1,0.204158,1.612376,[173 196] ; [30 47],[167.9529148 201.0470852] ; [35.0470852 41.9529148],0
a2,1,0.204979,1.60654,[ 77 302] ; [11 67],[ 72.98030635 306.01969365] ; [15.01969365 62.98030635],0
a1,1,0.241673,1.370808,[ 15 364] ; [ 1 77],[ 13.26914661 365.73085339] ; [ 2.73085339 75.26914661],0
r3,1,0.244265,1.355807,[353  25] ; [69  8],[350.58461538  27.41538462] ; [71.41538462  5.58461538],0
n6,1,0.250521,1.320397,[298  81] ; [65 12],[301.70394737  77.29605263] ; [61.29605263 15.70394737],0
a5,1,0.251387,1.315579,[254 125] ; [47 31],[249.62582057 129.37417943] ; [51.37417943 26.62582057],0
d1,1,0.268064,1.226629,[201 178] ; [36 42],[196.54923414 182.45076586] ; [40.45076586 37.54923414],0
