Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,31.100796,[106  20] ; [88 78],[83.71232877 42.28767123] ; [110.28767123  55.71232877],1
s2,1,0.395746,0.721215,[75 51] ; [90 75],[71.44329897 54.55670103] ; [93.55670103 71.44329897],0
r4,1,0.43529,0.608669,[120   7] ; [153  13],[118.33105802   8.66894198] ; [154.66894198  11.33105802],0
u4,1,0.452743,0.563776,[  5 122] ; [  4 162],[  3.90102389 123.09897611] ; [  5.09897611 160.90102389],0
r2,1,0.476743,0.506304,[122   4] ; [157   8],[120.80412371   5.19587629] ; [158.19587629   6.80412371],0
p10,1,0.4901,0.476307,[121   6] ; [155  11],[119.63139932   7.36860068] ; [156.36860068   9.63139932],0
b5,1,0.5121,0.429773,[76 51] ; [93 73],[73.25255973 53.74744027] ; [95.74744027 70.25255973],0
a3,1,0.553276,0.351481,[100  25] ; [128  38],[97.93814433 27.06185567] ; [130.06185567  35.93814433],0
v2,1,0.55821,0.342813,[100  26] ; [133  29],[101.9375  24.0625] ; [131.0625  30.9375],0
a5,1,0.643697,0.213939,[103  24] ; [131  35],[101.42662116  25.57337884] ; [132.57337884  33.42662116],0
a6,1,0.649213,0.206894,[85 40] ; [117  49],[86.76975945 38.23024055] ; [115.23024055  50.76975945],0
d2,1,0.689817,0.159284,[69 57] ; [87 79],[67.31506849 58.68493151] ; [88.68493151 77.31506849],0
v4,1,0.698099,0.150457,[122   4] ; [161   4],[122.53608247   3.46391753] ; [160.46391753   4.53608247],0
d1,1,0.711932,0.136355,[86 41] ; [109  57],[84.5221843 42.4778157] ; [110.4778157  55.5221843],0
a2,1,0.726032,0.122786,[36 91] ; [ 44 122],[34.67576792 92.32423208] ; [ 45.32423208 120.67576792],0
s4,1,0.72798,0.120974,[ 17 109] ; [ 20 145],[ 16.02061856 109.97938144] ; [ 20.97938144 144.02061856],0
a4,1,0.746361,0.104614,[64 63] ; [80 85],[62.63013699 64.36986301] ; [81.36986301 83.63013699],0
u2,1,0.750198,0.101365,[16 11] ; [24 14],[16.61538462 10.38461538] ; [23.38461538 14.61538462],0
d4,1,0.765992,0.088578,[107  18] ; [140  26],[106.09965636  18.90034364] ; [140.90034364  25.09965636],0
a7,1,0.808558,0.058703,[91 35] ; [122  44],[91.9109589 34.0890411] ; [121.0890411  44.9109589],0
s3,1,0.818744,0.052514,[75 49] ; [97 67],[74.05555556 49.94444444] ; [97.94444444 66.05555556],0
r3,1,0.837807,0.041902,[122   4] ; [160   6],[121.68493151   4.31506849] ; [160.31506849   5.68493151],0
d3,1,0.890315,0.019018,[92 34] ; [120  46],[91.47945205 34.52054795] ; [120.52054795  45.47945205],0
a8,1,0.907277,0.013566,[16 95] ; [ 21 130],[15.67557252 95.32442748] ; [ 21.32442748 129.67557252],0
d5,1,0.913954,0.011675,[106  19] ; [140  26],[105.67010309  19.32989691] ; [140.32989691  25.67010309],0
p11,1,0.98113,0.000559,[108  19] ; [141  25],[107.92832765  19.07167235] ; [141.07167235  24.92832765],0
