Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,223.155986,[43 67] ; [399  13],[93.14176245 16.85823755] ; [348.85823755  63.14176245],1
n6,1,0.0,36.394952,[75 35] ; [371  38],[94.52793834 15.47206166] ; [351.47206166  57.52793834],1
p2,1,0.0,35.626334,[74 39] ; [366  46],[94.7047619 18.2952381] ; [345.2952381  66.7047619],1
v4,1,0.0,35.26202,[93 19] ; [399  10],[105.76583493   6.23416507] ; [386.23416507  22.76583493],1
s6,1,0.0,29.111161,[49 64] ; [288 119],[73.23269231 39.76730769] ; [263.76730769 143.23269231],1
p4,1,1e-06,24.903349,[41 71] ; [258 152],[64.1532567 47.8467433] ; [234.8467433 175.1532567],1
p7,1,1e-06,24.255241,[45 66] ; [266 135],[67.42382812 43.57617188] ; [243.57617188 157.42382812],1
p8,1,1e-06,23.798391,[35 76] ; [234 172],[57.75435203 53.24564797] ; [211.24564797 194.75435203],1
r3,1,1e-06,23.611744,[96 15] ; [402  10],[105.69407266   5.30592734] ; [392.30592734  19.69407266],1
p3,1,1e-06,23.530631,[28 84] ; [209 203],[50.65648855 61.34351145] ; [186.34351145 225.65648855],1
r4,1,1e-06,23.224954,[86 27] ; [381  32],[100.32509506  12.67490494] ; [366.67490494  46.32509506],1
n5,1,2e-06,22.955963,[61 50] ; [318  91],[80.90192308 30.09807692] ; [298.09807692 110.90192308],1
s8,1,1e-05,19.497668,[25 88] ; [185 225],[45.37284895 67.62715105] ; [164.62715105 245.37284895],1
n4,1,4.7e-05,16.577773,[66 45] ; [324  89],[82.61450382 28.38549618] ; [307.38549618 105.61450382],1
v1,1,7.7e-05,15.638046,[40 70] ; [231 170],[58.33659491 51.66340509] ; [212.66340509 188.33659491],1
s2,1,0.000145,14.430342,[35 76] ; [212 197],[52.725 58.275] ; [194.275 214.725],1
s7,1,0.000549,11.941523,[35 75] ; [201 198],[51.00196464 58.99803536] ; [184.99803536 214.00196464],1
d5,1,0.000629,11.689347,[77 36] ; [341  71],[89.96952381 23.03047619] ; [328.03047619  83.96952381],1
s5,1,0.000787,11.270945,[21 89] ; [144 256],[35.58823529 74.41176471] ; [129.41176471 270.58823529],1
a5,1,0.000956,10.91152,[66 47] ; [307 106],[80.13117871 32.86882129] ; [292.86882129 120.13117871],1
v2,1,0.000973,10.877313,[48 62] ; [243 154],[63.13609467 46.86390533] ; [227.86390533 169.13609467],1
p6,1,0.003145,8.721626,[23 87] ; [146 262],[35.88803089 74.11196911] ; [133.11196911 274.88803089],0
p12,1,0.003185,8.698513,[  2 110] ; [ 44 368],[  9.83206107 102.16793893] ; [ 36.16793893 375.83206107],0
v3,1,0.00658,7.384213,[30 78] ; [167 229],[42.21428571 65.78571429] ; [154.78571429 241.21428571],0
p5,1,0.007424,7.167398,[  4 109] ; [ 50 360],[ 11.66730402 101.33269598] ; [ 42.33269598 367.66730402],0
r2,1,0.009419,6.741606,[98 12] ; [391  18],[103.6416185   6.3583815] ; [385.3583815  23.6416185],0
u3,1,0.011677,6.359299,[15 28] ; [72 54],[22.13609467 20.86390533] ; [64.86390533 61.13609467],0
d1,1,0.012323,6.263793,[53 60] ; [248 165],[64.6634981 48.3365019] ; [236.3365019 176.6634981],0
d4,1,0.015985,5.804564,[81 31] ; [340  72],[89.98473282 22.01526718] ; [331.01526718  80.98473282],0
r1,1,0.016709,5.72664,[78 33] ; [332  79],[87.18390805 23.81609195] ; [322.81609195  88.18390805],0
s1,1,0.025663,4.978569,[  7 103] ; [  9 398],[  3.40425532 106.59574468] ; [ 12.59574468 394.40425532],0
u2,1,0.035017,4.44436,[17 25] ; [74 51],[22.88622754 19.11377246] ; [68.11377246 56.88622754],0
d3,1,0.03735,4.334395,[70 43] ; [297 115],[78.99238095 34.00761905] ; [288.00761905 123.99238095],0
a7,1,0.052221,3.768661,[74 37] ; [313 100],[81.97900763 29.02099237] ; [305.02099237 107.97900763],0
s3,1,0.098876,2.723585,[51 58] ; [226 180],[58.62718447 50.37281553] ; [218.37281553 187.62718447],0
d2,1,0.172785,1.858617,[57 55] ; [179 231],[50.63601533 61.36398467] ; [185.36398467 224.63601533],0
n2,1,0.188012,1.733124,[29 15] ; [63 19],[32.12698413 11.87301587] ; [59.87301587 22.12698413],0
a6,1,0.218204,1.516147,[73 40] ; [291 121],[78.34666667 34.65333333] ; [285.65333333 126.34666667],0
b2,1,0.220498,1.501125,[25 51] ; [101 147],[29.55555556 46.44444444] ; [ 96.44444444 151.55555556],0
b3,1,0.220498,1.501125,[25 51] ; [101 147],[29.55555556 46.44444444] ; [ 96.44444444 151.55555556],0
n3,1,0.230717,1.436438,[27 16] ; [60 22],[29.928 13.072] ; [57.072 24.928],0
a3,1,0.24104,1.374504,[70 40] ; [287 126],[75.08604207 34.91395793] ; [281.91395793 131.08604207],0
a1,1,0.344365,0.894114,[  6 107] ; [ 14 399],[  4.29657795 108.70342205] ; [ 15.70342205 397.29657795],0
a2,1,0.400104,0.708013,[20 93] ; [ 88 325],[23.20152091 89.79847909] ; [ 84.79847909 328.20152091],0
p1,1,0.403881,0.696741,[  8 104] ; [ 40 372],[ 10.25954198 101.74045802] ; [ 37.74045802 374.25954198],0
b5,1,0.442961,0.5886,[65 48] ; [254 159],[68.53041825 44.46958175] ; [250.46958175 162.53041825],0
s4,1,0.447516,0.576936,[16 97] ; [ 70 338],[18.65259117 94.34740883] ; [ 67.34740883 340.65259117],0
a8,1,0.695852,0.152823,[12 86] ; [ 52 326],[13.17647059 84.82352941] ; [ 50.82352941 327.17647059],0
u1,1,0.796871,0.066254,[18 95] ; [ 70 343],[18.90494297 94.09505703] ; [ 69.09505703 343.90494297],0
n1,1,0.865751,0.028581,[13 30] ; [26 56],[13.416 29.584] ; [25.584 56.416],0
a4,1,0.945823,0.004618,[45 67] ; [167 245],[45.3129771 66.6870229] ; [166.6870229 245.3129771],0
b4,1,0.958355,0.002727,[67 46] ; [246 167],[67.24144487 45.75855513] ; [245.75855513 167.24144487],0
