Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,9.7e-05,15.191009,[42 34] ; [126  32],[54.56410256 21.43589744] ; [113.43589744  44.56410256],1
s5,1,0.391175,0.735288,[23 51] ; [ 39 113],[20.30088496 53.69911504] ; [ 41.69911504 110.30088496],0
s1,1,0.406798,0.688138,[ 5 76] ; [  6 152],[ 3.72803347 77.27196653] ; [  7.27196653 150.72803347],0
a1,1,0.504342,0.445789,[ 3 78] ; [  9 149],[ 4.06694561 76.93305439] ; [  7.93305439 150.06694561],0
u2,1,0.54722,0.362321,[18 14] ; [37 22],[19.34065934 12.65934066] ; [35.65934066 23.34065934],0
a3,1,0.558624,0.342092,[47 33] ; [99 59],[49.07563025 30.92436975] ; [96.92436975 61.07563025],0
s3,1,0.575407,0.313719,[40 40] ; [72 84],[37.96610169 42.03389831] ; [74.03389831 81.96610169],0
b5,1,0.604376,0.268447,[52 29] ; [96 62],[50.15899582 30.84100418] ; [97.84100418 60.15899582],0
a6,1,0.667061,0.185059,[50 31] ; [102  56],[51.51464435 29.48535565] ; [100.48535565  57.51464435],0
n3,1,0.677063,0.173451,[21  9] ; [32 11],[21.78082192  8.21917808] ; [31.21917808 11.78082192],0
p1,1,0.684984,0.16457,[ 5 75] ; [ 12 144],[ 5.76271186 74.23728814] ; [ 11.23728814 144.76271186],0
a7,1,0.716939,0.131445,[58 22] ; [118  40],[59.15966387 20.84033613] ; [116.84033613  41.15966387],0
u3,1,0.731162,0.118047,[20 12] ; [39 20],[20.74725275 11.25274725] ; [38.25274725 20.74725275],0
v3,1,0.742508,0.107935,[22 52] ; [ 42 110],[20.95575221 53.04424779] ; [ 43.04424779 108.95575221],0
v2,1,0.742627,0.107831,[37 39] ; [77 74],[38.16740088 37.83259912] ; [75.83259912 75.16740088],0
d4,1,0.747742,0.103438,[67 14] ; [128  30],[66.08786611 14.91213389] ; [128.91213389  29.08786611],0
b4,1,0.822501,0.050324,[48 33] ; [96 62],[48.80334728 32.19665272] ; [95.19665272 62.80334728],0
d3,1,0.873327,0.025419,[57 23] ; [111  47],[56.47058824 23.52941176] ; [111.52941176  46.47058824],0
s7,1,0.917169,0.010816,[25 48] ; [ 52 103],[24.65350877 48.34649123] ; [ 52.34649123 102.65350877],0
s6,1,0.934062,0.006845,[44 35] ; [86 70],[43.70212766 35.29787234] ; [86.29787234 69.70212766],0
