Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,48.571931,[103  65] ; [22 92],[74.46808511 93.53191489] ; [50.53191489 63.46808511],1
v1,1,0.001997,9.552087,[114  54] ; [57 58],[101.51236749  66.48763251] ; [69.48763251 45.51236749],0
a5,1,0.008955,6.831822,[144  25] ; [85 32],[135.31818182  33.68181818] ; [93.68181818 23.31818182],0
s1,1,0.026698,4.910224,[  3 164] ; [  8 106],[  6.53736655 160.46263345] ; [  4.46263345 109.53736655],0
u1,1,0.038225,4.294982,[ 45 124] ; [19 98],[ 37.81818182 131.18181818] ; [26.18181818 90.81818182],0
p3,1,0.04839,3.896391,[106  60] ; [61 56],[97.95759717 68.04240283] ; [69.04240283 47.95759717],0
s8,1,0.051085,3.805498,[103  64] ; [58 58],[95.00706714 71.99293286] ; [65.99293286 50.00706714],0
p7,1,0.05923,3.558825,[125  38] ; [75 38],[118.11594203  44.88405797] ; [81.88405797 31.11594203],0
r3,1,0.062964,3.457532,[164   4] ; [108   8],[160.90140845   7.09859155] ; [111.09859155   4.90140845],0
s4,1,0.065068,3.403257,[ 36 131] ; [36 79],[ 42.63829787 124.36170213] ; [29.36170213 85.63829787],0
s7,1,0.069567,3.293219,[113  49] ; [65 45],[106.01470588  55.98529412] ; [71.98529412 38.01470588],0
d5,1,0.093438,2.814126,[147  21] ; [93 23],[141.97183099  26.02816901] ; [98.02816901 17.97183099],0
p8,1,0.102795,2.661638,[103  60] ; [62 54],[96.39784946 66.60215054] ; [68.60215054 47.39784946],0
a7,1,0.116899,2.45839,[121  47] ; [74 43],[114.94736842  53.05263158] ; [80.05263158 36.94736842],0
p12,1,0.143368,2.141431,[ 24 143] ; [ 10 106],[ 20.06360424 146.93639576] ; [ 13.93639576 102.06360424],0
r1,1,0.159271,1.981136,[148  19] ; [96 20],[143.98586572  23.01413428] ; [100.01413428  15.98586572],0
a3,1,0.160332,1.971091,[135  33] ; [85 31],[130.14084507  37.85915493] ; [89.85915493 26.14084507],0
d1,1,0.16441,1.933188,[116  53] ; [71 46],[110.5  58.5] ; [76.5 40.5],0
a6,1,0.183903,1.765802,[110  57] ; [68 49],[104.66901408  62.33098592] ; [73.33098592 43.66901408],0
s3,1,0.232923,1.422925,[111  54] ; [85 30],[115.5  49.5] ; [80.5 34.5],0
b1,1,0.240342,1.378587,[ 62 107] ; [51 66],[ 66.77272727 102.22727273] ; [46.22727273 70.77272727],0
p5,1,0.258483,1.276862,[ 38 129] ; [20 96],[ 34.22614841 132.77385159] ; [23.77385159 92.22614841],0
p4,1,0.299116,1.078131,[115  50] ; [74 42],[110.97864769  54.02135231] ; [78.02135231 37.97864769],0
d2,1,0.302767,1.061966,[94 72] ; [59 58],[89.74558304 76.25441696] ; [63.25441696 53.74558304],0
n6,1,0.325522,0.966629,[149  15] ; [102  15],[146.4911032  17.5088968] ; [104.5088968  12.4911032],0
n4,1,0.342408,0.901393,[134  34] ; [87 29],[130.73239437  37.26760563] ; [90.26760563 25.73239437],0
a2,1,0.342625,0.900585,[ 49 120] ; [28 89],[ 45.5 123.5] ; [31.5 85.5],0
d4,1,0.390164,0.738432,[147  20] ; [98 18],[144.57597173  22.42402827] ; [100.42402827  15.57597173],0
n5,1,0.391347,0.734754,[132  34] ; [88 29],[129.0459364  36.9540636] ; [90.9540636 26.0459364],0
p2,1,0.451298,0.567389,[140  27] ; [101  15],[142.2155477  24.7844523] ; [98.7844523 17.2155477],0
s2,1,0.46166,0.541868,[124  44] ; [81 35],[121.26760563  46.73239437] ; [83.73239437 32.26760563],0
p11,1,0.461908,0.541266,[132  37] ; [87 30],[129.40909091  39.59090909] ; [89.59090909 27.40909091],0
p9,1,0.49345,0.468994,[149  16] ; [100  14],[147.25806452  17.74193548] ; [101.74193548  12.25806452],0
s6,1,0.50928,0.435547,[141  25] ; [100  14],[142.87857143  23.12142857] ; [98.12142857 15.87857143],0
n3,1,0.513596,0.426733,[27  8] ; [21  9],[25.84615385  9.15384615] ; [22.15384615  7.84615385],0
u4,1,0.514579,0.424744,[  3 166] ; [  1 116],[  2.36363636 166.63636364] ; [  1.63636364 115.36363636],0
v4,1,0.64129,0.217059,[162   6] ; [113   3],[162.67605634   5.32394366] ; [112.32394366   3.67605634],0
u3,1,0.655457,0.199089,[22 12] ; [19 13],[21.12121212 12.87878788] ; [19.87878788 12.12121212],0
p1,1,0.659465,0.194174,[ 19 149] ; [ 15 100],[ 20.18374558 147.81625442] ; [ 13.81625442 101.18374558],0
p6,1,0.674277,0.17664,[75 89] ; [56 60],[76.72857143 87.27142857] ; [54.27142857 61.72857143],0
a4,1,0.68579,0.16368,[84 85] ; [61 56],[85.68181818 83.31818182] ; [59.31818182 57.68181818],0
n1,1,0.70185,0.146555,[17 18] ; [16 14],[17.76923077 17.23076923] ; [15.23076923 14.76923077],0
a1,1,0.709022,0.139256,[ 12 157] ; [  7 110],[ 11.22727273 157.77272727] ; [  7.77272727 109.22727273],0
p10,1,0.722245,0.126352,[146  21] ; [98 16],[145.01067616  21.98932384] ; [98.98932384 15.01067616],0
b4,1,0.804748,0.061111,[105  64] ; [71 46],[104.  65.] ; [72. 45.],0
d3,1,0.806064,0.060274,[120  48] ; [82 35],[119.07368421  48.92631579] ; [82.92631579 34.07368421],0
r4,1,0.811978,0.056584,[160   9] ; [110   7],[159.54545455   9.45454545] ; [110.45454545   6.54545455],0
n2,1,0.870252,0.02668,[30  5] ; [27  4],[30.22727273  4.77272727] ; [26.77272727  4.22727273],0
u2,1,0.896635,0.016877,[16 17] ; [15 17],[15.73846154 17.26153846] ; [15.26153846 16.73846154],0
a8,1,0.90835,0.013253,[ 20 130] ; [14 95],[ 19.69111969 130.30888031] ; [14.30888031 94.69111969],0
b5,1,0.956336,0.002998,[89 80] ; [62 55],[89.22727273 79.77272727] ; [61.77272727 55.22727273],0
b2,1,0.977552,0.000792,[45 59] ; [31 41],[44.90909091 59.09090909] ; [31.09090909 40.90909091],0
b3,1,0.977552,0.000792,[45 59] ; [31 41],[44.90909091 59.09090909] ; [31.09090909 40.90909091],0
