Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-06,22.836578,[112  69] ; [17 46],[95.69262295 85.30737705] ; [33.30737705 29.69262295],1
a7,1,7.4e-05,15.707876,[145  37] ; [34 29],[132.97142857  49.02857143] ; [46.02857143 16.97142857],1
p9,1,0.000197,13.857743,[139  43] ; [30 29],[127.62655602  54.37344398] ; [41.37344398 17.62655602],1
p11,1,0.0002,13.826698,[134  49] ; [30 33],[122.  61.] ; [42. 21.],1
d3,1,0.000678,11.547888,[137  45] ; [33 30],[126.28571429  55.71428571] ; [43.71428571 19.28571429],1
v4,1,0.000878,11.067678,[173   8] ; [52 11],[166.9057377  14.0942623] ; [58.0942623  4.9057377],1
p8,1,0.000962,10.899314,[83 98] ; [14 49],[ 71.95491803 109.04508197] ; [25.04508197 37.95491803],1
p10,1,0.001178,10.524149,[125  56] ; [28 33],[114.4338843  66.5661157] ; [38.5661157 22.4338843],0
a6,1,0.001625,9.931731,[125  58] ; [29 34],[114.56097561  68.43902439] ; [39.43902439 23.56097561],0
p3,1,0.004855,7.932772,[ 78 105] ; [14 48],[ 68.71836735 114.28163265] ; [23.28163265 38.71836735],0
n3,1,0.016265,5.774005,[43  9] ; [13 10],[38.82666667 13.17333333] ; [17.17333333  5.82666667],0
p4,1,0.064875,3.408143,[85 97] ; [21 42],[ 78.74285714 103.25714286] ; [27.25714286 35.74285714],0
s8,1,0.100273,2.701193,[ 65 118] ; [15 47],[ 59.75510204 123.24489796] ; [20.24489796 41.75510204],0
s4,1,0.103525,2.650388,[ 32 151] ; [17 46],[ 36.45121951 146.54878049] ; [12.54878049 50.45121951],0
r1,1,0.10841,2.577252,[140  42] ; [42 21],[135.2  46.8] ; [46.8 16.2],0
a5,1,0.113426,2.505833,[122  61] ; [35 28],[116.79268293  66.20731707] ; [40.20731707 22.79268293],0
n6,1,0.120082,2.416249,[121  61] ; [35 28],[115.88571429  66.11428571] ; [40.11428571 22.88571429],0
r4,1,0.163428,1.942221,[161  22] ; [51 12],[157.70731707  25.29268293] ; [54.29268293  8.70731707],0
p5,1,0.165522,1.923035,[ 11 172] ; [ 1 61],[  8.96326531 174.03673469] ; [ 3.03673469 58.96326531],0
s3,1,0.1667,1.912372,[93 88] ; [26 37],[88.27459016 92.72540984] ; [30.72540984 32.27459016],0
a2,1,0.183332,1.770403,[ 30 153] ; [ 6 57],[ 26.7804878 156.2195122] ; [ 9.2195122 53.7804878],0
s1,1,0.19134,1.707273,[  7 176] ; [ 5 58],[  8.92682927 174.07317073] ; [ 3.07317073 59.92682927],0
p6,1,0.200258,1.640491,[ 52 125] ; [13 49],[ 48.13807531 128.86192469] ; [16.86192469 45.13807531],0
b4,1,0.213871,1.545029,[115  68] ; [34 29],[110.84146341  72.15853659] ; [38.15853659 24.84146341],0
n4,1,0.28304,1.152435,[ 78 105] ; [22 41],[ 74.3902439 108.6097561] ; [25.6097561 37.3902439],0
a8,1,0.349195,0.87638,[ 14 153] ; [ 3 60],[ 12.34347826 154.65652174] ; [ 4.65652174 58.34347826],0
n1,1,0.403076,0.699131,[12 40] ; [ 8 17],[13.50649351 38.49350649] ; [ 6.49350649 18.50649351],0
d1,1,0.416227,0.660943,[98 85] ; [30 33],[95.2195122 87.7804878] ; [32.7804878 30.2195122],0
p1,1,0.424716,0.637229,[ 14 167] ; [ 3 60],[ 12.61065574 168.38934426] ; [ 4.38934426 58.61065574],0
a3,1,0.431536,0.618687,[117  65] ; [37 26],[114.4  67.6] ; [39.6 23.4],0
d5,1,0.473227,0.51443,[141  41] ; [46 17],[138.91428571  43.08571429] ; [48.08571429 14.91428571],0
v1,1,0.474651,0.511128,[ 69 108] ; [21 41],[ 66.65271967 110.34728033] ; [23.34728033 38.65271967],0
n2,1,0.561558,0.337014,[36 15] ; [16  9],[34.89473684 16.10526316] ; [17.10526316  7.89473684],0
