Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-06,22.826445,[30 95] ; [24 12],[41.92546584 83.07453416] ; [12.07453416 23.92546584],1
v1,1,5.7e-05,16.200978,[32 90] ; [23 14],[42.20125786 79.79874214] ; [12.79874214 24.20125786],1
d3,1,0.008451,6.935371,[60 64] ; [27 10],[67.00621118 56.99378882] ; [19.99378882 17.00621118],0
r2,1,0.01398,6.040679,[84 38] ; [33  4],[89.77358491 32.22641509] ; [27.22641509  9.77358491],0
r4,1,0.028922,4.772228,[56 70] ; [24 13],[61.8404908 64.1595092] ; [18.1595092 18.8404908],0
p8,1,0.038774,4.270763,[37 87] ; [17 18],[42.11320755 81.88679245] ; [11.88679245 23.11320755],0
s6,1,0.045026,4.017682,[43 83] ; [18 16],[48.0375 77.9625] ; [12.9625 21.0375],0
n4,1,0.050684,3.81868,[73 53] ; [28  9],[78.07361963 47.92638037] ; [22.92638037 14.07361963],0
d4,1,0.052809,3.749958,[77 49] ; [29  8],[81.93865031 44.06134969] ; [24.06134969 12.93865031],0
a2,1,0.059666,3.546637,[  8 118] ; [ 6 31],[ 10.82208589 115.17791411] ; [ 3.17791411 33.82208589],0
a3,1,0.065553,3.391016,[63 62] ; [25 12],[67.90123457 57.09876543] ; [20.09876543 16.90123457],0
b4,1,0.07764,3.11362,[68 58] ; [26 11],[72.66257669 53.33742331] ; [21.33742331 15.66257669],0
d2,1,0.084247,2.981003,[41 83] ; [18 19],[45.44099379 78.55900621] ; [13.55900621 23.44099379],0
a7,1,0.131919,2.269773,[67 58] ; [25 12],[70.98765432 54.01234568] ; [21.01234568 15.98765432],0
d1,1,0.13709,2.210318,[38 88] ; [16 21],[41.74233129 84.25766871] ; [12.25766871 24.74233129],0
n6,1,0.145596,2.117796,[86 39] ; [30  7],[89.50617284 35.49382716] ; [26.49382716 10.50617284],0
a8,1,0.153557,2.036555,[ 13 109] ; [ 1 34],[ 10.87898089 111.12101911] ; [ 3.12101911 31.87898089],0
r3,1,0.173516,1.852298,[91 34] ; [31  6],[94.13580247 30.86419753] ; [27.86419753  9.13580247],0
d5,1,0.236816,1.399448,[78 47] ; [27 10],[81.01851852 43.98148148] ; [23.98148148 13.01851852],0
b2,1,0.242404,1.366558,[23 47] ; [ 9 10],[25.16853933 44.83146067] ; [ 6.83146067 12.16853933],0
b3,1,0.242404,1.366558,[23 47] ; [ 9 10],[25.16853933 44.83146067] ; [ 6.83146067 12.16853933],0
v4,1,0.284271,1.146559,[95 31] ; [31  6],[97.39877301 28.60122699] ; [28.60122699  8.39877301],0
b1,1,0.333753,0.934282,[59 67] ; [14 23],[56.42944785 69.57055215] ; [16.57055215 20.42944785],0
p1,1,0.360887,0.834803,[  8 118] ; [ 4 33],[  9.27607362 116.72392638] ; [ 2.72392638 34.27607362],0
p6,1,0.362218,0.83019,[ 23 100] ; [ 9 26],[24.91139241 98.08860759] ; [ 7.08860759 27.91139241],0
a4,1,0.403765,0.697084,[35 90] ; [13 24],[37.03703704 87.96296296] ; [10.96296296 26.03703704],0
s5,1,0.442212,0.590537,[24 99] ; [ 5 31],[ 22.43396226 100.56603774] ; [ 6.56603774 29.43396226],0
n3,1,0.446316,0.57999,[29 19] ; [8 3],[30.10169492 17.89830508] ; [6.89830508 4.10169492],0
s7,1,0.452966,0.563219,[19 98] ; [ 8 29],[20.51298701 96.48701299] ; [ 6.48701299 30.51298701],0
a5,1,0.469653,0.522793,[63 63] ; [16 21],[61.06748466 64.93251534] ; [17.93251534 19.06748466],0
p7,1,0.469737,0.522594,[52 72] ; [18 19],[53.91304348 70.08695652] ; [16.08695652 20.91304348],0
u1,1,0.480043,0.498766,[  7 119] ; [ 1 36],[  6.18404908 119.81595092] ; [ 1.81595092 35.18404908],0
u3,1,0.482156,0.493983,[22 40] ; [3 9],[20.94594595 41.05405405] ; [4.05405405 7.94594595],0
