Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.003565,8.493031,[ 4 10] ; [62 28],[8.88461538 5.11538462] ; [57.11538462 32.88461538],0
a5,1,0.41355,0.668571,[10  4] ; [54 36],[8.61538462 5.38461538] ; [55.38461538 34.61538462],0
d5,1,0.482508,0.493189,[9 5] ; [66 24],[10.09615385  3.90384615] ; [64.90384615 25.09615385],0
n5,1,0.547156,0.362437,[11  3] ; [63 26],[10.05825243  3.94174757] ; [63.94174757 25.05825243],0
s2,1,0.565566,0.330159,[6 8] ; [46 44],[7. 7.] ; [45. 45.],0
p6,1,0.578754,0.308253,[5 8] ; [42 48],[5.93203883 7.06796117] ; [41.06796117 48.93203883],0
a2,1,0.62764,0.235274,[ 2 12] ; [ 9 81],[ 1.48076923 12.51923077] ; [ 9.51923077 80.48076923],0
v2,1,0.633196,0.227751,[7 7] ; [38 50],[6.17647059 7.82352941] ; [38.82352941 49.17647059],0
p7,1,0.645738,0.211316,[10  4] ; [58 31],[9.24271845 4.75728155] ; [58.75728155 30.24271845],0
a4,1,0.656263,0.198095,[6 8] ; [33 57],[5.25 8.75] ; [33.75 56.25],0
s4,1,0.661296,0.191953,[ 3 11] ; [15 75],[ 2.42307692 11.57692308] ; [15.57692308 74.42307692],0
v3,1,0.706847,0.141446,[4 9] ; [23 66],[3.44117647 9.55882353] ; [23.55882353 65.44117647],0
n4,1,0.730659,0.118508,[9 5] ; [62 28],[9.55769231 4.44230769] ; [61.44230769 28.55769231],0
a3,1,0.760172,0.093181,[9 5] ; [54 36],[8.48076923 5.51923077] ; [54.51923077 35.48076923],0
d1,1,0.79025,0.070748,[6 8] ; [42 48],[6.46153846 7.53846154] ; [41.53846154 48.46153846],0
n3,1,0.849017,0.036242,[3 1] ; [19  8],[2.83870968 1.16129032] ; [19.16129032  7.83870968],0
p3,1,0.882059,0.022011,[9 5] ; [56 34],[8.75 5.25] ; [56.25 33.75],0
p5,1,0.894364,0.017632,[ 2 11] ; [15 74],[ 2.16666667 10.83333333] ; [14.83333333 74.16666667],0
b4,1,0.911425,0.012375,[8 6] ; [50 40],[7.80769231 6.19230769] ; [50.19230769 39.80769231],0
p1,1,0.947256,0.004376,[ 1 13] ; [ 6 84],[ 0.94230769 13.05769231] ; [ 6.05769231 83.94230769],0
p12,1,0.947256,0.004376,[ 1 13] ; [ 6 84],[ 0.94230769 13.05769231] ; [ 6.05769231 83.94230769],0
s3,1,0.968825,0.001527,[7 7] ; [44 45],[6.93203883 7.06796117] ; [44.06796117 44.93203883],0
