Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,32.201659,[ 15 292] ; [10 20],[ 22.77448071 284.22551929] ; [ 2.22551929 27.77448071],1
p3,1,5e-06,20.7732,[123 184] ; [25  5],[134.82492582 172.17507418] ; [13.17507418 16.82492582],1
p6,1,6.4e-05,15.981156,[ 89 216] ; [19 10],[ 98.62275449 206.37724551] ; [ 9.37724551 19.62275449],1
s5,1,0.000173,14.098457,[ 79 216] ; [17 11],[ 87.67801858 207.32198142] ; [ 8.32198142 19.67801858],1
p4,1,0.000513,12.067615,[153 152] ; [25  5],[162.05970149 142.94029851] ; [15.94029851 14.05970149],1
p8,1,0.000835,11.160899,[136 168] ; [23  7],[144.71856287 159.28143713] ; [14.28143713 15.71856287],1
p12,1,0.001801,9.742348,[ 16 290] ; [ 6 24],[ 20.03571429 285.96428571] ; [ 1.96428571 28.03571429],0
b5,1,0.002006,9.544341,[182 125] ; [ 9 21],[173.99703264 133.00296736] ; [17.00296736 12.99703264],0
a1,1,0.002476,9.158399,[  8 299] ; [ 4 26],[ 10.93175074 296.06824926] ; [ 1.06824926 28.93175074],0
s6,1,0.003807,8.373707,[185 119] ; [24  3],[191.95166163 112.04833837] ; [17.04833837  9.95166163],0
s7,1,0.006167,7.500763,[131 164] ; [20  8],[137.91021672 157.08978328] ; [13.08978328 14.91021672],0
p7,1,0.027142,4.881747,[176 126] ; [23  6],[181.56495468 120.43504532] ; [17.43504532 11.56495468],0
a5,1,0.109303,2.564274,[213  94] ; [25  5],[216.81305638  90.18694362] ; [21.18694362  8.81305638],0
p11,1,0.111572,2.531815,[238  69] ; [27  3],[241.40949555  65.59050445] ; [23.59050445  6.40949555],0
s4,1,0.132538,2.262519,[ 66 239] ; [ 3 27],[ 62.82089552 242.17910448] ; [ 6.17910448 23.82089552],0
n2,1,0.218267,1.515726,[65 22] ; [5 4],[63.4375 23.5625] ; [6.5625 2.4375],0
s8,1,0.237574,1.394932,[114 193] ; [14 15],[116.95238095 190.04761905] ; [11.04761905 17.95238095],0
p10,1,0.257,1.284844,[263  43] ; [28  2],[265.01785714  40.98214286] ; [25.98214286  4.01785714],0
n6,1,0.270085,1.216315,[251  55] ; [27  3],[253.17857143  52.82142857] ; [24.82142857  5.17857143],0
s2,1,0.297331,1.086125,[147 159] ; [11 18],[144.32238806 161.67761194] ; [13.67761194 15.32238806],0
p2,1,0.302467,1.063286,[252  55] ; [26  3],[254.00595238  52.99404762] ; [23.99404762  5.00595238],0
a7,1,0.303723,1.057778,[221  85] ; [19 11],[218.57142857  87.42857143] ; [21.42857143  8.57142857],0
r2,1,0.311284,1.025222,[278  24] ; [26  4],[276.53012048  25.46987952] ; [27.46987952  2.53012048],0
n5,1,0.327803,0.957559,[206  97] ; [23  7],[208.36936937  94.63063063] ; [20.63063063  9.36936937],0
d1,1,0.342582,0.900744,[171 136] ; [14 16],[168.53115727 138.46884273] ; [16.46884273 13.53115727],0
n4,1,0.347066,0.884156,[221  86] ; [24  6],[223.18991098  83.81008902] ; [21.81008902  8.18991098],0
v3,1,0.379372,0.772735,[ 80 218] ; [10 19],[ 82.01834862 215.98165138] ; [ 7.98165138 21.01834862],0
b2,1,0.385073,0.754445,[ 49 112] ; [ 8 12],[ 50.70165746 110.29834254] ; [ 6.29834254 13.70165746],0
b3,1,0.385073,0.754445,[ 49 112] ; [ 8 12],[ 50.70165746 110.29834254] ; [ 6.29834254 13.70165746],0
d3,1,0.39912,0.710977,[215  89] ; [19 11],[212.98203593  91.01796407] ; [21.01796407  8.98203593],0
s1,1,0.410188,0.678255,[ 11 293] ; [ 2 28],[ 11.83233533 292.16766467] ; [ 1.16766467 28.83233533],0
r1,1,0.419032,0.653027,[224  82] ; [24  6],[225.85714286  80.14285714] ; [22.14285714  7.85714286],0
v4,1,0.438196,0.601003,[286  20] ; [26  3],[284.99104478  21.00895522] ; [27.00895522  1.99104478],0
a4,1,0.481823,0.494734,[133 174] ; [11 19],[131.1810089 175.8189911] ; [12.8189911 17.1810089],0
a2,1,0.486525,0.484202,[ 68 239] ; [ 5 25],[ 66.50148368 240.49851632] ; [ 6.49851632 23.50148368],0
n1,1,0.520315,0.413269,[29 57] ; [4 5],[29.87368421 56.12631579] ; [3.12631579 5.87368421],0
n3,1,0.544197,0.367816,[66 21] ; [6 3],[65.25 21.75] ; [6.75 2.25],0
a6,1,0.594675,0.283102,[210  96] ; [22  8],[211.28571429  94.71428571] ; [20.71428571  9.28571429],0
d5,1,0.61546,0.2523,[236  69] ; [22  8],[234.89552239  70.10447761] ; [23.10447761  6.89552239],0
b4,1,0.650609,0.205134,[171 136] ; [18 12],[172.17507418 134.82492582] ; [16.82492582 13.17507418],0
d4,1,0.658372,0.195507,[245  61] ; [23  7],[244.07142857  61.92857143] ; [23.92857143  6.07142857],0
r3,1,0.706782,0.141512,[289  16] ; [27  2],[288.56287425  16.43712575] ; [27.43712575  1.56287425],0
u1,1,0.767678,0.087269,[ 45 262] ; [ 5 25],[ 45.54896142 261.45103858] ; [ 4.45103858 25.54896142],0
a8,1,0.808647,0.058647,[ 35 250] ; [ 3 25],[ 34.60063898 250.39936102] ; [ 3.39936102 24.60063898],0
b1,1,0.839691,0.040921,[108 199] ; [10 20],[107.49554896 199.50445104] ; [10.50445104 19.49554896],0
u3,1,0.844051,0.038697,[45 49] ; [4 5],[44.7184466 49.2815534] ; [4.2815534 4.7184466],0
a3,1,0.85739,0.032291,[210  97] ; [21  9],[210.43620178  96.56379822] ; [20.56379822  9.43620178],0
v2,1,0.866121,0.028422,[126 167] ; [12 17],[125.57142857 167.42857143] ; [12.42857143 16.57142857],0
d2,1,0.867723,0.027739,[137 168] ; [13 17],[136.56716418 168.43283582] ; [13.43283582 16.56716418],0
u2,1,0.914288,0.011585,[51 44] ; [5 4],[51.15384615 43.84615385] ; [4.84615385 4.15384615],0
r4,1,0.921397,0.009737,[268  39] ; [26  4],[267.82789318  39.17210682] ; [26.17210682  3.82789318],0
s3,1,0.938167,0.006018,[170 134] ; [16 13],[169.8018018 134.1981982] ; [16.1981982 12.8018018],0
