Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.000676,11.55463,[ 5 50] ; [4 3],[ 7.98387097 47.01612903] ; [1.01612903 5.98387097],1
p12,1,0.01143,6.397134,[ 2 53] ; [2 5],[ 3.5483871 51.4516129] ; [0.4516129 6.5483871],0
s1,1,0.012391,6.254015,[ 2 52] ; [2 5],[ 3.54098361 50.45901639] ; [0.45901639 6.54098361],0
s5,1,0.022912,5.175202,[15 38] ; [5 2],[17.66666667 35.33333333] ; [2.33333333 4.66666667],0
p6,1,0.0258,4.969389,[16 39] ; [5 2],[18.62903226 36.37096774] ; [2.37096774 4.62903226],0
v1,1,0.061189,3.504871,[25 27] ; [6 1],[27.3220339 24.6779661] ; [3.6779661 3.3220339],0
b5,1,0.114209,2.494996,[33 22] ; [2 5],[31.0483871 23.9516129] ; [3.9516129 3.0483871],0
v3,1,0.144574,2.128584,[16 38] ; [4 3],[17.70491803 36.29508197] ; [2.29508197 4.70491803],0
u3,1,0.150224,2.069972,[14  8] ; [1 3],[12.69230769  9.30769231] ; [2.30769231 1.69230769],0
p4,1,0.158967,1.984028,[32 23] ; [6 1],[33.70967742 21.29032258] ; [4.29032258 2.70967742],0
p8,1,0.165133,1.926578,[24 31] ; [5 2],[25.72580645 29.27419355] ; [3.27419355 3.72580645],0
d3,1,0.173112,1.855782,[11 44] ; [3 4],[12.41935484 42.58064516] ; [1.58064516 5.41935484],0
n2,1,0.179712,1.8,[14  2] ; [1 1],[13.33333333  2.66666667] ; [1.66666667 0.33333333],0
d5,1,0.195258,1.677489,[30 25] ; [2 5],[28.38709677 26.61290323] ; [3.61290323 3.38709677],0
p3,1,0.195258,1.677489,[25 30] ; [5 2],[26.61290323 28.38709677] ; [3.38709677 3.61290323],0
p10,1,0.273258,1.200318,[47  7] ; [5 2],[46.03278689  7.96721311] ; [5.96721311 1.03278689],0
a8,1,0.28236,1.155695,[ 8 43] ; [2 4],[ 8.94736842 42.05263158] ; [1.05263158 4.94736842],0
s3,1,0.305891,1.048335,[36 18] ; [6 1],[37.18032787 16.81967213] ; [4.81967213 2.18032787],0
p9,1,0.341963,0.903057,[47  8] ; [5 2],[46.12903226  8.87096774] ; [5.87096774 1.12903226],0
d1,1,0.370371,0.802418,[ 3 52] ; [1 6],[ 3.5483871 51.4516129] ; [0.4516129 6.5483871],0
a3,1,0.38665,0.749451,[33 22] ; [3 4],[31.93548387 23.06451613] ; [4.06451613 2.93548387],0
a4,1,0.456817,0.553682,[16 39] ; [3 4],[16.85483871 38.14516129] ; [2.14516129 4.85483871],0
r1,1,0.486087,0.485175,[39 14] ; [6 1],[39.75 13.25] ; [5.25 1.75],0
a5,1,0.558761,0.341855,[33 22] ; [5 2],[33.70967742 21.29032258] ; [4.29032258 2.70967742],0
s2,1,0.596153,0.280838,[33 21] ; [5 2],[33.63934426 20.36065574] ; [4.36065574 2.63934426],0
p2,1,0.644728,0.212612,[43 12] ; [6 1],[43.46774194 11.53225806] ; [5.53225806 1.46774194],0
b4,1,0.688202,0.161039,[27 28] ; [4 3],[27.5 27.5] ; [3.5 3.5],0
v2,1,0.722675,0.125944,[26 26] ; [3 4],[25.55932203 26.44067797] ; [3.44067797 3.55932203],0
d2,1,0.753102,0.098943,[19 36] ; [2 5],[18.62903226 36.37096774] ; [2.37096774 4.62903226],0
s6,1,0.784033,0.075113,[44 10] ; [6 1],[44.26229508  9.73770492] ; [5.73770492 1.26229508],0
n1,1,0.787221,0.072857,[9 6] ; [1 1],[8.82352941 6.17647059] ; [1.17647059 0.82352941],0
a2,1,0.790335,0.07069,[ 6 49] ; [1 6],[ 6.20967742 48.79032258] ; [0.79032258 6.20967742],0
p11,1,0.859113,0.031508,[41 14] ; [5 2],[40.80645161 14.19354839] ; [5.19354839 1.80645161],0
u2,1,0.866784,0.028139,[12 10] ; [2 2],[11.84615385 10.15384615] ; [2.15384615 1.84615385],0
a6,1,0.8846,0.021066,[33 22] ; [4 3],[32.82258065 22.17741935] ; [4.17741935 2.82258065],0
a7,1,0.8846,0.021066,[33 22] ; [4 3],[32.82258065 22.17741935] ; [4.17741935 2.82258065],0
b1,1,0.896518,0.016916,[25 30] ; [3 4],[24.83870968 30.16129032] ; [3.16129032 3.83870968],0
p7,1,0.89945,0.015966,[38 17] ; [5 2],[38.14516129 16.85483871] ; [4.85483871 2.14516129],0
b2,1,0.931671,0.007352,[12 26] ; [2 4],[12.09090909 25.90909091] ; [1.90909091 4.09090909],0
b3,1,0.931671,0.007352,[12 26] ; [2 4],[12.09090909 25.90909091] ; [1.90909091 4.09090909],0
