Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,39.494099,[106  40] ; [18 49],[84.99530516 61.00469484] ; [39.00469484 27.99530516],1
d3,1,0.0,33.960313,[125  21] ; [32 35],[107.61502347  38.38497653] ; [49.38497653 17.61502347],1
p6,1,1.4e-05,18.920573,[88 56] ; [19 47],[73.37142857 70.62857143] ; [33.62857143 32.37142857],1
d1,1,8e-05,15.546907,[108  38] ; [31 36],[95.27699531 50.72300469] ; [43.72300469 23.27699531],1
p7,1,0.000394,12.558829,[115  29] ; [34 27],[104.66341463  39.33658537] ; [44.33658537 16.66341463],1
p2,1,0.00058,11.840319,[134  12] ; [49 17],[126.02830189  19.97169811] ; [56.97169811  9.02830189],1
p8,1,0.000702,11.48337,[98 48] ; [27 37],[86.9047619 59.0952381] ; [38.0952381 25.9047619],1
p5,1,0.000732,11.406463,[ 38 108] ; [ 4 62],[ 28.9245283 117.0754717] ; [13.0754717 52.9245283],1
n6,1,0.001546,10.023515,[137   7] ; [53 12],[130.90909091  13.09090909] ; [59.09090909  5.90909091],0
n5,1,0.004444,8.092786,[123  22] ; [44 21],[115.30952381  29.69047619] ; [51.69047619 13.30952381],0
n4,1,0.006196,7.49238,[121  24] ; [44 22],[113.38862559  31.61137441] ; [51.61137441 14.38862559],0
d4,1,0.019517,5.454599,[133  12] ; [54 13],[127.9009434  17.0990566] ; [59.0990566  7.9009434],0
a4,1,0.024804,5.037508,[83 63] ; [27 40],[75.39906103 70.60093897] ; [34.60093897 32.39906103],0
u1,1,0.031249,4.639221,[ 39 107] ; [ 9 58],[ 32.90140845 113.09859155] ; [15.09859155 51.90140845],0
v3,1,0.035034,4.443493,[75 70] ; [23 41],[67.99043062 77.00956938] ; [30.00956938 33.99043062],0
s7,1,0.035561,4.418032,[112  25] ; [46 21],[106.10784314  30.89215686] ; [51.89215686 15.10784314],0
a2,1,0.043406,4.079523,[48 98] ; [13 54],[ 41.81220657 104.18779343] ; [19.18779343 47.81220657],0
d5,1,0.043749,4.066213,[128  17] ; [52 15],[123.11320755  21.88679245] ; [56.88679245 10.11320755],0
a3,1,0.052487,3.76019,[121  25] ; [47 19],[115.69811321  30.30188679] ; [52.30188679 13.69811321],0
r1,1,0.060765,3.516384,[122  21] ; [50 17],[117.12380952  25.87619048] ; [54.87619048 12.12380952],0
a5,1,0.075726,3.154328,[122  24] ; [49 18],[117.21126761  28.78873239] ; [53.78873239 13.21126761],0
s6,1,0.095338,2.781851,[139   5] ; [61  6],[136.492891   7.507109] ; [63.507109  3.492891],0
p10,1,0.102358,2.668411,[132  13] ; [55 11],[128.507109  16.492891] ; [58.492891  7.507109],0
a7,1,0.116236,2.467324,[109  37] ; [43 24],[104.18779343  41.81220657] ; [47.81220657 19.18779343],0
a1,1,0.152321,2.048853,[ 12 134] ; [ 2 65],[  9.59624413 136.40375587] ; [ 4.40375587 62.59624413],0
p9,1,0.161714,1.958129,[137   8] ; [57  7],[134.59330144  10.40669856] ; [59.40669856  4.59330144],0
a6,1,0.179517,1.801616,[98 48] ; [38 28],[93.66037736 52.33962264] ; [42.33962264 23.66037736],0
v1,1,0.192689,1.696939,[101  45] ; [39 26],[96.87203791 49.12796209] ; [43.12796209 21.87203791],0
u2,1,0.239143,1.385638,[15 10] ; [ 8 11],[13.06818182 11.93181818] ; [9.93181818 9.06818182],0
r3,1,0.244287,1.355685,[141   4] ; [62  4],[139.50236967   5.49763033] ; [63.49763033  2.50236967],0
s3,1,0.259432,1.271788,[128  16] ; [61  4],[130.22009569  13.77990431] ; [58.77990431  6.22009569],0
p12,1,0.268862,1.222543,[ 21 125] ; [ 6 61],[ 18.50704225 127.49295775] ; [ 8.49295775 58.50704225],0
n2,1,0.317597,0.998817,[25  4] ; [19  1],[26.04081633  2.95918367] ; [17.95918367  2.04081633],0
r4,1,0.341845,0.903501,[138   8] ; [61  6],[136.40375587   9.59624413] ; [62.59624413  4.40375587],0
s8,1,0.36246,0.829351,[98 47] ; [41 26],[95.07075472 49.92924528] ; [43.92924528 23.07075472],0
s4,1,0.373973,0.79042,[ 40 104] ; [22 43],[ 42.71770335 101.28229665] ; [19.28229665 45.71770335],0
a8,1,0.374724,0.787938,[ 15 122] ; [ 9 49],[ 16.86153846 120.13846154] ; [ 7.13846154 50.86153846],0
d2,1,0.469328,0.523557,[77 68] ; [32 35],[74.55188679 70.44811321] ; [34.44811321 32.55188679],0
b3,1,0.483928,0.489998,[34 53] ; [20 24],[35.86259542 51.13740458] ; [18.13740458 25.86259542],0
b2,1,0.483928,0.489998,[34 53] ; [20 24],[35.86259542 51.13740458] ; [18.13740458 25.86259542],0
b4,1,0.509583,0.434923,[89 57] ; [44 23],[91.16431925 54.83568075] ; [41.83568075 25.16431925],0
u4,1,0.576682,0.311629,[  4 142] ; [ 1 66],[  3.42723005 142.57276995] ; [ 1.57276995 65.42723005],0
p11,1,0.583106,0.30124,[116  30] ; [51 16],[114.46948357  31.53051643] ; [52.53051643 14.46948357],0
u3,1,0.61425,0.254032,[18  7] ; [13  7],[17.22222222  7.77777778] ; [13.77777778  6.22222222],0
n3,1,0.661612,0.191571,[21  8] ; [14  7],[20.3  8.7] ; [14.7  6.3],0
b1,1,0.722756,0.125868,[56 90] ; [24 43],[54.83568075 91.16431925] ; [25.16431925 41.83568075],0
s1,1,0.735845,0.113813,[  7 137] ; [ 4 63],[  7.507109 136.492891] ; [ 3.492891 63.507109],0
v4,1,0.794863,0.067601,[142   3] ; [64  1],[142.23809524   2.76190476] ; [63.76190476  1.23809524],0
n1,1,0.905544,0.01408,[14 15] ; [10 10],[14.20408163 14.79591837] ; [ 9.79591837 10.20408163],0
b5,1,0.926249,0.008568,[84 62] ; [39 28],[84.30985915 61.69014085] ; [38.69014085 28.30985915],0
v2,1,0.960709,0.002427,[86 59] ; [37 25],[86.15942029 58.84057971] ; [36.84057971 25.15942029],0
