Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,43.882842,[69 42] ; [ 2 44],[50.19745223 60.80254777] ; [20.80254777 25.19745223],1
d4,1,1.3e-05,19.008513,[96 15] ; [25 21],[85.5477707 25.4522293] ; [35.4522293 10.5477707],1
d3,1,6.1e-05,16.084205,[85 26] ; [20 26],[74.23566879 36.76433121] ; [30.76433121 15.23566879],1
a4,1,0.00109,10.668274,[41 70] ; [ 5 41],[32.52229299 78.47770701] ; [13.47770701 32.52229299],0
a8,1,0.004204,8.193593,[  2 101] ; [ 6 38],[ 5.60544218 97.39455782] ; [ 2.39455782 41.60544218],0
d2,1,0.004985,7.884907,[48 63] ; [ 9 37],[40.29936306 70.70063694] ; [16.70063694 29.29936306],0
a5,1,0.01328,6.131446,[72 39] ; [20 26],[65.04458599 45.95541401] ; [26.95541401 19.04458599],0
a3,1,0.020386,5.378568,[74 37] ; [21 24],[67.59615385 43.40384615] ; [27.40384615 17.59615385],0
p5,1,0.035521,4.419944,[  3 107] ; [ 5 41],[  5.64102564 104.35897436] ; [ 2.35897436 43.64102564],0
u3,1,0.074751,3.175474,[24 13] ; [10 14],[20.62295082 16.37704918] ; [13.37704918 10.62295082],0
a7,1,0.108715,2.572807,[84 27] ; [29 17],[79.89171975 31.10828025] ; [33.10828025 12.89171975],0
r2,1,0.124828,2.355677,[102   8] ; [39  7],[99.42307692 10.57692308] ; [41.57692308  4.42307692],0
p10,1,0.132773,2.259783,[81 27] ; [29 17],[77.14285714 30.85714286] ; [32.85714286 13.14285714],0
u1,1,0.195916,1.672564,[12 99] ; [ 2 44],[  9.89808917 101.10191083] ; [ 4.10191083 41.89808917],0
r1,1,0.207306,1.590144,[79 32] ; [28 18],[75.64968153 35.35031847] ; [31.35031847 14.64968153],0
v2,1,0.218151,1.516492,[54 52] ; [18 27],[50.54304636 55.45695364] ; [21.45695364 23.54304636],0
s6,1,0.237031,1.398167,[68 41] ; [24 22],[64.69677419 44.30322581] ; [27.30322581 18.69677419],0
v1,1,0.242293,1.367201,[47 61] ; [15 30],[43.76470588 64.23529412] ; [18.23529412 26.76470588],0
p3,1,0.252284,1.310611,[42 69] ; [13 33],[38.88535032 72.11464968] ; [16.11464968 29.88535032],0
p12,1,0.255955,1.290506,[  3 108] ; [ 3 43],[  4.24203822 106.75796178] ; [ 1.75796178 44.24203822],0
s3,1,0.259762,1.270027,[51 58] ; [17 29],[47.81935484 61.18064516] ; [20.18064516 25.81935484],0
