Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.0,32.133514,[79 25] ; [ 7 26],[65.28467153 38.71532847] ; [20.71532847 12.28467153],1
r3,1,0.0,25.342305,[90 15] ; [14 19],[79.13043478 25.86956522] ; [24.86956522  8.13043478],1
r4,1,3e-06,21.973215,[64 41] ; [ 5 29],[52.12230216 52.87769784] ; [16.87769784 17.12230216],1
n6,1,5.9e-05,16.126625,[83 22] ; [14 19],[73.80434783 31.19565217] ; [23.19565217  9.80434783],1
r2,1,0.000392,12.570818,[83 20] ; [15 16],[75.32835821 27.67164179] ; [22.67164179  8.32835821],1
p9,1,0.002331,9.268539,[77 25] ; [15 17],[70.02985075 31.97014925] ; [21.97014925 10.02985075],0
p11,1,0.002989,8.814243,[73 32] ; [14 20],[65.71942446 39.28057554] ; [21.28057554 12.71942446],0
s6,1,0.004912,7.911477,[39 65] ; [ 4 30],[32.4057971 71.5942029] ; [10.5942029 23.4057971],0
p8,1,0.005398,7.741065,[43 60] ; [ 5 28],[36.35294118 66.64705882] ; [11.64705882 21.35294118],0
u2,1,0.00572,7.636364,[23 21] ; [ 2 14],[18.33333333 25.66666667] ; [6.66666667 9.33333333],0
p10,1,0.006567,7.387762,[64 37] ; [12 21],[57.28358209 43.71641791] ; [18.71641791 14.28358209],0
p7,1,0.01115,6.441212,[53 50] ; [ 9 25],[46.61313869 56.38686131] ; [15.38686131 18.61313869],0
s1,1,0.014571,5.967606,[  2 102] ; [ 4 30],[ 4.52173913 99.47826087] ; [ 1.47826087 32.52173913],0
p6,1,0.02415,5.083856,[29 71] ; [ 3 29],[24.24242424 75.75757576] ; [ 7.75757576 24.24242424],0
p3,1,0.029527,4.736642,[39 64] ; [ 6 28],[33.83211679 69.16788321] ; [11.16788321 22.83211679],0
p1,1,0.034145,4.487409,[ 8 97] ; [ 7 27],[11.33093525 93.66906475] ; [ 3.66906475 30.33093525],0
p4,1,0.045585,3.996876,[44 59] ; [ 8 26],[39.09489051 63.90510949] ; [12.90510949 21.09489051],0
n2,1,0.067468,3.343563,[26 11] ; [7 9],[23.03773585 13.96226415] ; [9.96226415 6.03773585],0
a1,1,0.083442,2.996553,[  4 101] ; [ 4 30],[ 6.04316547 98.95683453] ; [ 1.95683453 32.04316547],0
