Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.00053,12.007895,[ 9 36] ; [7 2],[13.33333333 31.66666667] ; [2.66666667 6.33333333],1
s7,1,0.002551,9.103397,[ 6 36] ; [5 3],[ 9.24 32.76] ; [1.76 6.24],0
d1,1,0.013243,6.136364,[15 30] ; [7 2],[18.33333333 26.66666667] ; [3.66666667 5.33333333],0
s3,1,0.01395,6.044444,[14 28] ; [7 2],[17.29411765 24.70588235] ; [3.70588235 5.29411765],0
d2,1,0.020137,5.4,[12 33] ; [6 3],[15. 30.] ; [3. 6.],0
p6,1,0.024413,5.065049,[ 3 40] ; [3 6],[ 4.96153846 38.03846154] ; [1.03846154 7.96153846],0
r2,1,0.050186,3.835227,[21 21] ; [7 1],[23.52 18.48] ; [4.48 3.52],0
d3,1,0.061129,3.506494,[25 20] ; [8 1],[27.5 17.5] ; [5.5 3.5],0
b4,1,0.082915,3.006818,[29 16] ; [3 6],[26.66666667 18.33333333] ; [5.33333333 3.66666667],0
d5,1,0.09758,2.744662,[27 18] ; [8 1],[29.16666667 15.83333333] ; [5.83333333 3.16666667],0
n6,1,0.112588,2.517517,[23 22] ; [2 7],[20.83333333 24.16666667] ; [4.16666667 4.83333333],0
p10,1,0.136146,2.220983,[17 26] ; [6 3],[19.01923077 23.98076923] ; [3.98076923 5.01923077],0
s6,1,0.160968,1.965113,[14 31] ; [5 4],[15.83333333 29.16666667] ; [3.16666667 5.83333333],0
s8,1,0.245278,1.35,[ 4 41] ; [2 7],[ 5. 40.] ; [1. 8.],0
v1,1,0.270806,1.212661,[18 25] ; [2 7],[16.53846154 26.46153846] ; [3.46153846 5.53846154],0
a3,1,0.361448,0.832857,[22 22] ; [6 3],[23.24528302 20.75471698] ; [4.75471698 4.24528302],0
p4,1,0.438578,0.6,[16 29] ; [2 7],[15. 30.] ; [3. 6.],0
p7,1,0.465843,0.531818,[16 28] ; [4 4],[16.92307692 27.07692308] ; [3.07692308 4.92307692],0
n1,1,0.496587,0.462222,[ 4 16] ; [2 4],[ 4.61538462 15.38461538] ; [1.38461538 4.61538462],0
r1,1,0.512356,0.429253,[15 30] ; [2 7],[14.16666667 30.83333333] ; [2.83333333 6.16666667],0
b1,1,0.541691,0.372414,[25 20] ; [4 5],[24.16666667 20.83333333] ; [4.83333333 4.16666667],0
n3,1,0.56628,0.328947,[12  7] ; [3 3],[11.4  7.6] ; [3.6 2.4],0
a4,1,0.593955,0.284211,[14 31] ; [2 7],[13.33333333 31.66666667] ; [2.66666667 6.33333333],0
n2,1,0.61193,0.257374,[ 9 11] ; [2 4],[ 8.46153846 11.53846154] ; [2.53846154 3.46153846],0
p8,1,0.624938,0.238987,[13 32] ; [3 5],[13.58490566 31.41509434] ; [2.41509434 5.58490566],0
b2,1,0.633833,0.226898,[ 7 17] ; [2 3],[ 7.44827586 16.55172414] ; [1.55172414 3.44827586],0
b3,1,0.633833,0.226898,[ 7 17] ; [2 3],[ 7.44827586 16.55172414] ; [1.55172414 3.44827586],0
v3,1,0.645801,0.211235,[ 7 37] ; [2 7],[ 7.47169811 36.52830189] ; [1.52830189 7.47169811],0
p2,1,0.648614,0.207652,[28 16] ; [5 4],[27.39622642 16.60377358] ; [5.60377358 3.39622642],0
n4,1,0.683553,0.166154,[12 33] ; [3 6],[12.5 32.5] ; [2.5 6.5],0
p3,1,0.713052,0.135247,[12 32] ; [3 6],[12.45283019 31.54716981] ; [2.54716981 6.45283019],0
p9,1,0.761303,0.092276,[22 22] ; [4 5],[21.58490566 22.41509434] ; [4.41509434 4.58490566],0
s5,1,0.772141,0.083854,[ 9 35] ; [2 6],[ 9.30769231 34.69230769] ; [1.69230769 6.30769231],0
a7,1,0.801002,0.063529,[28 17] ; [6 3],[28.33333333 16.66666667] ; [5.66666667 3.33333333],0
s1,1,0.833702,0.044082,[ 4 41] ; [1 8],[ 4.16666667 40.83333333] ; [0.83333333 8.16666667],0
r3,1,0.898593,0.016241,[29 16] ; [6 3],[29.16666667 15.83333333] ; [5.83333333 3.16666667],0
a5,1,0.902048,0.015147,[19 26] ; [4 5],[19.16666667 25.83333333] ; [3.83333333 5.16666667],0
b5,1,0.902048,0.015147,[26 19] ; [5 4],[25.83333333 19.16666667] ; [5.16666667 3.83333333],0
a6,1,0.902858,0.014897,[21 24] ; [4 5],[20.83333333 24.16666667] ; [4.16666667 4.83333333],0
v4,1,0.929158,0.007904,[28 15] ; [6 3],[28.11538462 14.88461538] ; [5.88461538 3.11538462],0
v2,1,0.951541,0.003693,[17 27] ; [3 5],[16.92307692 27.07692308] ; [3.07692308 4.92307692],0
p11,1,1.0,0.0,[20 25] ; [4 5],[20. 25.] ; [4. 5.],0
