Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,25.866573,[47 25] ; [299  37],[61.05882353 10.94117647] ; [284.94117647  51.05882353],1
n1,1,0.003866,8.345526,[ 3 16] ; [42 38],[ 8.63636364 10.36363636] ; [36.36363636 43.63636364],0
p8,1,0.004155,8.214802,[24 48] ; [173 160],[35.02222222 36.97777778] ; [161.97777778 171.02222222],0
s5,1,0.009988,6.63695,[11 53] ; [110 219],[19.70483461 44.29516539] ; [101.29516539 227.70483461],0
s6,1,0.012041,6.304872,[37 34] ; [225 107],[46.15880893 24.84119107] ; [215.84119107 116.15880893],0
p10,1,0.018185,5.578251,[48 23] ; [270  66],[55.47420147 15.52579853] ; [262.52579853  73.47420147],0
p5,1,0.027155,4.880901,[ 2 70] ; [ 38 298],[ 7.05882353 64.94117647] ; [ 32.94117647 303.05882353],0
v1,1,0.032515,4.571158,[23 46] ; [156 173],[31.03266332 37.96733668] ; [147.96733668 181.03266332],0
p9,1,0.0914,2.849545,[53 18] ; [277  56],[57.9950495 13.0049505] ; [272.0049505  60.9950495],0
u2,1,0.094208,2.800951,[15  7] ; [50 53],[11.44 10.56] ; [53.56 49.44],0
s2,1,0.104243,2.639404,[26 45] ; [159 178],[32.19362745 38.80637255] ; [152.80637255 184.19362745],0
a8,1,0.112262,2.522087,[ 6 60] ; [ 53 261],[10.24736842 55.75263158] ; [ 48.75263158 265.24736842],0
d4,1,0.126526,2.334617,[62 10] ; [264  74],[57.24878049 14.75121951] ; [268.75121951  69.24878049],0
n3,1,0.13416,2.243692,[16  3] ; [52 26],[13.31958763  5.68041237] ; [54.68041237 23.31958763],0
b4,1,0.157337,1.999637,[47 25] ; [190 148],[41.6195122 30.3804878] ; [195.3804878 142.6195122],0
p4,1,0.158554,1.987964,[36 36] ; [199 138],[41.36919315 30.63080685] ; [193.63080685 143.36919315],0
v2,1,0.198568,1.652877,[33 37] ; [127 200],[28.2115869 41.7884131] ; [131.7884131 195.2115869],0
r2,1,0.203523,1.616909,[60  8] ; [310  24],[62.58706468  5.41293532] ; [307.41293532  26.58706468],0
p2,1,0.231344,1.43258,[55 17] ; [277  59],[58.58823529 13.41176471] ; [273.41176471  62.58823529],0
d3,1,0.243652,1.359341,[51 21] ; [215 123],[46.71219512 25.28780488] ; [219.28780488 118.71219512],0
d2,1,0.251386,1.315586,[30 42] ; [165 171],[34.41176471 37.58823529] ; [160.58823529 175.41176471],0
d1,1,0.258213,1.278313,[35 37] ; [189 149],[39.33658537 32.66341463] ; [184.66341463 153.33658537],0
