Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,28.270431,[4 7] ; [166  17],[9.63917526 1.36082474] ; [160.36082474  22.63917526],1
v4,1,6e-06,20.407563,[7 4] ; [175   7],[10.37305699  0.62694301] ; [171.62694301  10.37305699],1
r1,1,0.000528,12.013527,[4 7] ; [147  35],[8.60621762 2.39378238] ; [142.39378238  39.60621762],1
d5,1,0.000727,11.418566,[4 7] ; [145  36],[8.53645833 2.46354167] ; [140.46354167  40.53645833],1
a7,1,0.002304,9.289804,[4 7] ; [140  41],[8.25 2.75] ; [135.75  45.25],0
r3,1,0.016168,5.784476,[9 2] ; [176   6],[10.54404145  0.45595855] ; [174.45595855   7.54404145],0
a3,1,0.018628,5.536143,[4 7] ; [128  54],[7.52331606 3.47668394] ; [124.47668394  57.52331606],0
a4,1,0.024867,5.033132,[ 1 10] ; [ 79 103],[4.55958549 6.44041451] ; [ 75.44041451 106.55958549],0
d2,1,0.028441,4.801141,[2 9] ; [95 87],[5.52849741 5.47150259] ; [91.47150259 90.52849741],0
d1,1,0.038762,4.271285,[3 8] ; [108  75],[6.29381443 4.70618557] ; [104.70618557  78.29381443],0
s7,1,0.085114,2.964444,[4 6] ; [116  58],[6.52173913 3.47826087] ; [113.47826087  60.52173913],0
p9,1,0.099678,2.710685,[7 4] ; [149  30],[9.03157895 1.96842105] ; [146.96842105  32.03157895],0
a5,1,0.110633,2.545161,[5 6] ; [125  57],[7.40932642 3.59067358] ; [122.59067358  59.40932642],0
s5,1,0.169776,1.884917,[2 9] ; [ 68 107],[4.13978495 6.86021505] ; [ 65.86021505 109.13978495],0
p4,1,0.309121,1.034426,[8 3] ; [104  78],[6.38341969 4.61658031] ; [105.61658031  76.38341969],0
b5,1,0.316023,1.005337,[8 3] ; [105  78],[6.40721649 4.59278351] ; [106.59278351  76.40721649],0
u3,1,0.324593,0.97035,[3 4] ; [33 20],[4.2 2.8] ; [31.8 21.2],0
b2,1,0.327871,0.95729,[1 6] ; [31 66],[2.15384615 4.84615385] ; [29.84615385 67.15384615],0
b3,1,0.327871,0.95729,[1 6] ; [31 66],[2.15384615 4.84615385] ; [29.84615385 67.15384615],0
p2,1,0.330982,0.945053,[8 3] ; [152  29],[9.16666667 1.83333333] ; [150.83333333  30.16666667],0
n6,1,0.350962,0.869974,[8 3] ; [153  30],[9.12886598 1.87113402] ; [151.87113402  31.12886598],0
a6,1,0.379762,0.771472,[6 5] ; [122  59],[7.33333333 3.66666667] ; [120.66666667  60.33333333],0
n3,1,0.442721,0.589221,[1 1] ; [35 12],[1.46938776 0.53061224] ; [34.53061224 12.46938776],0
n2,1,0.442721,0.589221,[1 1] ; [35 12],[1.46938776 0.53061224] ; [34.53061224 12.46938776],0
a8,1,0.456562,0.55431,[2 9] ; [ 18 148],[1.24293785 9.75706215] ; [ 18.75706215 147.24293785],0
d4,1,0.488308,0.480253,[8 3] ; [147  34],[8.88020833 2.11979167] ; [146.11979167  34.88020833],0
s6,1,0.538741,0.377878,[10  1] ; [152  29],[9.28125 1.71875] ; [152.71875  28.28125],0
a1,1,0.543238,0.369572,[ 1 10] ; [  9 174],[ 0.56701031 10.43298969] ; [  9.43298969 173.56701031],0
p3,1,0.574723,0.314844,[6 5] ; [83 98],[5.09895833 5.90104167] ; [83.90104167 97.09895833],0
v2,1,0.580986,0.304644,[4 7] ; [79 97],[4.88235294 6.11764706] ; [78.11764706 97.88235294],0
n1,1,0.609523,0.26087,[1 1] ; [15 31],[0.66666667 1.33333333] ; [15.33333333 30.66666667],0
s3,1,0.643197,0.214586,[9 2] ; [157  24],[9.51041667 1.48958333] ; [156.48958333  24.51041667],0
d3,1,0.655909,0.198532,[7 4] ; [126  54],[7.65968586 3.34031414] ; [125.34031414  54.65968586],0
n5,1,0.65866,0.195155,[7 4] ; [128  55],[7.65463918 3.34536082] ; [127.34536082  55.65463918],0
s1,1,0.680446,0.169625,[ 1 10] ; [ 11 172],[ 0.68041237 10.31958763] ; [ 11.31958763 171.68041237],0
p5,1,0.688492,0.160723,[ 1 10] ; [ 11 170],[ 0.6875 10.3125] ; [ 11.3125 169.6875],0
s8,1,0.729595,0.119484,[6 5] ; [90 93],[5.44329897 5.55670103] ; [90.55670103 92.44329897],0
p12,1,0.748264,0.102995,[ 1 10] ; [ 12 170],[ 0.74093264 10.25906736] ; [ 12.25906736 169.74093264],0
b1,1,0.769854,0.085595,[5 6] ; [ 75 108],[4.53608247 6.46391753] ; [ 75.46391753 107.53608247],0
p8,1,0.797212,0.066027,[5 6] ; [89 91],[5.41361257 5.58638743] ; [88.58638743 91.41361257],0
b4,1,0.797685,0.065713,[6 5] ; [107  76],[6.40721649 4.59278351] ; [106.59278351  76.40721649],0
s4,1,0.868979,0.02721,[3 8] ; [ 53 126],[3.24210526 7.75789474] ; [ 52.75789474 126.24210526],0
