Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,127.314058,[298  62] ; [129 187],[227.3964497 132.6035503] ; [199.6035503 116.3964497],1
p8,1,0.0,49.930434,[237 120] ; [121 189],[191.6131934 165.3868066] ; [166.3868066 143.6131934],1
p7,1,0.0,41.972025,[273  83] ; [163 146],[233.4075188 122.5924812] ; [202.5924812 106.4075188],1
p6,1,0.0,41.047387,[182 173] ; [ 84 228],[141.57421289 213.42578711] ; [124.42578711 187.57421289],1
p5,1,0.0,27.826806,[ 69 288] ; [ 18 299],[ 46.08160237 310.91839763] ; [ 40.91839763 276.08160237],1
p10,1,2.1e-05,18.081345,[318  39] ; [242  73],[297.5  59.5] ; [262.5  52.5],1
s7,1,0.000118,14.830348,[207 133] ; [140 166],[182.63157895 157.36842105] ; [164.36842105 141.63157895],1
v3,1,0.000438,12.362328,[174 176] ; [110 195],[151.75572519 198.24427481] ; [132.24427481 172.75572519],1
p9,1,0.000442,12.347426,[324  35] ; [252  60],[308.1728763  50.8271237] ; [267.8271237  44.1728763],1
v1,1,0.000517,12.054241,[222 129] ; [154 155],[199.96363636 151.03636364] ; [176.03636364 132.96363636],1
s8,1,0.000686,11.528126,[192 166] ; [129 189],[169.99704142 188.00295858] ; [151.00295858 166.99704142],1
s5,1,0.00096,10.902774,[134 207] ; [ 83 224],[114.19290123 226.80709877] ; [102.80709877 204.19290123],1
u1,1,0.001717,9.830215,[ 89 271] ; [ 48 271],[ 72.63622975 287.36377025] ; [ 64.36377025 254.63622975],0
p2,1,0.006638,7.368269,[318  41] ; [258  60],[305.44165436  53.55834564] ; [270.55834564  47.44165436],0
v4,1,0.009017,6.819475,[351   9] ; [295  21],[344.02366864  15.97633136] ; [301.97633136  14.02366864],0
b1,1,0.00966,6.696566,[158 202] ; [109 210],[141.56111929 218.43888071] ; [125.43888071 193.56111929],0
n6,1,0.011062,6.45531,[330  30] ; [271  46],[319.58641064  40.41358936] ; [281.41358936  35.58641064],0
v2,1,0.01217,6.28597,[223 130] ; [161 140],[207.26605505 145.73394495] ; [176.73394495 124.26605505],0
p12,1,0.012915,6.180742,[ 41 316] ; [ 19 297],[ 31.82763744 325.17236256] ; [ 28.17236256 287.82763744],0
n5,1,0.015906,5.81325,[317  42] ; [259  58],[305.89349112  53.10650888] ; [270.10650888  46.89349112],0
p1,1,0.017945,5.60148,[ 40 319] ; [ 19 298],[ 31.33284024 327.66715976] ; [ 27.66715976 289.33284024],0
r4,1,0.023775,5.110969,[343  17] ; [290  29],[335.61119293  24.38880707] ; [297.38880707  21.61119293],0
a5,1,0.032203,4.587676,[288  72] ; [233  86],[276.22974963  83.77025037] ; [244.77025037  74.22974963],0
s6,1,0.037065,4.347431,[254  97] ; [203 110],[241.57680723 109.42319277] ; [215.42319277  97.57680723],0
d5,1,0.040468,4.198172,[309  50] ; [255  63],[299.07828656  59.92171344] ; [264.92171344  53.07828656],0
p11,1,0.041223,4.166804,[307  53] ; [253  66],[296.90721649  63.09278351] ; [263.09278351  55.90721649],0
s2,1,0.046628,3.958758,[198 159] ; [150 164],[185.15052161 171.84947839] ; [162.84947839 151.15052161],0
a3,1,0.052004,3.775652,[276  82] ; [225  94],[264.93057607  93.06942393] ; [236.06942393  82.93057607],0
d1,1,0.059,3.565266,[232 128] ; [183 136],[220.02945508 139.97054492] ; [194.97054492 124.02945508],0
a2,1,0.063199,3.45137,[105 255] ; [ 73 246],[ 94.37407953 265.62592047] ; [ 83.62592047 235.37407953],0
b5,1,0.064349,3.421586,[204 156] ; [203 116],[215.78792342 144.21207658] ; [191.21207658 127.78792342],0
r2,1,0.099352,2.715915,[344  12] ; [295  19],[339.52835821  16.47164179] ; [299.47164179  14.52835821],0
d2,1,0.100222,2.702015,[196 163] ; [153 164],[185.34171598 173.65828402] ; [163.65828402 153.34171598],0
a1,1,0.107295,2.593613,[ 22 338] ; [ 11 308],[ 17.49631811 342.50368189] ; [ 15.50368189 303.49631811],0
b2,1,0.111551,2.532108,[102 139] ; [ 65 122],[ 94.03504673 146.96495327] ; [ 72.96495327 114.03504673],0
b3,1,0.111551,2.532108,[102 139] ; [ 65 122],[ 94.03504673 146.96495327] ; [ 72.96495327 114.03504673],0
a4,1,0.118522,2.436748,[183 176] ; [143 175],[172.87149188 186.12850812] ; [153.12850812 164.87149188],0
s4,1,0.118826,2.432732,[ 58 297] ; [ 38 276],[ 50.94170404 304.05829596] ; [ 45.05829596 268.94170404],0
u4,1,0.141575,2.160755,[ 12 348] ; [  5 314],[  9.01325479 350.98674521] ; [  7.98674521 311.01325479],0
u3,1,0.158118,1.992135,[52 31] ; [49 45],[47.36158192 35.63841808] ; [53.63841808 40.36158192],0
s3,1,0.159215,1.981662,[215 143] ; [170 141],[206.02391629 151.97608371] ; [178.97608371 132.02391629],0
a8,1,0.175505,1.835281,[ 48 276] ; [ 55 236],[ 54.26341463 269.73658537] ; [ 48.73658537 242.26341463],0
n3,1,0.224786,1.473551,[40  8] ; [57 20],[37.248 10.752] ; [59.752 17.248],0
a6,1,0.246198,1.344752,[252 107] ; [210 108],[244.98966027 114.01033973] ; [217.01033973 100.98966027],0
b4,1,0.282662,1.154246,[202 158] ; [192 127],[208.89543446 151.10456554] ; [185.10456554 133.89543446],0
r1,1,0.298117,1.082598,[303  56] ; [258  59],[297.92751479  61.07248521] ; [263.07248521  53.92751479],0
n1,1,0.580256,0.305822,[22 26] ; [31 45],[20.51612903 27.48387097] ; [32.48387097 43.51612903],0
d4,1,0.626557,0.236758,[303  56] ; [264  54],[300.66912851  58.33087149] ; [266.33087149  51.66912851],0
s1,1,0.719258,0.129205,[ 12 346] ; [ 12 298],[ 12.86227545 345.13772455] ; [ 11.13772455 298.86227545],0
a7,1,0.84617,0.037639,[259 100] ; [228  91],[257.86578171 101.13421829] ; [229.13421829  89.86578171],0
d3,1,0.864161,0.029268,[248 112] ; [221  97],[249.02654867 110.97345133] ; [219.97345133  98.02654867],0
u2,1,0.938128,0.006025,[46 37] ; [51 42],[45.74431818 37.25568182] ; [51.25568182 41.74431818],0
n2,1,0.986306,0.000295,[37 11] ; [61 18],[37.03937008 10.96062992] ; [60.96062992 18.03937008],0
