Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,103.228249,[247 130] ; [ 7 88],[202.87711864 174.12288136] ; [51.12288136 43.87711864],1
d4,1,0.0,52.779255,[326  50] ; [50 44],[300.8  75.2] ; [75.2 18.8],1
a5,1,0.0,32.173136,[290  87] ; [45 50],[267.57415254 109.42584746] ; [67.42584746 27.57415254],1
d3,1,0.0,26.450083,[275 102] ; [43 52],[253.99576271 123.00423729] ; [64.00423729 30.99576271],1
r4,1,1e-06,24.040079,[344  33] ; [69 26],[329.875  47.125] ; [83.125 11.875],1
r3,1,2e-06,23.141793,[365  10] ; [80 14],[355.81023454  19.18976546] ; [89.18976546  4.81023454],1
r1,1,4e-06,21.250107,[311  61] ; [59 36],[294.73233405  77.26766595] ; [75.26766595 19.73233405],1
d2,1,2.2e-05,17.983744,[186 190] ; [24 71],[167.6433121 208.3566879] ; [42.3566879 52.6433121],1
a7,1,3.9e-05,16.933139,[289  87] ; [53 42],[273.01910828 102.98089172] ; [68.98089172 26.01910828],1
r2,1,8.7e-05,15.406233,[354  19] ; [78 16],[345.04496788  27.95503212] ; [86.95503212  7.04496788],1
a3,1,0.000328,12.901397,[273 104] ; [50 44],[258.53715499 118.46284501] ; [64.46284501 29.53715499],1
a4,1,0.000552,11.930719,[164 212] ; [23 72],[149.28237792 226.71762208] ; [37.71762208 57.28237792],1
n4,1,0.000685,11.529521,[285  90] ; [55 39],[271.85501066 103.14498934] ; [68.14498934 25.85501066],1
v2,1,0.000764,11.327423,[209 151] ; [34 55],[194.83296214 165.16703786] ; [48.16703786 40.83296214],1
p3,1,0.002618,9.056158,[171 205] ; [27 68],[158.06369427 217.93630573] ; [39.93630573 55.06369427],0
a2,1,0.002792,8.938453,[ 88 289] ; [ 9 86],[ 77.47669492 299.52330508] ; [19.52330508 75.47669492],0
u1,1,0.006105,7.519009,[ 61 316] ; [ 5 90],[ 52.71610169 324.28389831] ; [13.28389831 81.71610169],0
a6,1,0.007116,7.243572,[272 105] ; [55 40],[261.18432203 115.81567797] ; [65.81567797 29.18432203],0
p10,1,0.010998,6.465612,[310  64] ; [67 27],[301.27777778  72.72222222] ; [75.72222222 18.27777778],0
n5,1,0.024637,5.04922,[274  99] ; [58 36],[265.17344754 107.82655246] ; [66.82655246 27.17344754],0
v3,1,0.034868,4.451629,[140 222] ; [25 68],[131.27472527 230.72527473] ; [33.72527473 59.27472527],0
p4,1,0.04719,3.938607,[203 173] ; [40 54],[194.4 181.6] ; [48.6 45.4],0
p11,1,0.056837,3.627358,[307  70] ; [69 26],[300.3220339  76.6779661] ; [75.6779661 19.3220339],0
n6,1,0.076085,3.146601,[312  62] ; [71 23],[306.07264957  67.92735043] ; [76.92735043 17.07264957],0
n1,1,0.083396,2.997452,[28 51] ; [ 5 23],[24.36448598 54.63551402] ; [ 8.63551402 19.36448598],0
u3,1,0.093291,2.81665,[60 43] ; [19 25],[55.3537415 47.6462585] ; [23.6462585 20.3537415],0
b1,1,0.11025,2.550639,[122 255] ; [39 56],[128.59533898 248.40466102] ; [32.40466102 62.59533898],0
s5,1,0.110645,2.544982,[113 255] ; [21 73],[106.73593074 261.26406926] ; [27.26406926 66.73593074],0
s1,1,0.110997,2.539962,[  6 365] ; [ 4 89],[  7.99568966 363.00431034] ; [ 2.00431034 90.99568966],0
s6,1,0.126807,2.331161,[243 128] ; [53 40],[236.67241379 134.32758621] ; [59.32758621 33.67241379],0
s2,1,0.144041,2.134253,[176 196] ; [37 58],[169.67023555 202.32976445] ; [43.32976445 51.67023555],0
p12,1,0.169662,1.885929,[ 21 355] ; [ 2 91],[ 18.43923241 357.56076759] ; [ 4.56076759 88.43923241],0
v1,1,0.197444,1.661177,[188 177] ; [40 51],[182.5 182.5] ; [45.5 45.5],0
s8,1,0.244484,1.35455,[144 231] ; [30 64],[139.12579957 235.87420043] ; [34.87420043 59.12579957],0
a8,1,0.28012,1.166506,[ 51 289] ; [ 9 77],[ 47.88732394 292.11267606] ; [12.11267606 73.88732394],0
