Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,35.463678,[44 17] ; [ 9 45],[28.11304348 32.88695652] ; [24.88695652 29.11304348],1
s6,1,7e-06,20.263762,[49 11] ; [22 32],[37.36842105 22.63157895] ; [33.63157895 20.36842105],1
p2,1,0.000443,12.340256,[52  9] ; [30 24],[43.49565217 17.50434783] ; [38.50434783 15.49565217],1
s7,1,0.002168,9.401291,[36 23] ; [15 33],[28.12149533 30.87850467] ; [22.87850467 25.12149533],0
p7,1,0.018989,5.502531,[42 19] ; [25 28],[35.85087719 25.14912281] ; [31.14912281 21.85087719],0
r3,1,0.031746,4.612177,[60  1] ; [47  6],[57.25438596  3.74561404] ; [49.74561404  3.25438596],0
s8,1,0.038938,4.263556,[32 29] ; [18 36],[26.52173913 34.47826087] ; [23.47826087 30.52173913],0
p11,1,0.039255,4.24979,[48 13] ; [33 21],[42.96521739 18.03478261] ; [38.03478261 15.96521739],0
p4,1,0.044956,4.020287,[35 26] ; [20 32],[29.69026549 31.30973451] ; [25.30973451 26.69026549],0
p3,1,0.066974,3.355671,[33 28] ; [20 34],[28.11304348 32.88695652] ; [24.88695652 29.11304348],0
r4,1,0.100945,2.690548,[56  5] ; [44 10],[53.04347826  7.95652174] ; [46.95652174  7.04347826],0
u2,1,0.12663,2.333333,[ 6 10] ; [8 4],[8. 8.] ; [6. 6.],0
n2,1,0.164269,1.934484,[13  1] ; [11  4],[11.5862069  2.4137931] ; [12.4137931  2.5862069],0
p10,1,0.190506,1.713702,[51 10] ; [39 14],[48.15789474 12.84210526] ; [41.84210526 11.15789474],0
p1,1,0.217173,1.522952,[ 3 58] ; [ 6 48],[ 4.77391304 56.22608696] ; [ 4.22608696 49.77391304],0
p9,1,0.230148,1.439948,[49 11] ; [39 15],[46.31578947 13.68421053] ; [41.68421053 12.31578947],0
s5,1,0.26693,1.232456,[21 38] ; [14 40],[18.27433628 40.72566372] ; [16.72566372 37.27433628],0
b1,1,0.274995,1.191662,[24 37] ; [16 38],[21.2173913 39.7826087] ; [18.7826087 35.2173913],0
n3,1,0.356981,0.848485,[12  2] ; [10  4],[11.  3.] ; [11.  3.],0
a1,1,0.361115,0.834012,[ 3 58] ; [ 5 49],[ 4.24347826 56.75652174] ; [ 3.75652174 50.24347826],0
s4,1,0.368137,0.809943,[13 48] ; [ 8 46],[11.13913043 49.86086957] ; [ 9.86086957 44.13913043],0
r1,1,0.427711,0.62903,[51 10] ; [42 12],[49.33043478 11.66956522] ; [43.66956522 10.33043478],0
p5,1,0.459148,0.547971,[ 7 54] ; [ 4 50],[ 5.83478261 55.16521739] ; [ 5.16521739 48.83478261],0
p12,1,0.459148,0.547971,[ 7 54] ; [ 4 50],[ 5.83478261 55.16521739] ; [ 5.16521739 48.83478261],0
d1,1,0.463809,0.536686,[32 29] ; [32 22],[33.94782609 27.05217391] ; [30.05217391 23.94782609],0
d3,1,0.463989,0.536255,[39 22] ; [38 16],[40.84347826 20.15652174] ; [36.15652174 17.84347826],0
b4,1,0.484881,0.487865,[40 21] ; [32 22],[38.19130435 22.80869565] ; [33.80869565 20.19130435],0
n6,1,0.492807,0.470393,[49 12] ; [46  8],[50.39130435 10.60869565] ; [44.60869565  9.39130435],0
d5,1,0.560129,0.339481,[48 13] ; [40 14],[46.67826087 14.32173913] ; [41.32173913 12.67826087],0
v4,1,0.577365,0.310513,[58  3] ; [50  4],[57.28695652  3.71304348] ; [50.71304348  3.28695652],0
d4,1,0.593805,0.284442,[47 14] ; [43 10],[48.15789474 12.84210526] ; [41.84210526 11.15789474],0
r2,1,0.596966,0.279596,[56  5] ; [50  3],[56.71929825  4.28070175] ; [49.28070175  3.71929825],0
a3,1,0.617276,0.249715,[45 16] ; [42 12],[46.14782609 14.85217391] ; [40.85217391 13.14782609],0
p8,1,0.657653,0.196387,[29 32] ; [23 30],[27.8245614 33.1754386] ; [24.1754386 28.8245614],0
a5,1,0.684698,0.164885,[45 16] ; [38 16],[44.02608696 16.97391304] ; [38.97391304 15.02608696],0
v2,1,0.726996,0.121887,[43 17] ; [35 16],[42.16216216 17.83783784] ; [35.83783784 15.16216216],0
b5,1,0.757324,0.095479,[31 30] ; [29 25],[31.82608696 29.17391304] ; [28.17391304 25.82608696],0
a2,1,0.764947,0.089396,[15 46] ; [12 42],[14.32173913 46.67826087] ; [12.67826087 41.32173913],0
a8,1,0.77629,0.080745,[ 6 50] ; [ 6 42],[ 6.46153846 49.53846154] ; [ 5.53846154 42.46153846],0
b3,1,0.793803,0.068317,[13 22] ; [13 25],[12.46575342 22.53424658] ; [13.53424658 24.46575342],0
b2,1,0.793803,0.068317,[13 22] ; [13 25],[12.46575342 22.53424658] ; [13.53424658 24.46575342],0
u1,1,0.816131,0.054068,[10 51] ; [ 8 46],[ 9.54782609 51.45217391] ; [ 8.45217391 45.54782609],0
n5,1,0.851865,0.034872,[45 16] ; [39 15],[44.55652174 16.44347826] ; [39.44347826 14.55652174],0
a4,1,0.856946,0.032495,[27 34] ; [23 31],[26.52173913 34.47826087] ; [23.47826087 30.52173913],0
a7,1,0.861872,0.030273,[44 17] ; [39 14],[44.4122807 16.5877193] ; [38.5877193 14.4122807],0
u3,1,0.86324,0.02967,[8 7] ; [6 6],[7.77777778 7.22222222] ; [6.22222222 5.77777778],0
n4,1,0.90136,0.015362,[48 13] ; [43 11],[48.26956522 12.73043478] ; [42.73043478 11.26956522],0
a6,1,0.950423,0.003866,[41 20] ; [36 18],[40.84347826 20.15652174] ; [36.15652174 17.84347826],0
p6,1,0.95907,0.002634,[17 44] ; [15 38],[17.12280702 43.87719298] ; [14.87719298 38.12280702],0
d2,1,0.989485,0.000174,[30 31] ; [26 27],[29.96491228 31.03508772] ; [26.03508772 26.96491228],0
n1,1,1.0,0.0,[4 9] ; [4 9],[4. 9.] ; [4. 9.],0
