Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,35.243994,[ 46 124] ; [143 111],[75.77830189 94.22169811] ; [113.22169811 140.77830189],1
r3,1,0.059083,3.562932,[162  12] ; [255   8],[166.03661327   7.96338673] ; [250.96338673  12.03661327],0
u1,1,0.060978,3.510576,[ 26 149] ; [ 58 205],[ 33.56164384 141.43835616] ; [ 50.43835616 212.56164384],0
n2,1,0.062072,3.481146,[27 17] ; [32  8],[30.9047619 13.0952381] ; [28.0952381 11.9047619],0
a3,1,0.070797,3.264445,[117  58] ; [196  66],[125.34324943  49.65675057] ; [187.65675057  74.34324943],0
p12,1,0.087107,2.927036,[ 12 163] ; [ 31 231],[ 17.21967963 157.78032037] ; [ 25.78032037 236.21967963],0
s5,1,0.092456,2.831087,[ 50 121] ; [ 95 161],[ 58.06791569 112.93208431] ; [ 86.93208431 169.06791569],0
a5,1,0.101529,2.681362,[128  47] ; [210  53],[135.0456621  39.9543379] ; [202.9543379  60.0456621],0
b5,1,0.102245,2.67017,[92 83] ; [159 104],[100.28538813  74.71461187] ; [150.71461187 112.28538813],0
s7,1,0.105191,2.625025,[81 85] ; [140 106],[89.04368932 76.95631068] ; [131.95631068 114.04368932],0
p7,1,0.114904,2.485442,[119  55] ; [195  64],[126.18013857  47.81986143] ; [187.81986143  71.18013857],0
s1,1,0.117556,2.449582,[  9 166] ; [  6 251],[  6.07638889 168.92361111] ; [  8.92361111 248.07638889],0
a4,1,0.154015,2.032027,[ 75 100] ; [130 131],[82.28211009 92.71788991] ; [122.71788991 138.28211009],0
s6,1,0.157778,1.995399,[112  60] ; [186  74],[118.64814815  53.35185185] ; [179.35185185  80.64814815],0
d2,1,0.177741,1.816408,[82 93] ; [140 122],[88.90160183 86.09839817] ; [133.09839817 128.90160183],0
b4,1,0.215116,1.536659,[94 81] ; [157 106],[100.28538813  74.71461187] ; [150.71461187 112.28538813],0
p5,1,0.230841,1.43567,[ 25 149] ; [ 49 212],[ 29.6 144.4] ; [ 44.4 216.6],0
d3,1,0.252737,1.308109,[121  54] ; [195  68],[126.25570776  48.74429224] ; [189.74429224  73.25570776],0
p3,1,0.261011,1.263387,[108  66] ; [177  86],[113.47826087  60.52173913] ; [171.52173913  91.47826087],0
n1,1,0.301151,1.069091,[16 28] ; [19 21],[18.33333333 25.66666667] ; [16.66666667 23.33333333],0
a8,1,0.331591,0.942676,[ 21 138] ; [ 39 193],[ 24.39897698 134.60102302] ; [ 35.60102302 196.39897698],0
a7,1,0.333717,0.93442,[125  50] ; [198  64],[129.34782609  45.65217391] ; [193.65217391  68.34782609],0
a6,1,0.444202,0.585403,[115  60] ; [182  81],[118.66438356  56.33561644] ; [178.33561644  84.66438356],0
s3,1,0.48356,0.490825,[91 82] ; [144 113],[94.54651163 78.45348837] ; [140.45348837 116.54651163],0
n3,1,0.579944,0.306325,[31 14] ; [29 10],[32.14285714 12.85714286] ; [27.85714286 11.14285714],0
b1,1,0.768037,0.086992,[ 71 104] ; [103 160],[ 69.52054795 105.47945205] ; [104.47945205 158.52054795],0
b3,1,0.769772,0.085658,[40 64] ; [ 74 110],[41.16666667 62.83333333] ; [ 72.83333333 111.16666667],0
b2,1,0.769772,0.085658,[40 64] ; [ 74 110],[41.16666667 62.83333333] ; [ 72.83333333 111.16666667],0
u2,1,0.798275,0.065321,[33 23] ; [41 26],[33.69105691 22.30894309] ; [40.30894309 26.69105691],0
p1,1,0.83035,0.045904,[ 17 158] ; [ 27 234],[ 17.66055046 157.33944954] ; [ 26.33944954 234.66055046],0
a1,1,0.99617,2.3e-05,[ 10 165] ; [ 15 248],[  9.98858447 165.01141553] ; [ 15.01141553 247.98858447],0
