Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,54.950176,[46 90] ; [106  29],[76.2804428 59.7195572] ; [75.7195572 59.2804428],1
p6,1,0.0,27.30546,[ 24 115] ; [65 75],[44.34050179 94.65949821] ; [44.65949821 95.34050179],1
p2,1,4e-06,21.487276,[97 43] ; [127  12],[112.40143369  27.59856631] ; [111.59856631  27.40143369],1
p4,1,1.1e-05,19.280534,[59 80] ; [96 44],[77.22222222 61.77777778] ; [77.77777778 62.22222222],1
p3,1,3e-05,17.401945,[42 98] ; [76 63],[59.21146953 80.78853047] ; [58.78853047 80.21146953],1
p10,1,9.2e-05,15.299005,[88 49] ; [117  21],[102.12727273  34.87272727] ; [102.87272727  35.12727273],1
p11,1,0.000449,12.314932,[84 56] ; [111  29],[97.5 42.5] ; [97.5 42.5],1
p5,1,0.000617,11.724246,[  5 133] ; [ 22 117],[ 13.45126354 124.54873646] ; [ 13.54873646 125.45126354],1
p9,1,0.003516,8.518519,[98 40] ; [118  20],[108.  30.] ; [108.  30.],0
v1,1,0.004994,7.881622,[41 96] ; [64 74],[52.30909091 84.69090909] ; [52.69090909 85.30909091],0
s6,1,0.010279,6.585858,[75 65] ; [94 43],[85.41516245 54.58483755] ; [83.58483755 53.41516245],0
n6,1,0.01384,6.058435,[102  38] ; [118  21],[110.39426523  29.60573477] ; [109.60573477  29.39426523],0
s8,1,0.024115,5.086342,[ 40 100] ; [58 82],[49. 91.] ; [49. 91.],0
s7,1,0.024181,5.081604,[44 89] ; [62 71],[53. 80.] ; [53. 80.],0
b2,1,0.030565,4.677257,[33 47] ; [21 62],[26.50306748 53.49693252] ; [27.49693252 55.50306748],0
b3,1,0.030565,4.677257,[33 47] ; [21 62],[26.50306748 53.49693252] ; [27.49693252 55.50306748],0
r1,1,0.042671,4.108374,[94 45] ; [109  30],[101.5  37.5] ; [101.5  37.5],0
a4,1,0.055898,3.655096,[63 77] ; [47 92],[55.19713262 84.80286738] ; [54.80286738 84.19713262],0
a2,1,0.068616,3.315815,[ 40 100] ; [ 27 113],[ 33.5 106.5] ; [ 33.5 106.5],0
p12,1,0.076612,3.135338,[  3 136] ; [  9 130],[  6. 133.] ; [  6. 133.],0
r2,1,0.09607,2.769609,[125  13] ; [132   6],[128.5   9.5] ; [128.5   9.5],0
n4,1,0.101399,2.6834,[94 45] ; [107  33],[100.13978495  38.86021505] ; [100.86021505  39.13978495],0
u1,1,0.106779,2.601263,[ 28 112] ; [ 18 122],[ 23. 117.] ; [ 23. 117.],0
u2,1,0.137422,2.206593,[29 15] ; [27 26],[25.40206186 18.59793814] ; [30.59793814 22.40206186],0
v4,1,0.168868,1.892965,[127  13] ; [132   7],[129.96415771  10.03584229] ; [129.03584229   9.96415771],0
n5,1,0.170072,1.882306,[90 50] ; [100  39],[95.34050179 44.65949821] ; [94.65949821 44.34050179],0
b4,1,0.183585,1.76836,[86 54] ; [75 65],[80.5 59.5] ; [80.5 59.5],0
p1,1,0.193589,1.690088,[  9 130] ; [ 15 123],[ 12.0433213 126.9566787] ; [ 11.9566787 126.0433213],0
a6,1,0.194729,1.681474,[105  34] ; [96 44],[100.13978495  38.86021505] ; [100.86021505  39.13978495],0
a5,1,0.205696,1.601464,[88 52] ; [98 42],[93. 47.] ; [93. 47.],0
r4,1,0.226973,1.45973,[117  23] ; [124  16],[120.5  19.5] ; [120.5  19.5],0
n2,1,0.265173,1.241549,[29 17] ; [19  6],[31.09859155 14.90140845] ; [16.90140845  8.09859155],0
u4,1,0.313829,1.014493,[  3 137] ; [  1 139],[  2. 138.] ; [  2. 138.],0
a3,1,0.352667,0.863839,[95 44] ; [87 51],[91.32851986 47.67148014] ; [90.67148014 47.32851986],0
s2,1,0.403884,0.696731,[63 77] ; [69 69],[66.47482014 73.52517986] ; [65.52517986 72.47482014],0
s5,1,0.453744,0.561282,[ 36 101] ; [41 94],[38.78308824 98.21691176] ; [38.21691176 96.78308824],0
d3,1,0.459002,0.548327,[96 42] ; [103  37],[98.78417266 39.21582734] ; [100.21582734  39.78417266],0
b1,1,0.462832,0.539037,[58 82] ; [52 88],[55. 85.] ; [55. 85.],0
s4,1,0.518855,0.416169,[ 24 114] ; [ 28 109],[ 26.09454545 111.90545455] ; [ 25.90545455 111.09454545],0
r3,1,0.529384,0.395573,[125  14] ; [128  11],[126.5  12.5] ; [126.5  12.5],0
d2,1,0.592159,0.286985,[62 77] ; [58 82],[59.78494624 79.21505376] ; [60.21505376 79.78494624],0
d1,1,0.631714,0.229744,[73 67] ; [77 63],[75. 65.] ; [75. 65.],0
d5,1,0.634217,0.226385,[109  30] ; [113  27],[110.60215054  28.39784946] ; [111.39784946  28.60215054],0
n3,1,0.64511,0.212121,[30 15] ; [18  7],[30.85714286 14.14285714] ; [17.14285714  7.85714286],0
u3,1,0.657541,0.196525,[29 15] ; [32 20],[27.95833333 16.04166667] ; [33.04166667 18.95833333],0
a8,1,0.677398,0.173069,[ 16 115] ; [ 18 111],[ 17.13076923 113.86923077] ; [ 16.86923077 112.13076923],0
b5,1,0.706336,0.141964,[93 47] ; [90 50],[91.5 48.5] ; [91.5 48.5],0
