Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,291.810251,[ 43 299] ; [292  93],[157.59284732 184.40715268] ; [177.40715268 207.59284732],1
s6,1,0.0,124.631584,[135 204] ; [305  74],[207.74373259 131.25626741] ; [232.25626741 146.74373259],1
s7,1,0.0,100.687231,[ 83 241] ; [235 134],[148.67532468 175.32467532] ; [169.32467532 199.67532468],1
s8,1,0.0,83.960933,[ 82 259] ; [221 162],[142.71132597 198.28867403] ; [160.28867403 222.71132597],1
s5,1,0.0,28.711604,[ 66 270] ; [141 230],[ 98.37623762 237.62376238] ; [108.62376238 262.37623762],1
p12,1,0.000141,14.482162,[ 12 327] ; [ 42 339],[ 25.425 313.575] ; [ 28.575 352.425],1
p10,1,0.000764,11.326434,[246  92] ; [316  64],[264.56267409  73.43732591] ; [297.43732591  82.56267409],1
u4,1,0.001905,9.638795,[  2 342] ; [ 16 369],[  8.49382716 335.50617284] ; [  9.50617284 375.49382716],0
p9,1,0.003491,8.531032,[260  77] ; [327  55],[275.13073713  61.86926287] ; [311.86926287  70.13073713],0
n5,1,0.00771,7.099566,[240 102] ; [301  81],[255.55524862  86.44475138] ; [285.44475138  96.55524862],0
r3,1,0.007889,7.058556,[316  27] ; [372  13],[324.15384615  18.84615385] ; [363.84615385  21.15384615],0
r4,1,0.010194,6.600694,[304  40] ; [361  24],[313.79972565  30.20027435] ; [351.20027435  33.79972565],0
p2,1,0.013382,6.117849,[264  76] ; [324  58],[276.89750693  63.10249307] ; [311.10249307  70.89750693],0
n1,1,0.014619,5.961846,[28 58] ; [41 39],[35.74698795 50.25301205] ; [33.25301205 46.74698795],0
r1,1,0.015869,5.817385,[266  77] ; [323  59],[278.65793103  64.34206897] ; [310.34206897  71.65793103],0
p4,1,0.018247,5.572299,[177 164] ; [231 150],[192.69806094 148.30193906] ; [215.30193906 165.69806094],0
n4,1,0.021838,5.258641,[255  89] ; [311  72],[267.81843191  76.18156809] ; [298.18156809  84.81843191],0
p7,1,0.025146,5.01382,[193 146] ; [241 129],[207.51198872 131.48801128] ; [226.48801128 143.51198872],0
p5,1,0.033697,4.510023,[ 29 312] ; [ 51 327],[ 37.94158554 303.05841446] ; [ 42.05841446 335.94158554],0
d1,1,0.040181,4.210242,[185 159] ; [236 149],[198.6611797 145.3388203] ; [222.3388203 162.6611797],0
p6,1,0.040609,4.192254,[102 234] ; [143 237],[114.97206704 221.02793296] ; [130.02793296 249.97206704],0
v1,1,0.042426,4.118124,[170 170] ; [212 156],[183.44632768 156.55367232] ; [198.55367232 169.44632768],0
n2,1,0.046156,3.975886,[57 30] ; [65 17],[62.80473373 24.19526627] ; [59.19526627 22.80473373],0
v3,1,0.048061,3.907864,[122 210] ; [161 204],[134.80057389 197.19942611] ; [148.19942611 216.80057389],0
u1,1,0.054132,3.708624,[ 47 297] ; [ 73 312],[ 56.6255144 287.3744856] ; [ 63.3744856 321.6255144],0
a3,1,0.063449,3.444851,[231 112] ; [282 101],[242.3677686 100.6322314] ; [270.6322314 112.3677686],0
p3,1,0.07321,3.209545,[154 187] ; [198 184],[166.01936376 174.98063624] ; [185.98063624 196.01936376],0
d4,1,0.083964,2.986449,[270  73] ; [319  62],[279.04281768  63.95718232] ; [309.95718232  71.04281768],0
n6,1,0.102844,2.660874,[273  70] ; [321  60],[281.41160221  61.58839779] ; [312.58839779  68.41160221],0
d2,1,0.107976,2.583594,[155 186] ; [197 186],[165.79005525 175.20994475] ; [186.20994475 196.79005525],0
a8,1,0.118907,2.431663,[ 38 269] ; [ 60 300],[ 45.10644678 261.89355322] ; [ 52.89355322 307.10644678],0
s1,1,0.161548,1.959673,[  8 333] ; [ 16 363],[ 11.36666667 329.63333333] ; [ 12.63333333 366.36666667],0
a6,1,0.177273,1.820335,[243 101] ; [252 130],[234.54545455 109.45454545] ; [260.45454545 121.54545455],0
b2,1,0.244621,1.353766,[ 76 127] ; [105 140],[ 82.015625 120.984375] ; [ 98.984375 146.015625],0
b3,1,0.244621,1.353766,[ 76 127] ; [105 140],[ 82.015625 120.984375] ; [ 98.984375 146.015625],0
a2,1,0.247233,1.338874,[ 75 269] ; [ 98 287],[ 81.6351166 262.3648834] ; [ 91.3648834 293.6351166],0
p11,1,0.273999,1.196619,[259  85] ; [303  82],[265.19615912  78.80384088] ; [296.80384088  88.19615912],0
b4,1,0.280429,1.165008,[191 153] ; [229 156],[198.18930041 145.81069959] ; [221.81069959 163.18930041],0
v4,1,0.305609,1.049559,[325  19] ; [368  15],[327.91196699  16.08803301] ; [365.08803301  17.91196699],0
