Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,66.942523,[11 34] ; [232  51],[33.33841463 11.66158537] ; [209.66158537  73.33841463],1
r3,1,0.0,57.843999,[30 12] ; [280   4],[39.93865031  2.06134969] ; [270.06134969  13.93865031],1
r2,1,0.0,57.376572,[26 17] ; [271  12],[39.17484663  3.82515337] ; [257.82515337  25.17484663],1
v4,1,0.0,47.682091,[28 14] ; [274  10],[38.90797546  3.09202454] ; [263.09202454  20.90797546],1
a6,1,0.00079,11.264691,[21 24] ; [203  80],[30.73170732 14.26829268] ; [193.26829268  89.73170732],1
a7,1,0.002205,9.370513,[22 22] ; [206  77],[30.67889908 13.32110092] ; [197.32110092  85.67889908],0
d3,1,0.00293,8.850584,[21 24] ; [196  87],[29.77134146 15.22865854] ; [187.22865854  95.77134146],0
a5,1,0.007181,7.227127,[22 23] ; [196  87],[29.90853659 15.09146341] ; [188.09146341  94.90853659],0
s6,1,0.011747,6.348603,[19 25] ; [175 102],[26.59190031 17.40809969] ; [167.40809969 109.59190031],0
n4,1,0.014264,6.005199,[26 19] ; [213  70],[32.78963415 12.21036585] ; [206.21036585  76.78963415],0
a3,1,0.019922,5.418702,[22 23] ; [189  94],[28.94817073 16.05182927] ; [182.05182927 100.94817073],0
n6,1,0.0255,4.989607,[31 12] ; [243  41],[36.03058104  6.96941896] ; [237.96941896  46.03058104],0
p1,1,0.027826,4.838813,[ 7 37] ; [ 18 263],[ 3.38461538 40.61538462] ; [ 21.61538462 259.38461538],0
d5,1,0.036954,4.352545,[28 17] ; [218  66],[33.64741641 11.35258359] ; [212.35258359  71.64741641],0
d4,1,0.037766,4.315545,[29 15] ; [226  57],[34.31192661  9.68807339] ; [220.68807339  62.31192661],0
p9,1,0.038273,4.29283,[32 13] ; [234  45],[36.94444444  8.05555556] ; [229.05555556  49.94444444],0
d1,1,0.044702,4.029838,[17 28] ; [153 131],[23.25227964 21.74772036] ; [146.74772036 137.25227964],0
p7,1,0.060108,3.534389,[20 22] ; [174 103],[25.54231975 16.45768025] ; [168.45768025 108.54231975],0
a2,1,0.066042,3.378758,[ 4 41] ; [ 58 226],[ 8.48024316 36.51975684] ; [ 53.51975684 230.48024316],0
b4,1,0.074651,3.177671,[32 13] ; [162 122],[26.53495441 18.46504559] ; [167.46504559 116.53495441],0
s4,1,0.098356,2.731998,[12 33] ; [ 46 233],[ 8.05555556 36.94444444] ; [ 49.94444444 229.05555556],0
s8,1,0.108829,2.571148,[11 33] ; [106 177],[15.74311927 28.25688073] ; [101.25688073 181.74311927],0
p10,1,0.129101,2.303284,[31 12] ; [231  51],[34.66461538  8.33538462] ; [227.33538462  54.66461538],0
v2,1,0.131958,2.269322,[14 30] ; [119 152],[18.57777778 25.42222222] ; [114.42222222 156.57777778],0
u1,1,0.154804,2.024259,[ 3 42] ; [ 41 243],[ 6.01823708 38.98176292] ; [ 37.98176292 246.01823708],0
p3,1,0.180059,1.797136,[15 30] ; [124 158],[19.12844037 25.87155963] ; [119.87155963 162.12844037],0
s3,1,0.216688,1.526172,[19 24] ; [152 128],[22.76470588 20.23529412] ; [148.23529412 131.76470588],0
n3,1,0.25777,1.280692,[11  6] ; [53 15],[12.8  4.2] ; [51.2 16.8],0
n2,1,0.258066,1.279104,[11  7] ; [50 17],[12.91764706  5.08235294] ; [48.08235294 18.91764706],0
p6,1,0.293,1.105785,[10 34] ; [ 86 196],[12.95705521 31.04294479] ; [ 83.04294479 198.95705521],0
u3,1,0.321717,0.981955,[ 9 13] ; [50 45],[11.09401709 10.90598291] ; [47.90598291 47.09401709],0
a8,1,0.335825,0.926306,[ 3 37] ; [ 34 231],[ 4.85245902 35.14754098] ; [ 32.14754098 232.85245902],0
n1,1,0.411249,0.675187,[ 7 11] ; [19 47],[ 5.57142857 12.42857143] ; [20.42857143 45.57142857],0
s5,1,0.421795,0.645309,[10 33] ; [ 80 194],[12.20820189 30.79179811] ; [ 77.79179811 196.20820189],0
p4,1,0.427942,0.628402,[21 24] ; [149 132],[23.46625767 21.53374233] ; [146.53374233 134.46625767],0
s2,1,0.452355,0.564743,[17 27] ; [126 156],[19.3006135 24.6993865] ; [123.6993865 158.3006135],0
p8,1,0.516548,0.420779,[20 24] ; [142 138],[22. 22.] ; [140. 140.],0
a1,1,0.521619,0.41069,[ 1 44] ; [ 12 272],[ 1.7781155 43.2218845] ; [ 11.2218845 272.7781155],0
p2,1,0.523192,0.407596,[34  9] ; [235  48],[35.48159509  7.51840491] ; [233.51840491  49.48159509],0
n5,1,0.540074,0.375403,[28 15] ; [196  85],[29.72839506 13.27160494] ; [194.27160494  86.72839506],0
v3,1,0.543658,0.368802,[10 34] ; [ 75 202],[11.65109034 32.34890966] ; [ 73.34890966 203.65109034],0
b1,1,0.560597,0.338671,[14 31] ; [101 183],[15.72948328 29.27051672] ; [ 99.27051672 184.72948328],0
a4,1,0.5769,0.311274,[16 29] ; [113 170],[17.69817073 27.30182927] ; [111.30182927 171.69817073],0
b2,1,0.578463,0.308726,[ 7 21] ; [ 48 111],[ 8.23529412 19.76470588] ; [ 46.76470588 112.23529412],0
b3,1,0.578463,0.308726,[ 7 21] ; [ 48 111],[ 8.23529412 19.76470588] ; [ 46.76470588 112.23529412],0
s7,1,0.586606,0.295677,[17 26] ; [120 153],[18.64240506 24.35759494] ; [118.35759494 154.64240506],0
s1,1,0.639672,0.219171,[ 1 44] ; [ 10 269],[ 1.52777778 43.47222222] ; [  9.47222222 269.52777778],0
b5,1,0.763395,0.090617,[23 22] ; [152 132],[23.93617021 21.06382979] ; [151.06382979 132.93617021],0
d2,1,0.78376,0.075308,[18 26] ; [122 161],[18.83792049 25.16207951] ; [121.16207951 161.83792049],0
u2,1,0.947627,0.004315,[12 10] ; [52 42],[12.13793103  9.86206897] ; [51.86206897 42.13793103],0
p5,1,0.955515,0.003112,[ 4 40] ; [ 25 258],[ 3.90214067 40.09785933] ; [ 25.09785933 257.90214067],0
