Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.6e-05,18.645549,[40 27] ; [20 61],[27.16216216 39.83783784] ; [32.83783784 48.16216216],1
d4,1,0.0012,10.490367,[60  8] ; [53 28],[51.5704698 16.4295302] ; [61.4295302 19.5704698],0
v1,1,0.001692,9.857384,[46 20] ; [35 45],[36.61643836 29.38356164] ; [44.38356164 35.61643836],0
s2,1,0.005238,7.795476,[57 11] ; [52 30],[49.41333333 18.58666667] ; [59.58666667 22.41333333],0
d5,1,0.010966,6.47074,[57 11] ; [53 28],[50.20134228 17.79865772] ; [59.79865772 21.20134228],0
s8,1,0.017931,5.602844,[47 21] ; [41 41],[39.89333333 28.10666667] ; [48.10666667 33.89333333],0
a3,1,0.043817,4.063609,[56 12] ; [55 26],[50.65771812 17.34228188] ; [60.34228188 20.65771812],0
n3,1,0.044991,4.018993,[13  2] ; [14 11],[10.125  4.875] ; [16.875  8.125],0
s7,1,0.060327,3.528377,[50 16] ; [47 30],[44.76923077 21.23076923] ; [52.23076923 24.76923077],0
a5,1,0.076273,3.142574,[50 18] ; [49 33],[44.88 23.12] ; [54.12 27.88],0
p1,1,0.091658,2.845012,[ 3 65] ; [10 72],[ 5.89333333 62.10666667] ; [ 7.10666667 74.89333333],0
r2,1,0.096787,2.7577,[64  3] ; [72 10],[61.15436242  5.84563758] ; [74.84563758  7.15436242],0
p8,1,0.105551,2.6196,[37 29] ; [35 47],[32.10810811 33.89189189] ; [39.89189189 42.10810811],0
n4,1,0.109971,2.554642,[57 10] ; [61 21],[53.06040268 13.93959732] ; [64.93959732 17.06040268],0
u4,1,0.113249,2.508287,[ 4 64] ; [ 1 81],[ 2.26666667 65.73333333] ; [ 2.73333333 79.26666667],0
s4,1,0.139052,2.188415,[13 55] ; [24 57],[16.88590604 51.11409396] ; [20.11409396 60.88590604],0
r4,1,0.142377,2.15208,[60  8] ; [65 17],[56.66666667 11.33333333] ; [68.33333333 13.66666667],0
p9,1,0.18895,1.725785,[55 11] ; [61 21],[51.72972973 14.27027027] ; [64.27027027 17.72972973],0
p3,1,0.195466,1.675932,[39 28] ; [39 43],[35.0738255 31.9261745] ; [42.9261745 39.0738255],0
s5,1,0.195682,1.674313,[32 30] ; [33 48],[28.18181818 33.81818182] ; [36.81818182 44.18181818],0
d3,1,0.207393,1.589533,[27 41] ; [41 41],[30.82666667 37.17333333] ; [37.17333333 44.82666667],0
d1,1,0.210325,1.569188,[36 32] ; [35 47],[32.18666667 35.81333333] ; [38.81333333 43.18666667],0
p7,1,0.212297,1.555694,[48 17] ; [52 29],[44.52054795 20.47945205] ; [55.47945205 25.52054795],0
p10,1,0.222545,1.487883,[53 13] ; [58 23],[49.83673469 16.16326531] ; [61.16326531 19.83673469],0
b2,1,0.242539,1.365777,[23 24] ; [21 35],[20.0776699 26.9223301] ; [23.9223301 32.0776699],0
b3,1,0.242539,1.365777,[23 24] ; [21 35],[20.0776699 26.9223301] ; [23.9223301 32.0776699],0
d2,1,0.257256,1.283461,[37 31] ; [37 45],[33.54666667 34.45333333] ; [40.45333333 41.54666667],0
s6,1,0.269001,1.221835,[52 12] ; [58 21],[49.23076923 14.76923077] ; [60.76923077 18.23076923],0
u2,1,0.309078,1.034612,[7 5] ; [11 16],[5.53846154 6.46153846] ; [12.46153846 14.53846154],0
n6,1,0.310106,1.030225,[53 13] ; [60 22],[50.39189189 15.60810811] ; [62.60810811 19.39189189],0
p5,1,0.321094,0.984485,[ 7 60] ; [13 68],[ 9.05405405 57.94594595] ; [10.94594595 70.05405405],0
b1,1,0.368857,0.807511,[29 39] ; [41 41],[31.73333333 36.26666667] ; [38.26666667 43.73333333],0
u3,1,0.423187,0.641447,[7 5] ; [12 15],[5.84615385 6.15384615] ; [13.15384615 13.84615385],0
b4,1,0.453065,0.562972,[39 29] ; [42 40],[36.72 31.28] ; [44.28 37.72],0
u1,1,0.45574,0.556336,[ 3 65] ; [ 6 76],[ 4.08 63.92] ; [ 4.92 77.08],0
a4,1,0.501906,0.450904,[29 39] ; [39 42],[31.03355705 36.96644295] ; [36.96644295 44.03355705],0
v4,1,0.508094,0.437991,[59  8] ; [74  7],[60.20945946  6.79054054] ; [72.79054054  8.20945946],0
p6,1,0.50831,0.437544,[23 42] ; [33 48],[24.93150685 40.06849315] ; [31.06849315 49.93150685],0
a1,1,0.523757,0.406488,[ 6 62] ; [ 5 77],[ 4.98666667 63.01333333] ; [ 6.01333333 75.98666667],0
r1,1,0.52988,0.394623,[52 16] ; [59 23],[50.32 17.68] ; [60.68 21.32],0
a6,1,0.534108,0.386571,[24 44] ; [33 49],[25.84 42.16] ; [31.16 50.84],0
b5,1,0.568777,0.324734,[30 38] ; [40 42],[31.73333333 36.26666667] ; [38.26666667 43.73333333],0
p4,1,0.63522,0.225048,[39 28] ; [44 37],[37.57432432 29.42567568] ; [45.42567568 35.57432432],0
p11,1,0.736809,0.112951,[53 15] ; [62 20],[52.13333333 15.86666667] ; [62.86666667 19.13333333],0
p12,1,0.736867,0.112899,[ 5 61] ; [ 5 76],[ 4.48979592 61.51020408] ; [ 5.51020408 75.48979592],0
a8,1,0.788581,0.071907,[10 58] ; [10 66],[ 9.44444444 58.55555556] ; [10.55555556 65.44444444],0
a2,1,0.845034,0.038204,[ 6 62] ; [ 8 74],[ 6.34666667 61.65333333] ; [ 7.65333333 74.34666667],0
p2,1,0.875953,0.024368,[53 14] ; [64 18],[52.61073826 14.38926174] ; [64.38926174 17.61073826],0
n5,1,0.949801,0.003964,[50 16] ; [61 20],[49.83673469 16.16326531] ; [61.16326531 19.83673469],0
n2,1,0.952263,0.003584,[12  3] ; [21  5],[12.07317073  2.92682927] ; [20.92682927  5.07317073],0
n1,1,1.0,0.0,[7 7] ; [13 13],[7. 7.] ; [13. 13.],0
