Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,2.5e-05,17.744176,[34  6] ; [1 7],[29.16666667 10.83333333] ; [5.83333333 2.16666667],1
p11,1,0.002997,8.809378,[35  6] ; [3 5],[31.79591837  9.20408163] ; [6.20408163 1.79591837],0
b1,1,0.172516,1.860939,[15 26] ; [5 3],[16.73469388 24.26530612] ; [3.26530612 4.73469388],0
p7,1,0.854883,0.033449,[34  6] ; [7 1],[34.16666667  5.83333333] ; [6.83333333 1.16666667],0
