Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,26.863397,[ 4 33] ; [23  9],[14.47826087 22.52173913] ; [12.52173913 19.47826087],1
a5,1,1e-05,19.513667,[13 24] ; [28  4],[21.98550725 15.01449275] ; [19.01449275 12.98550725],1
a3,1,0.000117,14.840233,[17 20] ; [28  3],[24.48529412 12.51470588] ; [20.51470588 10.48529412],1
d4,1,0.00024,13.486802,[22 15] ; [31  1],[28.42028986  8.57971014] ; [24.57971014  7.42028986],1
d3,1,0.000842,11.146083,[12 23] ; [24  8],[18.80597015 16.19402985] ; [17.19402985 14.80597015],1
a4,1,0.001182,10.519003,[ 6 31] ; [17 15],[12.33333333 24.66666667] ; [10.66666667 21.33333333],0
a2,1,0.004735,7.977818,[ 2 35] ; [10 22],[ 6.43478261 30.56521739] ; [ 5.56521739 26.43478261],0
p9,1,0.024204,5.079949,[25 12] ; [28  3],[28.83823529  8.16176471] ; [24.16176471  6.83823529],0
p10,1,0.027781,4.841616,[22 15] ; [26  5],[26.11764706 10.88235294] ; [21.88235294  9.11764706],0
v3,1,0.03864,4.276611,[ 9 28] ; [15 16],[13.05882353 23.94117647] ; [10.94117647 20.05882353],0
n4,1,0.03941,4.24312,[23 14] ; [27  5],[26.8115942 10.1884058] ; [23.1884058  8.8115942],0
p3,1,0.049191,3.868828,[ 8 29] ; [14 18],[11.79710145 25.20289855] ; [10.20289855 21.79710145],0
s8,1,0.055062,3.680218,[13 23] ; [19 13],[16.94117647 19.05882353] ; [15.05882353 16.94117647],0
p7,1,0.097785,2.741303,[29  7] ; [18 11],[26.03076923  9.96923077] ; [20.96923077  8.03076923],0
u1,1,0.105236,2.624343,[ 3 34] ; [ 7 25],[ 5.36231884 31.63768116] ; [ 4.63768116 27.36231884],0
a6,1,0.114864,2.48599,[22 15] ; [24  7],[25.02941176 11.97058824] ; [20.97058824 10.02941176],0
n6,1,0.134564,2.239049,[27 10] ; [28  4],[29.49275362  7.50724638] ; [25.50724638  6.49275362],0
v2,1,0.155786,2.014662,[17 19] ; [20 11],[19.88059701 16.11940299] ; [17.11940299 13.88059701],0
n1,1,0.193297,1.692308,[3 8] ; [6 5],[4.5 6.5] ; [4.5 6.5],0
