Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.700481,[51 11] ; [50 63],[35.78285714 26.21714286] ; [65.21714286 47.78285714],1
a6,1,0.72995,0.119157,[36 25] ; [74 46],[37.0718232 23.9281768] ; [72.9281768 47.0718232],0
s4,1,0.74114,0.109127,[10 52] ; [ 17 102],[ 9.24861878 52.75138122] ; [ 17.75138122 101.24861878],0
b4,1,0.84182,0.039826,[33 29] ; [62 58],[32.36263736 29.63736264] ; [62.63736264 57.36263736],0
a7,1,0.848727,0.036383,[41 21] ; [77 42],[40.4198895 21.5801105] ; [77.5801105 41.4198895],0
u3,1,0.852347,0.034642,[ 8 10] ; [18 25],[ 7.67213115 10.32786885] ; [18.32786885 24.67213115],0
p2,1,0.92182,0.009632,[51 11] ; [98 22],[50.75824176 11.24175824] ; [98.24175824 21.75824176],0
a2,1,0.926185,0.008583,[10 52] ; [ 20 100],[10.21978022 51.78021978] ; [ 19.78021978 100.21978022],0
s3,1,0.943284,0.005061,[33 29] ; [64 55],[33.22651934 28.77348066] ; [63.77348066 55.22651934],0
b5,1,0.960553,0.002446,[38 24] ; [74 46],[38.15384615 23.84615385] ; [73.84615385 46.15384615],0
n2,1,0.96446,0.001985,[10  3] ; [29  9],[9.94117647 3.05882353] ; [29.05882353  8.94117647],0
