Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,43.432225,[43 48] ; [288  67],[67.53587444 23.46412556] ; [263.46412556  91.53587444],1
p2,1,0.126737,2.332027,[81 11] ; [328  25],[84.55730337  7.44269663] ; [324.44269663  28.55730337],0
u3,1,0.174879,1.840611,[25 24] ; [42 24],[28.54782609 20.45217391] ; [38.45217391 27.54782609],0
u4,1,0.242075,1.368469,[ 1 91] ; [ 12 342],[ 2.68161435 89.31838565] ; [ 10.31838565 343.68161435],0
s2,1,0.251514,1.314873,[47 44] ; [203 145],[51.82232346 39.17767654] ; [198.17767654 149.82232346],0
s6,1,0.260456,1.266331,[63 27] ; [260  83],[67.13625866 22.86374134] ; [255.86374134  87.13625866],0
s1,1,0.270613,1.213637,[ 5 85] ; [ 11 341],[ 3.25791855 86.74208145] ; [ 12.74208145 339.25791855],0
p12,1,0.304342,1.055072,[ 7 85] ; [ 40 314],[ 9.69506726 82.30493274] ; [ 37.30493274 316.69506726],0
v1,1,0.311329,1.02503,[53 39] ; [218 126],[57.18348624 34.81651376] ; [213.81651376 130.18348624],0
n6,1,0.318983,0.993114,[82 10] ; [326  27],[84.3505618  7.6494382] ; [323.6494382  29.3505618],0
v4,1,0.355946,0.852146,[86  5] ; [340  12],[87.50790068  3.49209932] ; [338.49209932  13.50790068],0
u2,1,0.388975,0.742145,[25 24] ; [39 27],[27.26956522 21.73043478] ; [36.73043478 29.26956522],0
n2,1,0.453936,0.560806,[11  6] ; [40 14],[12.21126761  4.78873239] ; [38.78873239 15.21126761],0
r4,1,0.455753,0.556306,[84  8] ; [332  23],[85.6196868  6.3803132] ; [330.3803132  24.6196868],0
p6,1,0.517823,0.418227,[44 46] ; [185 166],[46.73469388 43.26530612] ; [182.26530612 168.73469388],0
a8,1,0.525736,0.402626,[14 70] ; [ 44 272],[12.18 71.82] ; [ 45.82 270.18],0
p1,1,0.531709,0.391124,[12 80] ; [ 38 316],[10.31390135 81.68609865] ; [ 39.68609865 314.31390135],0
s3,1,0.573027,0.317644,[51 39] ; [208 139],[53.3409611 36.6590389] ; [205.6590389 141.3409611],0
p3,1,0.583505,0.300602,[62 30] ; [249 105],[64.15246637 27.84753363] ; [246.84753363 107.15246637],0
p8,1,0.594261,0.283739,[57 34] ; [231 121],[59.16027088 31.83972912] ; [228.83972912 123.16027088],0
p7,1,0.63754,0.221973,[64 26] ; [259  93],[65.76923077 24.23076923] ; [257.23076923  94.76923077],0
b5,1,0.68817,0.161074,[55 37] ; [204 151],[53.3064877 38.6935123] ; [205.6935123 149.3064877],0
n3,1,0.688517,0.160695,[12  5] ; [40 13],[12.62857143  4.37142857] ; [39.37142857 13.62857143],0
v3,1,0.782608,0.076133,[39 50] ; [155 186],[40.15348837 48.84651163] ; [153.84651163 187.15348837],0
s4,1,0.833946,0.04395,[15 75] ; [ 55 294],[14.35079727 75.64920273] ; [ 55.64920273 293.35079727],0
n1,1,0.850144,0.035696,[8 9] ; [24 30],[7.66197183 9.33802817] ; [24.33802817 29.66197183],0
r3,1,0.860163,0.031035,[88  3] ; [340  13],[87.72072072  3.27927928] ; [340.27927928  12.72072072],0
b1,1,0.874394,0.024989,[37 55] ; [146 209],[37.66442953 54.33557047] ; [145.33557047 209.66442953],0
b4,1,0.903296,0.014762,[53 39] ; [207 148],[53.51230425 38.48769575] ; [206.48769575 148.51230425],0
n5,1,0.914123,0.011629,[82 10] ; [316  37],[82.28314607  9.71685393] ; [315.71685393  37.28314607],0
