Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,95.45648,[230 181] ; [ 54 231],[167.70689655 243.29310345] ; [116.29310345 168.70689655],1
v1,1,0.0,55.823067,[276 138] ; [108 176],[227.75931232 186.24068768] ; [156.24068768 127.75931232],1
a5,1,0.001897,9.646554,[340  84] ; [204  87],[322.5958042 101.4041958] ; [221.4041958  69.5958042],0
d5,1,0.002152,9.415436,[384  40] ; [241  50],[370.62937063  53.37062937] ; [254.37062937  36.62937063],0
a3,1,0.002937,8.846108,[333  90] ; [199  90],[316.06179775 106.93820225] ; [215.93820225  73.06179775],0
d1,1,0.003976,8.294618,[311 113] ; [184 107],[293.53846154 130.46153846] ; [201.46153846  89.53846154],0
s8,1,0.014583,5.966179,[206 215] ; [115 175],[190.07172996 230.92827004] ; [130.92827004 159.07172996],0
p3,1,0.015379,5.872572,[225 195] ; [129 162],[209.11392405 210.88607595] ; [144.88607595 146.11392405],0
r1,1,0.017348,5.6608,[357  65] ; [225  65],[344.9494382  77.0505618] ; [237.0505618  52.9494382],0
p7,1,0.019744,5.434365,[277 135] ; [167 118],[262.45050215 149.54949785] ; [181.54949785 103.45050215],0
p10,1,0.021942,5.250369,[347  69] ; [221  68],[335.16028369  80.83971631] ; [232.83971631  56.16028369],0
s7,1,0.030451,4.683639,[217 188] ; [126 153],[203.09210526 201.90789474] ; [139.90789474 139.09210526],0
d2,1,0.032811,4.555595,[240 183] ; [141 149],[226.03506311 196.96493689] ; [154.96493689 135.03506311],0
b1,1,0.044807,4.025878,[145 279] ; [121 170],[157.73986014 266.26013986] ; [108.26013986 182.73986014],0
p9,1,0.045111,4.014493,[359  56] ; [233  55],[349.47368421  65.52631579] ; [242.52631579  45.47368421],0
p12,1,0.078836,3.088738,[ 40 378] ; [ 17 271],[ 33.74787535 384.25212465] ; [ 23.25212465 264.74787535],0
n3,1,0.081708,3.030605,[63 21] ; [46 28],[57.94936709 26.05063291] ; [51.05063291 22.94936709],0
u1,1,0.096339,2.76513,[ 96 328] ; [ 51 240],[ 87.17202797 336.82797203] ; [ 59.82797203 231.17202797],0
p11,1,0.099584,2.712201,[345  79] ; [222  69],[336.23496503  87.76503497] ; [230.76503497  60.23496503],0
a1,1,0.102382,2.668039,[ 28 396] ; [ 11 280],[ 23.12727273 400.87272727] ; [ 15.87272727 275.12727273],0
n4,1,0.106274,2.608774,[335  87] ; [216  75],[326.11781206  95.88218794] ; [224.88218794  66.11781206],0
a2,1,0.112851,2.513833,[117 307] ; [ 65 226],[107.92727273 316.07272727] ; [ 74.07272727 216.92727273],0
a6,1,0.138183,2.198081,[297 126] ; [189 102],[287.92436975 135.07563025] ; [198.07563025  92.92436975],0
s4,1,0.147057,2.102513,[ 62 358] ; [ 54 232],[ 69.00849858 350.99150142] ; [ 46.99150142 239.00849858],0
n1,1,0.169328,1.88888,[26 57] ; [31 43],[30.13375796 52.86624204] ; [26.86624204 47.13375796],0
u2,1,0.179546,1.801377,[50 39] ; [60 31],[54.38888889 34.61111111] ; [55.61111111 35.38888889],0
