Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.008814,6.86022,[2 3] ; [35  5],[4.11111111 0.88888889] ; [32.88888889  7.11111111],0
r3,1,0.029245,4.753125,[3 2] ; [37  3],[4.44444444 0.55555556] ; [35.55555556  4.44444444],0
n4,1,0.062812,3.461538,[3 2] ; [36  4],[4.33333333 0.66666667] ; [34.66666667  5.33333333],0
p3,1,0.073818,3.196023,[2 3] ; [31  9],[3.66666667 1.33333333] ; [29.33333333 10.66666667],0
s6,1,0.086791,2.93291,[3 2] ; [32  4],[4.26829268 0.73170732] ; [30.73170732  5.26829268],0
r1,1,0.103534,2.65024,[2 3] ; [30 10],[3.55555556 1.44444444] ; [28.44444444 11.55555556],0
s5,1,0.107244,2.594378,[1 4] ; [21 15],[2.68292683 2.31707317] ; [19.31707317 16.68292683],0
p2,1,0.130258,2.289431,[3 1] ; [38  2],[3.72727273 0.27272727] ; [37.27272727  2.72727273],0
a7,1,0.138875,2.19038,[2 3] ; [29 11],[3.44444444 1.55555556] ; [27.55555556 12.44444444],0
s2,1,0.139919,2.178854,[1 4] ; [22 18],[2.55555556 2.44444444] ; [20.44444444 19.55555556],0
p8,1,0.1507,2.065153,[2 3] ; [28 11],[3.40909091 1.59090909] ; [26.59090909 12.40909091],0
p6,1,0.192553,1.697973,[1 3] ; [23 16],[2.23255814 1.76744186] ; [21.76744186 17.23255814],0
a2,1,0.23568,1.40625,[2 3] ; [ 7 33],[1. 4.] ; [ 8. 32.],0
s3,1,0.277006,1.181723,[2 3] ; [26 14],[3.11111111 1.88888889] ; [24.88888889 15.11111111],0
v4,1,0.354448,0.85747,[4 1] ; [37  3],[4.55555556 0.44444444] ; [36.44444444  3.55555556],0
b4,1,0.384488,0.756303,[4 1] ; [24 16],[3.11111111 1.88888889] ; [24.88888889 15.11111111],0
d3,1,0.502335,0.45,[4 1] ; [26 14],[3.33333333 1.66666667] ; [26.66666667 13.33333333],0
n5,1,0.502335,0.45,[4 1] ; [36  4],[4.44444444 0.55555556] ; [35.55555556  4.44444444],0
p10,1,0.518074,0.417725,[4 1] ; [35  4],[4.43181818 0.56818182] ; [34.56818182  4.43181818],0
n3,1,0.52179,0.410354,[1 1] ; [8 3],[1.38461538 0.61538462] ; [7.61538462 3.38461538],0
s8,1,0.559504,0.340564,[2 3] ; [21 18],[2.61363636 2.38636364] ; [20.38636364 18.61363636],0
a5,1,0.648834,0.207373,[3 2] ; [28 12],[3.44444444 1.55555556] ; [27.55555556 12.44444444],0
a3,1,0.648834,0.207373,[3 2] ; [28 12],[3.44444444 1.55555556] ; [27.55555556 12.44444444],0
v1,1,0.674103,0.17684,[3 2] ; [19 19],[2.55813953 2.44186047] ; [19.44186047 18.55813953],0
d5,1,0.720681,0.127841,[4 1] ; [29 11],[3.66666667 1.33333333] ; [29.33333333 10.66666667],0
s7,1,0.736179,0.113514,[3 2] ; [25 12],[3.33333333 1.66666667] ; [24.66666667 12.33333333],0
a4,1,0.737316,0.1125,[2 3] ; [13 27],[1.66666667 3.33333333] ; [13.33333333 26.66666667],0
d2,1,0.751295,0.100446,[3 2] ; [21 19],[2.66666667 2.33333333] ; [21.33333333 18.66666667],0
u1,1,0.771176,0.084586,[1 4] ; [ 6 34],[0.77777778 4.22222222] ; [ 6.22222222 33.77777778],0
v2,1,0.825709,0.048491,[2 3] ; [14 26],[1.77777778 3.22222222] ; [14.22222222 25.77777778],0
a6,1,0.825709,0.048491,[3 2] ; [26 14],[3.22222222 1.77777778] ; [25.77777778 14.22222222],0
d1,1,0.832004,0.045,[3 2] ; [22 18],[2.77777778 2.22222222] ; [22.22222222 17.77777778],0
p4,1,0.89912,0.016071,[4 1] ; [31  9],[3.88888889 1.11111111] ; [31.11111111  8.88888889],0
b2,1,0.944857,0.004784,[2 2] ; [13 14],[1.93548387 2.06451613] ; [13.06451613 13.93548387],0
b3,1,0.944857,0.004784,[2 2] ; [13 14],[1.93548387 2.06451613] ; [13.06451613 13.93548387],0
d4,1,1.0,0.0,[4 1] ; [32  8],[4. 1.] ; [32.  8.],0
p11,1,1.0,0.0,[4 1] ; [32  8],[4. 1.] ; [32.  8.],0
