Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.002585,9.079545,[24 51] ; [ 24 136],[15.31914894 59.68085106] ; [ 32.68085106 127.31914894],0
r1,1,0.004605,8.028214,[59 20] ; [91 72],[48.96694215 30.03305785] ; [101.03305785  61.96694215],0
a5,1,0.005918,7.575077,[57 23] ; [86 77],[47.0781893 32.9218107] ; [95.9218107 67.0781893],0
p4,1,0.006487,7.409852,[43 37] ; [ 57 104],[33.19502075 46.80497925] ; [66.80497925 94.19502075],0
r2,1,0.006903,7.297922,[76  4] ; [131  28],[69.28870293 10.71129707] ; [137.71129707  21.28870293],0
a3,1,0.007526,7.142825,[52 27] ; [77 85],[42.28630705 36.71369295] ; [86.71369295 75.28630705],0
s6,1,0.013097,6.155894,[43 34] ; [62 98],[34.11392405 42.88607595] ; [70.88607595 89.11392405],0
n5,1,0.013822,6.060689,[61 19] ; [97 64],[52.44813278 27.55186722] ; [105.55186722  55.44813278],0
v3,1,0.015171,5.896474,[17 62] ; [ 16 144],[10.90794979 68.09205021] ; [ 22.09205021 137.90794979],0
p9,1,0.016485,5.750435,[62 17] ; [101  59],[53.87866109 25.12133891] ; [109.12133891  50.87866109],0
p10,1,0.019229,5.480598,[58 21] ; [92 67],[49.78991597 29.21008403] ; [100.21008403  58.78991597],0
v4,1,0.030457,4.683298,[74  6] ; [133  29],[68.42975207 11.57024793] ; [138.57024793  23.42975207],0
n3,1,0.034255,4.481945,[14  2] ; [33 23],[10.44444444  5.55555556] ; [36.55555556 19.44444444],0
s2,1,0.040975,4.177066,[27 51] ; [ 36 126],[20.475 57.525] ; [ 42.525 119.475],0
p2,1,0.041621,4.150536,[63 16] ; [108  53],[56.2875 22.7125] ; [114.7125  46.2875],0
a4,1,0.041801,4.14323,[34 44] ; [ 49 113],[26.975 51.025] ; [ 56.025 105.975],0
r4,1,0.05097,3.809247,[67 13] ; [118  45],[60.90534979 19.09465021] ; [124.09465021  38.90534979],0
n2,1,0.056357,3.641463,[14  3] ; [33 25],[10.65333333  6.34666667] ; [36.34666667 21.65333333],0
n4,1,0.058593,3.576777,[58 22] ; [98 65],[51.35802469 28.64197531] ; [104.64197531  58.35802469],0
u3,1,0.063575,3.441574,[18 10] ; [37 47],[13.75 14.25] ; [41.25 42.75],0
a2,1,0.081734,3.030087,[16 64] ; [ 19 144],[11.52263374 68.47736626] ; [ 23.47736626 139.52263374],0
s8,1,0.111486,2.533032,[17 62] ; [ 22 141],[12.73140496 66.26859504] ; [ 26.26859504 136.73140496],0
p8,1,0.121042,2.403787,[37 42] ; [ 59 103],[31.46887967 47.53112033] ; [64.53112033 97.46887967],0
a6,1,0.124934,2.354348,[47 33] ; [112  51],[52.34567901 27.65432099] ; [106.65432099  56.34567901],0
d1,1,0.188368,1.730337,[38 42] ; [ 63 100],[33.25102881 46.74897119] ; [67.74897119 95.25102881],0
u1,1,0.189624,1.720534,[10 70] ; [ 12 151],[ 7.24279835 72.75720165] ; [ 14.75720165 148.24279835],0
d5,1,0.191253,1.707942,[59 21] ; [106  56],[54.54545455 25.45454545] ; [110.45454545  51.54545455],0
n6,1,0.205149,1.605332,[62 18] ; [113  49],[57.85123967 22.14876033] ; [117.14876033  44.85123967],0
p7,1,0.215684,1.53286,[43 36] ; [73 86],[38.50420168 40.49579832] ; [77.49579832 81.50420168],0
b3,1,0.226252,1.464267,[20 33] ; [24 62],[16.77697842 36.22302158] ; [27.22302158 58.77697842],0
b2,1,0.226252,1.464267,[20 33] ; [24 62],[16.77697842 36.22302158] ; [27.22302158 58.77697842],0
a7,1,0.235687,1.406207,[57 23] ; [103  59],[52.89256198 27.10743802] ; [107.10743802  54.89256198],0
p11,1,0.248655,1.330845,[57 23] ; [104  59],[53.00411523 26.99588477] ; [107.99588477  55.00411523],0
p3,1,0.255468,1.293151,[29 50] ; [ 48 115],[25.13636364 53.86363636] ; [ 51.86363636 111.13636364],0
d4,1,0.268189,1.225985,[60 20] ; [111  52],[56.2962963 23.7037037] ; [114.7037037  48.2962963],0
b5,1,0.354759,0.856362,[53 27] ; [98 65],[49.71193416 30.28806584] ; [101.28806584  61.71193416],0
p12,1,0.371684,0.798027,[ 3 77] ; [  3 159],[ 1.98347107 78.01652893] ; [  4.01652893 157.98347107],0
s4,1,0.382623,0.762257,[13 65] ; [ 20 140],[10.81512605 67.18487395] ; [ 22.18487395 137.81512605],0
s1,1,0.388632,0.743218,[ 2 76] ; [  8 154],[ 3.25 74.75] ; [  6.75 155.25],0
b4,1,0.475406,0.509383,[49 31] ; [92 71],[46.41975309 33.58024691] ; [94.58024691 68.41975309],0
d3,1,0.554523,0.349277,[41 39] ; [89 72],[43.15352697 36.84647303] ; [86.84647303 74.15352697],0
s3,1,0.578464,0.308725,[30 48] ; [ 56 105],[28.06694561 49.93305439] ; [ 57.93305439 103.06694561],0
n1,1,0.596746,0.279932,[ 6 11] ; [16 40],[ 5.12328767 11.87671233] ; [16.87671233 39.12328767],0
r3,1,0.612935,0.255924,[67 12] ; [134  29],[65.61570248 13.38429752] ; [135.38429752  27.61570248],0
d2,1,0.615448,0.252317,[34 46] ; [63 98],[32.19917012 47.80082988] ; [64.80082988 96.19917012],0
a1,1,0.662195,0.190868,[ 5 75] ; [  8 155],[ 4.27983539 75.72016461] ; [  8.72016461 154.27983539],0
b1,1,0.693103,0.155747,[36 44] ; [69 94],[34.56790123 45.43209877] ; [70.43209877 92.56790123],0
p1,1,0.725038,0.123716,[ 7 73] ; [ 12 149],[ 6.30705394 73.69294606] ; [ 12.69294606 148.30705394],0
u2,1,0.786987,0.073022,[14 14] ; [40 45],[13.38053097 14.61946903] ; [40.61946903 44.38053097],0
a8,1,0.802721,0.062413,[ 9 65] ; [ 17 137],[ 8.43859649 65.56140351] ; [ 17.56140351 136.43859649],0
p5,1,0.818437,0.052696,[ 5 74] ; [  9 152],[ 4.60833333 74.39166667] ; [  9.39166667 151.60833333],0
p6,1,0.853981,0.033871,[19 60] ; [ 37 124],[18.43333333 60.56666667] ; [ 37.56666667 123.43333333],0
