Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,41.033067,[16 47] ; [43  7],[32.89380531 30.10619469] ; [26.10619469 23.89380531],1
s6,1,1e-06,23.382467,[32 33] ; [49  5],[44.24369748 20.75630252] ; [36.75630252 17.24369748],1
s5,1,2.3e-05,17.889247,[15 47] ; [33 19],[26.10526316 35.89473684] ; [21.89473684 30.10526316],1
s2,1,6.5e-05,15.944596,[27 39] ; [43 13],[37.86885246 28.13114754] ; [32.13114754 23.86885246],1
u1,1,0.000396,12.549889,[ 4 62] ; [17 39],[11.36065574 54.63934426] ; [ 9.63934426 46.36065574],1
r4,1,0.002319,9.277796,[47 19] ; [52  4],[53.55737705 12.44262295] ; [45.44262295 10.55737705],0
r1,1,0.00514,7.829422,[45 21] ; [50  6],[51.39344262 14.60655738] ; [43.60655738 12.39344262],0
s3,1,0.014503,5.975889,[29 37] ; [37 19],[35.70491803 30.29508197] ; [30.29508197 25.70491803],0
v4,1,0.017415,5.654029,[57  9] ; [55  1],[60.59016393  5.40983607] ; [51.40983607  4.59016393],0
d5,1,0.019529,5.453533,[47 18] ; [50  6],[52.10743802 12.89256198] ; [44.89256198 11.10743802],0
p1,1,0.021985,5.246967,[ 2 64] ; [ 8 47],[ 5.45454545 60.54545455] ; [ 4.54545455 50.45454545],0
n4,1,0.025195,5.010438,[38 28] ; [43 13],[43.81967213 22.18032787] ; [37.18032787 18.81967213],0
p6,1,0.027367,4.867493,[19 47] ; [27 29],[24.8852459 41.1147541] ; [21.1147541 34.8852459],0
n6,1,0.03629,4.383443,[45 20] ; [47  8],[49.83333333 15.16666667] ; [42.16666667 12.83333333],0
n5,1,0.037277,4.337699,[37 28] ; [42 14],[42.43801653 22.56198347] ; [36.56198347 19.43801653],0
p4,1,0.0378,4.313986,[26 39] ; [33 23],[31.69421488 33.30578512] ; [27.30578512 28.69421488],0
a3,1,0.042596,4.111368,[40 25] ; [44 12],[45.12396694 19.87603306] ; [38.87603306 17.12396694],0
p5,1,0.04887,3.879821,[ 2 63] ; [ 7 49],[ 4.83471074 60.16528926] ; [ 4.16528926 51.83471074],0
n1,1,0.049535,3.857143,[ 4 17] ; [10 11],[ 7. 14.] ; [ 7. 14.],0
d2,1,0.060048,3.536069,[30 36] ; [35 21],[35.16393443 30.83606557] ; [29.83606557 26.16393443],0
a6,1,0.061242,3.503416,[35 31] ; [39 17],[40.03278689 25.96721311] ; [33.96721311 22.03278689],0
a2,1,0.073144,3.21102,[11 55] ; [17 39],[15.14754098 50.85245902] ; [12.85245902 43.14754098],0
d1,1,0.073655,3.199627,[33 33] ; [37 19],[37.86885246 28.13114754] ; [32.13114754 23.86885246],0
v1,1,0.073775,3.196964,[27 39] ; [32 24],[31.91803279 34.08196721] ; [27.08196721 28.91803279],0
v3,1,0.078875,3.087922,[19 46] ; [25 31],[23.63636364 41.36363636] ; [20.36363636 35.63636364],0
a8,1,0.094791,2.791061,[ 3 57] ; [ 7 42],[ 5.50458716 54.49541284] ; [ 4.49541284 44.50458716],0
v2,1,0.095158,2.784874,[27 35] ; [33 23],[31.52542373 30.47457627] ; [28.47457627 27.52542373],0
u3,1,0.096875,2.75625,[11 13] ; [9 3],[13.33333333 10.66666667] ; [6.66666667 5.33333333],0
p2,1,0.100994,2.689782,[45 20] ; [46 10],[48.88429752 16.11570248] ; [42.11570248 13.88429752],0
p3,1,0.112047,2.525112,[21 44] ; [26 30],[25.24793388 39.75206612] ; [21.75206612 34.24793388],0
r3,1,0.132419,2.263918,[53 12] ; [51  5],[55.8677686  9.1322314] ; [48.1322314  7.8677686],0
a5,1,0.141793,2.158395,[40 26] ; [41 15],[43.81967213 22.18032787] ; [37.18032787 18.81967213],0
a4,1,0.170451,1.878976,[26 40] ; [29 27],[29.75409836 36.24590164] ; [25.24590164 30.75409836],0
u2,1,0.294859,1.097304,[10 15] ; [7 5],[11.48648649 13.51351351] ; [5.51351351 6.48648649],0
s1,1,0.332982,0.937268,[ 5 60] ; [ 2 54],[ 3.76033058 61.23966942] ; [ 3.23966942 52.76033058],0
a7,1,0.352157,0.865671,[45 20] ; [43 13],[47.27272727 17.72727273] ; [40.72727273 15.27272727],0
b1,1,0.371513,0.798597,[30 36] ; [30 26],[32.45901639 33.54098361] ; [27.54098361 28.45901639],0
n2,1,0.468717,0.525,[15  6] ; [17  4],[16.  5.] ; [16.  5.],0
s4,1,0.471108,0.519375,[14 52] ; [15 41],[15.68852459 50.31147541] ; [13.31147541 42.68852459],0
d3,1,0.472304,0.516582,[43 21] ; [41 15],[44.8 19.2] ; [39.2 16.8],0
a1,1,0.526359,0.401416,[ 4 62] ; [ 2 54],[ 3.24590164 62.75409836] ; [ 2.75409836 53.24590164],0
b4,1,0.626467,0.236882,[36 30] ; [33 23],[37.32786885 28.67213115] ; [31.67213115 24.32786885],0
p9,1,0.784683,0.07465,[57  8] ; [50  6],[57.47933884  7.52066116] ; [49.52066116  6.47933884],0
d4,1,0.795708,0.067032,[53 13] ; [46 10],[53.55737705 12.44262295] ; [45.44262295 10.55737705],0
r2,1,0.835077,0.043345,[60  4] ; [53  3],[60.26666667  3.73333333] ; [52.73333333  3.26666667],0
p7,1,0.854469,0.033643,[35 29] ; [31 24],[35.49579832 28.50420168] ; [30.50420168 24.49579832],0
p8,1,0.896858,0.016804,[24 42] ; [21 35],[24.3442623 41.6557377] ; [20.6557377 35.3442623],0
b2,1,0.909041,0.013053,[ 8 19] ; [ 9 20],[ 8.19642857 18.80357143] ; [ 8.80357143 20.19642857],0
b3,1,0.909041,0.013053,[ 8 19] ; [ 9 20],[ 8.19642857 18.80357143] ; [ 8.80357143 20.19642857],0
b5,1,0.965687,0.001851,[41 25] ; [35 21],[41.1147541 24.8852459] ; [34.8852459 21.1147541],0
n3,1,1.0,0.0,[15  6] ; [15  6],[15.  6.] ; [15.  6.],0
