Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-05,19.54891,[19 55] ; [20  7],[28.57425743 45.42574257] ; [10.42574257 16.57425743],1
s6,1,7.1e-05,15.793408,[26 49] ; [22  6],[34.95145631 40.04854369] ; [13.04854369 14.95145631],1
s3,1,0.000218,13.669744,[30 45] ; [22  5],[38.23529412 36.76470588] ; [13.76470588 13.23529412],1
s7,1,0.00112,10.617418,[17 53] ; [16 11],[23.81443299 46.18556701] ; [ 9.18556701 17.81443299],0
n5,1,0.014194,6.013833,[36 39] ; [21  7],[41.50485437 33.49514563] ; [15.49514563 12.50485437],0
p10,1,0.03031,4.691604,[18 56] ; [13 15],[22.49019608 51.50980392] ; [ 8.50980392 19.49019608],0
p4,1,0.041859,4.140896,[34 41] ; [19  9],[38.59223301 36.40776699] ; [14.40776699 13.59223301],0
v2,1,0.045789,3.989322,[27 46] ; [16 11],[31.39 41.61] ; [11.61 15.39],0
u2,1,0.098947,2.722438,[15 19] ; [8 3],[17.37777778 16.62222222] ; [5.62222222 5.37777778],0
s1,1,0.112597,2.517383,[ 1 73] ; [ 2 25],[ 2.1980198 71.8019802] ; [ 0.8019802 26.1980198],0
u3,1,0.117709,2.44754,[16 19] ; [8 3],[18.26086957 16.73913043] ; [5.73913043 5.26086957],0
p5,1,0.118774,2.433416,[ 1 74] ; [ 2 26],[ 2.18446602 72.81553398] ; [ 0.81553398 27.18446602],0
a1,1,0.118774,2.433416,[ 1 74] ; [ 2 26],[ 2.18446602 72.81553398] ; [ 0.81553398 27.18446602],0
n6,1,0.126715,2.332292,[47 28] ; [22  6],[50.24271845 24.75728155] ; [18.75728155  9.24271845],0
v3,1,0.145796,2.115692,[18 55] ; [11 17],[20.96039604 52.03960396] ; [ 8.03960396 19.96039604],0
b4,1,0.158034,1.992936,[45 30] ; [21  7],[48.05825243 26.94174757] ; [17.94174757 10.05825243],0
d1,1,0.190084,1.716964,[32 43] ; [16 12],[34.95145631 40.04854369] ; [13.04854369 14.95145631],0
p6,1,0.206534,1.595557,[18 56] ; [10 17],[20.51485149 53.48514851] ; [ 7.48514851 19.51485149],0
r3,1,0.249996,1.323328,[66  8] ; [27  1],[67.47058824  6.52941176] ; [25.52941176  2.47058824],0
r4,1,0.284507,1.145435,[57 18] ; [24  4],[58.98058252 16.01941748] ; [22.01941748  5.98058252],0
s5,1,0.290342,1.118034,[13 62] ; [ 7 19],[14.85148515 60.14851485] ; [ 5.14851485 20.85148515],0
d5,1,0.291754,1.111509,[54 21] ; [23  5],[56.06796117 18.93203883] ; [20.93203883  7.06796117],0
n3,1,0.29627,1.090909,[20  7] ; [5 4],[18.75  8.25] ; [6.25 2.75],0
p8,1,0.299405,1.076842,[29 46] ; [14 14],[31.31067961 43.68932039] ; [11.68932039 16.31067961],0
r2,1,0.306311,1.046517,[64 11] ; [26  2],[65.53398058  9.46601942] ; [24.46601942  3.53398058],0
p1,1,0.323599,0.974344,[ 7 67] ; [ 1 27],[ 5.80392157 68.19607843] ; [ 2.19607843 25.80392157],0
a4,1,0.328849,0.953424,[26 48] ; [ 7 21],[23.94117647 50.05882353] ; [ 9.05882353 18.94117647],0
p11,1,0.331666,0.942382,[43 32] ; [19  9],[45.14563107 29.85436893] ; [16.85436893 11.14563107],0
s4,1,0.350886,0.87025,[13 61] ; [ 7 20],[14.65346535 59.34653465] ; [ 5.34653465 21.65346535],0
a8,1,0.351116,0.869421,[ 7 60] ; [ 1 23],[ 5.89010989 61.10989011] ; [ 2.10989011 21.89010989],0
b2,1,0.403395,0.698182,[ 9 35] ; [ 6 14],[10.3125 33.6875] ; [ 4.6875 15.3125],0
b3,1,0.403395,0.698182,[ 9 35] ; [ 6 14],[10.3125 33.6875] ; [ 4.6875 15.3125],0
n4,1,0.416162,0.661128,[50 25] ; [21  7],[51.69902913 23.30097087] ; [19.30097087  8.69902913],0
d4,1,0.442324,0.590245,[49 24] ; [21  7],[50.59405941 22.40594059] ; [19.40594059  8.59405941],0
a3,1,0.502612,0.449416,[40 35] ; [17 11],[41.50485437 33.49514563] ; [15.49514563 12.50485437],0
u1,1,0.562529,0.335345,[10 65] ; [ 5 23],[10.9223301 64.0776699] ; [ 4.0776699 23.9223301],0
p3,1,0.603828,0.269261,[25 49] ; [11 17],[26.11764706 47.88235294] ; [ 9.88235294 18.11764706],0
d2,1,0.625014,0.238883,[33 41] ; [14 14],[34.09803922 39.90196078] ; [12.90196078 15.09803922],0
b1,1,0.641565,0.216701,[39 36] ; [16 12],[40.04854369 34.95145631] ; [14.95145631 13.04854369],0
p7,1,0.696214,0.15244,[44 31] ; [17 10],[44.85294118 30.14705882] ; [16.14705882 10.85294118],0
v1,1,0.699091,0.14942,[29 46] ; [12 16],[29.85436893 45.14563107] ; [11.14563107 16.85436893],0
b5,1,0.699091,0.14942,[46 29] ; [16 12],[45.14563107 29.85436893] ; [16.85436893 11.14563107],0
a2,1,0.710866,0.137414,[13 62] ; [ 4 24],[12.37864078 62.62135922] ; [ 4.62135922 23.37864078],0
n1,1,0.721948,0.126634,[ 8 18] ; [3 5],[ 8.41176471 17.58823529] ; [2.58823529 5.41176471],0
a5,1,0.732001,0.117282,[43 32] ; [15 13],[42.23300971 32.76699029] ; [15.76699029 12.23300971],0
n2,1,0.736193,0.113501,[18  7] ; [7 2],[18.38235294  6.61764706] ; [6.61764706 2.38235294],0
r1,1,0.783583,0.075434,[57 18] ; [22  6],[57.52427184 17.47572816] ; [21.47572816  6.52427184],0
d3,1,0.809865,0.057889,[49 26] ; [19  9],[49.51456311 25.48543689] ; [18.48543689  9.51456311],0
a7,1,0.977743,0.000778,[50 24] ; [19  9],[50.05882353 23.94117647] ; [18.94117647  9.05882353],0
a6,1,0.978548,0.000723,[48 27] ; [18 10],[48.05825243 26.94174757] ; [17.94174757 10.05825243],0
