Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,26.763753,[26 26] ; [267  58],[40.4137931 11.5862069] ; [252.5862069  72.4137931],1
n5,1,1e-06,24.417392,[24 27] ; [257  67],[38.216 12.784] ; [242.784  81.216],1
r4,1,0.000247,13.43682,[41 11] ; [306  20],[47.73544974  4.26455026] ; [299.26455026  26.73544974],1
p11,1,0.000543,11.962685,[33 19] ; [273  53],[42.0952381  9.9047619] ; [263.9047619  62.0952381],1
p10,1,0.00104,10.75583,[34 16] ; [278  44],[41.93548387  8.06451613] ; [270.06451613  51.93548387],0
v4,1,0.005063,7.856642,[46  6] ; [314  10],[49.78723404  2.21276596] ; [310.21276596  13.78723404],0
p9,1,0.005484,7.712332,[37 13] ; [283  37],[43.24324324  6.75675676] ; [276.75675676  43.24324324],0
s8,1,0.007092,7.24947,[15 37] ; [157 164],[23.97855228 28.02144772] ; [148.02144772 172.97855228],0
r2,1,0.007737,7.093322,[45  6] ; [312  11],[48.68181818  2.31818182] ; [308.31818182  14.68181818],0
p4,1,0.010622,6.527557,[24 27] ; [212 111],[32.18181818 18.81818182] ; [203.81818182 119.18181818],0
u1,1,0.012045,6.304225,[ 6 46] ; [ 91 235],[13.34391534 38.65608466] ; [ 83.65608466 242.34391534],0
s7,1,0.012385,6.254953,[18 32] ; [169 138],[26.19047619 23.80952381] ; [160.80952381 146.19047619],0
a2,1,0.019764,5.43266,[ 9 43] ; [109 217],[16.23280423 35.76719577] ; [101.76719577 224.23280423],0
p6,1,0.020471,5.371237,[12 37] ; [134 186],[19.38753388 29.61246612] ; [126.61246612 193.38753388],0
s5,1,0.034251,4.482132,[10 39] ; [112 201],[16.51381215 32.48618785] ; [105.48618785 207.51381215],0
d2,1,0.039272,4.249084,[20 32] ; [175 150],[26.89655172 25.10344828] ; [168.10344828 156.89655172],0
p8,1,0.043458,4.077503,[20 29] ; [180 140],[26.55826558 22.44173442] ; [173.44173442 146.55826558],0
b4,1,0.05697,3.623466,[26 26] ; [208 118],[32.19047619 19.80952381] ; [201.80952381 124.19047619],0
u2,1,0.060622,3.520291,[9 2] ; [42 39],[6.09782609 4.90217391] ; [44.90217391 36.09782609],0
s3,1,0.062802,3.461796,[22 29] ; [181 136],[28.13315217 22.86684783] ; [174.86684783 142.13315217],0
v3,1,0.066237,3.373895,[21 28] ; [182 138],[26.95663957 22.04336043] ; [176.04336043 143.95663957],0
p3,1,0.070592,3.269192,[21 29] ; [181 144],[26.93333333 23.06666667] ; [175.06666667 149.93333333],0
v1,1,0.08811,2.908577,[27 24] ; [209 111],[32.44204852 18.55795148] ; [203.55795148 116.44204852],0
p12,1,0.093194,2.818323,[ 2 49] ; [ 38 286],[ 5.44 45.56] ; [ 34.56 289.44],0
s6,1,0.096414,2.763883,[31 21] ; [226  92],[36.11891892 15.88108108] ; [220.88108108  97.11891892],0
s2,1,0.100479,2.697918,[21 31] ; [168 151],[26.49056604 25.50943396] ; [162.50943396 156.49056604],0
a4,1,0.12387,2.367688,[19 33] ; [156 169],[24.13793103 27.86206897] ; [150.86206897 174.13793103],0
p7,1,0.145292,2.120996,[28 22] ; [211 106],[32.5613079 17.4386921] ; [206.4386921 110.5613079],0
b2,1,0.17018,1.881358,[ 7 22] ; [ 74 125],[10.30263158 18.69736842] ; [ 70.69736842 128.30263158],0
b3,1,0.17018,1.881358,[ 7 22] ; [ 74 125],[10.30263158 18.69736842] ; [ 70.69736842 128.30263158],0
p2,1,0.214539,1.540533,[40 11] ; [277  48],[42.99734043  8.00265957] ; [274.00265957  50.99734043],0
d5,1,0.217129,1.523245,[47  5] ; [273  53],[44.02116402  7.97883598] ; [275.97883598  50.02116402],0
a1,1,0.242705,1.364815,[ 1 51] ; [ 19 307],[ 2.75132275 49.24867725] ; [ 17.24867725 308.75132275],0
b1,1,0.245445,1.349044,[21 31] ; [105 221],[17.33333333 34.66666667] ; [108.66666667 217.33333333],0
d1,1,0.349454,0.875437,[32 20] ; [222 104],[34.94179894 17.05820106] ; [219.05820106 106.94179894],0
p5,1,0.356448,0.850368,[ 4 47] ; [ 40 285],[ 5.96808511 45.03191489] ; [ 38.03191489 286.96808511],0
d4,1,0.378257,0.776359,[47  5] ; [280  46],[44.98412698  7.01587302] ; [282.01587302  43.98412698],0
p1,1,0.378313,0.776176,[ 3 49] ; [ 31 294],[ 4.68965517 47.31034483] ; [ 29.31034483 295.68965517],0
a8,1,0.415168,0.663953,[ 5 39] ; [ 46 239],[ 6.82066869 37.17933131] ; [ 44.17933131 240.82066869],0
n2,1,0.42305,0.641826,[11  5] ; [47 13],[12.21052632  3.78947368] ; [45.78947368 14.21052632],0
r1,1,0.427839,0.628682,[42  9] ; [282  44],[43.83023873  7.16976127] ; [280.16976127  45.83023873],0
s1,1,0.439117,0.598588,[ 2 48] ; [  7 313],[ 1.21621622 48.78378378] ; [  7.78378378 312.21621622],0
b5,1,0.475961,0.508104,[31 21] ; [211 115],[33.29100529 18.70899471] ; [208.70899471 117.29100529],0
a3,1,0.556829,0.345224,[41 11] ; [244  81],[39.31034483 12.68965517] ; [245.68965517  79.31034483],0
n1,1,0.735034,0.11454,[ 4 11] ; [19 42],[ 4.53947368 10.46052632] ; [18.46052632 42.53947368],0
u3,1,0.746627,0.104387,[7 4] ; [48 34],[6.50537634 4.49462366] ; [48.49462366 33.50537634],0
s4,1,0.778364,0.079215,[ 7 45] ; [ 48 273],[ 7.66756032 44.33243968] ; [ 47.33243968 273.66756032],0
a6,1,0.806359,0.060087,[41 11] ; [261  64],[41.65517241 10.34482759] ; [260.34482759  64.65517241],0
r3,1,0.827806,0.047313,[50  1] ; [317   8],[49.77925532  1.22074468] ; [317.22074468   7.77925532],0
d3,1,0.849141,0.036182,[43  9] ; [266  60],[42.50793651  9.49206349] ; [266.49206349  59.50793651],0
n3,1,0.920481,0.009965,[12  4] ; [45 16],[11.84415584  4.15584416] ; [45.15584416 15.84415584],0
a5,1,0.920686,0.009914,[41 11] ; [259  67],[41.26984127 10.73015873] ; [258.73015873  67.26984127],0
