Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,35.893323,[91 18] ; [16 30],[75.24516129 33.75483871] ; [31.75483871 14.24516129],1
s6,1,5e-06,20.878644,[78 29] ; [15 30],[65.46710526 41.53289474] ; [27.53289474 17.46710526],1
v1,1,0.001492,10.08798,[60 46] ; [12 31],[51.22147651 54.77852349] ; [20.77852349 22.22147651],0
p9,1,0.00292,8.856651,[88 20] ; [27 19],[80.64935065 27.35064935] ; [34.35064935 11.64935065],0
p10,1,0.00744,7.163643,[86 23] ; [26 19],[79.27272727 29.72727273] ; [32.72727273 12.27272727],0
p5,1,0.009184,6.78675,[19 89] ; [ 1 45],[14.02597403 93.97402597] ; [ 5.97402597 40.02597403],0
r3,1,0.012933,6.1783,[105   3] ; [40  6],[101.68831169   6.31168831] ; [43.31168831  2.68831169],0
s2,1,0.01427,6.004454,[59 50] ; [15 31],[52.03870968 56.96129032] ; [21.96129032 24.03870968],0
s8,1,0.01661,5.737162,[43 66] ; [ 9 37],[36.56774194 72.43225806] ; [15.43225806 30.56774194],0
s7,1,0.01957,5.449831,[49 53] ; [12 32],[42.61643836 59.38356164] ; [18.38356164 25.61643836],0
r4,1,0.020784,5.344814,[95 14] ; [33 13],[90.01290323 18.98709677] ; [37.98709677  8.01290323],0
s3,1,0.023534,5.128646,[70 39] ; [20 25],[63.7012987 45.2987013] ; [26.2987013 18.7012987],0
v3,1,0.023926,5.1,[42 66] ; [ 9 36],[36. 72.] ; [15. 30.],0
d5,1,0.026889,4.89795,[74 35] ; [22 23],[67.94805195 41.05194805] ; [28.05194805 16.94805195],0
p4,1,0.027836,4.838214,[66 43] ; [19 27],[59.77419355 49.22580645] ; [25.22580645 20.77419355],0
p6,1,0.036467,4.375143,[57 52] ; [14 28],[51.25165563 57.74834437] ; [19.74834437 22.25165563],0
n6,1,0.039757,4.228211,[89 19] ; [31 15],[84.15584416 23.84415584] ; [35.84415584 10.15584416],0
