Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,275.968248,[ 37 228] ; [280  62],[138.3937397 126.6062603] ; [178.6062603 163.3937397],1
s6,1,0.0,113.013677,[120 142] ; [292  46],[179.90666667  82.09333333] ; [232.09333333 105.90666667],1
s7,1,0.0,65.624125,[ 72 177] ; [207 122],[120.19204152 128.80795848] ; [158.80795848 170.19204152],1
s8,1,0.0,56.859769,[ 70 195] ; [194 146],[115.63636364 149.36363636] ; [148.36363636 191.63636364],1
s5,1,1e-06,24.795339,[ 57 205] ; [134 192],[ 85.10544218 176.89455782] ; [105.89455782 220.10544218],1
s4,1,0.000372,12.665782,[ 26 236] ; [ 70 269],[ 41.85024958 220.14975042] ; [ 54.14975042 284.85024958],1
p12,1,0.003044,8.780728,[ 13 253] ; [ 40 301],[ 23.22570016 242.77429984] ; [ 29.77429984 311.22570016],0
n5,1,0.003084,8.757111,[181  85] ; [269  73],[196.875  69.125] ; [253.125  88.875],0
s1,1,0.004295,8.154513,[  2 263] ; [ 16 321],[  7.92358804 257.07641196] ; [ 10.07641196 326.92358804],0
u4,1,0.02374,5.113545,[  2 266] ; [ 12 330],[  6.15081967 261.84918033] ; [  7.84918033 334.15081967],0
r2,1,0.029327,4.748326,[259   9] ; [337   3],[262.71052632   5.28947368] ; [333.28947368   6.71052632],0
d1,1,0.046073,3.978907,[156 112] ; [226 116],[167.8295082 100.1704918] ; [214.1704918 127.8295082],0
d2,1,0.051535,3.790792,[119 149] ; [178 162],[130.91447368 137.08552632] ; [166.08552632 173.91447368],0
p4,1,0.076792,3.131527,[155 111] ; [222 118],[165.48184818 100.51815182] ; [211.51815182 128.48184818],0
p10,1,0.084664,2.973013,[211  53] ; [289  50],[218.90547264  45.09452736] ; [281.09452736  57.90547264],0
u1,1,0.086316,2.941771,[ 51 217] ; [ 85 257],[ 59.75081967 208.24918033] ; [ 76.24918033 265.75081967],0
n6,1,0.099412,2.714959,[223  45] ; [298  41],[230.02965404  37.97034596] ; [290.97034596  48.02965404],0
p9,1,0.108405,2.577316,[219  44] ; [297  41],[225.80366057  37.19633943] ; [290.19633943  47.80366057],0
p6,1,0.14884,2.084099,[ 89 173] ; [135 205],[ 97.48837209 164.51162791] ; [126.51162791 213.48837209],0
b1,1,0.170396,1.879459,[ 86 182] ; [128 214],[ 94.01967213 173.98032787] ; [119.98032787 222.01967213],0
a2,1,0.170912,1.874922,[ 71 197] ; [108 234],[ 78.64262295 189.35737705] ; [100.35737705 241.64262295],0
a6,1,0.174225,1.846211,[217  51] ; [259  80],[210.16144975  57.83855025] ; [265.83855025  73.16144975],0
n2,1,0.191278,1.707749,[39 18] ; [52 14],[42.17073171 14.82926829] ; [48.82926829 17.17073171],0
r1,1,0.20151,1.631396,[226  41] ; [299  40],[231.31188119  35.68811881] ; [293.68811881  45.31188119],0
p2,1,0.202207,1.626363,[222  45] ; [297  45],[227.54187192  39.45812808] ; [291.45812808  50.54187192],0
p7,1,0.206729,1.594189,[162 102] ; [219 111],[169.33333333  94.66666667] ; [211.66666667 118.33333333],0
n4,1,0.215013,1.537351,[200  68] ; [269  72],[206.3908046  61.6091954] ; [262.6091954  78.3908046],0
u3,1,0.250743,1.319159,[49 32] ; [62 28],[52.57894737 28.42105263] ; [58.42105263 31.57894737],0
p1,1,0.281062,1.161949,[ 20 247] ; [ 34 306],[ 23.75288303 243.24711697] ; [ 30.24711697 309.75288303],0
n1,1,0.286315,1.136868,[18 38] ; [27 38],[20.82644628 35.17355372] ; [24.17355372 40.82644628],0
p3,1,0.289249,1.123116,[129 138] ; [179 161],[135.47940692 131.52059308] ; [172.52059308 167.47940692],0
d5,1,0.304813,1.053016,[229  39] ; [280  60],[224.36184211  43.63815789] ; [284.63815789  55.36184211],0
v3,1,0.334769,0.93036,[ 97 163] ; [134 191],[102.66666667 157.33333333] ; [128.33333333 196.66666667],0
b4,1,0.362262,0.830038,[154 114] ; [209 133],[159.48196721 108.51803279] ; [203.51803279 138.48196721],0
d4,1,0.363225,0.826712,[223  45] ; [292  48],[227.00657895  40.99342105] ; [287.99342105  52.00657895],0
a3,1,0.372538,0.795183,[187  80] ; [250  91],[191.90625  75.09375] ; [245.09375  95.90625],0
d3,1,0.449628,0.57159,[206  62] ; [270  70],[209.81578947  58.18421053] ; [266.18421053  73.81578947],0
u2,1,0.461646,0.541901,[45 36] ; [55 35],[47.36842105 33.63157895] ; [52.63157895 37.36842105],0
b5,1,0.496769,0.461833,[181  87] ; [222 120],[177.0557377  90.9442623] ; [225.9442623 116.0557377],0
r3,1,0.513005,0.427932,[265   3] ; [334   6],[264.03289474   3.96710526] ; [334.96710526   5.03289474],0
p5,1,0.521176,0.411565,[ 27 239] ; [ 40 299],[ 29.45785124 236.54214876] ; [ 37.54214876 301.45785124],0
a8,1,0.524963,0.404132,[ 33 200] ; [ 51 265],[ 35.65027322 197.34972678] ; [ 48.34972678 267.65027322],0
v2,1,0.567117,0.32753,[149 110] ; [194 130],[152.37907376 106.62092624] ; [190.62092624 133.37907376],0
v4,1,0.643635,0.21402,[261   7] ; [335   7],[261.84918033   6.15081967] ; [334.15081967   7.84918033],0
n3,1,0.658673,0.19514,[43 14] ; [52 14],[44.02439024 12.97560976] ; [50.97560976 15.02439024],0
a1,1,0.685661,0.163823,[ 10 258] ; [ 15 327],[ 10.98360656 257.01639344] ; [ 14.01639344 327.98360656],0
a5,1,0.690977,0.15803,[200  68] ; [260  82],[202.09836066  65.90163934] ; [257.90163934  84.09836066],0
a4,1,0.853086,0.034292,[119 148] ; [155 187],[120.12807882 146.87192118] ; [153.87192118 188.12807882],0
v1,1,0.876028,0.024338,[144 123] ; [179 149],[144.94285714 122.05714286] ; [178.05714286 149.94285714],0
