Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,61.252966,[28 20] ; [ 18 179],[ 9.0122449 38.9877551] ; [ 36.9877551 160.0122449],1
s6,1,0.0,27.924929,[32 15] ; [ 57 151],[16.40392157 30.59607843] ; [ 72.59607843 135.40392157],1
p10,1,0.000113,14.90137,[39  7] ; [111  95],[27.38095238 18.61904762] ; [122.61904762  83.38095238],1
p3,1,0.000367,12.692132,[19 29] ; [ 34 173],[ 9.97647059 38.02352941] ; [ 43.02352941 163.97647059],1
n4,1,0.001125,10.610413,[41  7] ; [126  82],[31.3125 16.6875] ; [135.6875  72.3125],0
v3,1,0.001794,9.748939,[22 26] ; [ 47 154],[13.30120482 34.69879518] ; [ 55.69879518 145.30120482],0
r1,1,0.002801,8.932875,[40  7] ; [129  78],[31.27165354 15.72834646] ; [137.72834646  69.27165354],0
r4,1,0.003107,8.743278,[43  5] ; [143  66],[34.73929961 13.26070039] ; [151.26070039  57.73929961],0
s3,1,0.003517,8.517636,[20 28] ; [ 44 162],[12.09448819 35.90551181] ; [ 51.90551181 154.09448819],0
p7,1,0.006242,7.478969,[27 20] ; [ 73 131],[18.7250996 28.2749004] ; [ 81.2749004 122.7250996],0
p11,1,0.007447,7.16176,[39  9] ; [127  82],[31.00389105 16.99610895] ; [134.99610895  74.00389105],0
a3,1,0.008623,6.899376,[39  9] ; [126  80],[31.18110236 16.81889764] ; [133.81889764  72.18110236],0
p9,1,0.00997,6.640169,[39  8] ; [128  74],[31.52208835 15.47791165] ; [135.47791165  66.52208835],0
p5,1,0.010081,6.620591,[ 5 43] ; [  5 202],[ 1.88235294 46.11764706] ; [  8.11764706 198.88235294],0
n6,1,0.028487,4.798321,[40  8] ; [140  68],[33.75 14.25] ; [146.25  61.75],0
r3,1,0.033176,4.536649,[45  3] ; [167  39],[40.06299213  7.93700787] ; [171.93700787  34.06299213],0
a7,1,0.040398,4.201083,[37 11] ; [127  80],[30.87058824 17.12941176] ; [133.12941176  73.87058824],0
a5,1,0.041633,4.150063,[35 13] ; [119  90],[28.76264591 19.23735409] ; [125.23735409  83.76264591],0
n2,1,0.056581,3.634863,[13  2] ; [47 30],[9.7826087 5.2173913] ; [50.2173913 26.7826087],0
s5,1,0.066073,3.377972,[10 34] ; [ 25 181],[ 6.16 37.84] ; [ 28.84 177.16],0
a8,1,0.07087,3.262765,[ 8 37] ; [ 17 179],[ 4.66804979 40.33195021] ; [ 20.33195021 175.66804979],0
u3,1,0.088435,2.902626,[6 3] ; [31 52],[3.61956522 5.38043478] ; [33.38043478 49.61956522],0
b1,1,0.092345,2.833006,[24 24] ; [ 77 132],[18.86381323 29.13618677] ; [ 82.13618677 126.86381323],0
p8,1,0.103368,2.652792,[18 28] ; [ 56 151],[13.45454545 32.54545455] ; [ 60.54545455 146.45454545],0
d1,1,0.129309,2.300782,[26 22] ; [ 88 121],[21.29182879 26.70817121] ; [ 92.70817121 116.29182879],0
d4,1,0.150391,2.068276,[39  9] ; [147  60],[35.01176471 12.98823529] ; [150.98823529  56.01176471],0
p12,1,0.152109,2.050969,[ 3 43] ; [  5 201],[ 1.46031746 44.53968254] ; [  6.53968254 199.46031746],0
v2,1,0.171544,1.869397,[24 23] ; [ 79 118],[19.84016393 27.15983607] ; [ 83.15983607 113.84016393],0
d5,1,0.192747,1.696497,[37 11] ; [141  68],[33.24513619 14.75486381] ; [144.75486381  64.24513619],0
u2,1,0.21909,1.510322,[6 3] ; [37 45],[4.25274725 4.74725275] ; [38.74725275 43.25274725],0
n1,1,0.219198,1.509613,[7 7] ; [25 51],[4.97777778 9.02222222] ; [27.02222222 48.97777778],0
u1,1,0.224716,1.473998,[ 6 42] ; [ 15 194],[ 3.92217899 44.07782101] ; [ 17.07782101 191.92217899],0
d2,1,0.226111,1.465162,[22 26] ; [ 75 131],[18.33070866 29.66929134] ; [ 78.66929134 127.33070866],0
a2,1,0.237157,1.397415,[11 37] ; [ 33 176],[ 8.21789883 39.78210117] ; [ 35.78210117 173.21789883],0
v4,1,0.255184,1.294698,[43  5] ; [170  35],[40.41106719  7.58893281] ; [172.58893281  32.41106719],0
a4,1,0.272301,1.205119,[21 27] ; [ 73 134],[17.69411765 30.30588235] ; [ 76.30588235 130.69411765],0
b5,1,0.30407,1.056257,[26 22] ; [130  79],[29.13618677 18.86381323] ; [126.86381323  82.13618677],0
d3,1,0.320098,0.988547,[31 17] ; [118  90],[27.9375 20.0625] ; [121.0625  86.9375],0
s1,1,0.330122,0.948418,[ 2 44] ; [  4 203],[ 1.09090909 44.90909091] ; [  4.90909091 202.09090909],0
n5,1,0.387718,0.746085,[31 16] ; [123  85],[28.38431373 18.61568627] ; [125.61568627  82.38431373],0
p2,1,0.452721,0.563831,[33 15] ; [131  77],[30.75 17.25] ; [133.25  74.75],0
r2,1,0.468003,0.526688,[42  5] ; [174  30],[40.44621514  6.55378486] ; [175.55378486  28.44621514],0
v1,1,0.468836,0.524718,[19 27] ; [ 73 132],[16.86055777 29.13944223] ; [ 75.13944223 129.86055777],0
p6,1,0.677187,0.173309,[ 6 40] ; [ 22 180],[ 5.19354839 40.80645161] ; [ 22.80645161 179.19354839],0
n3,1,0.70359,0.144764,[10  4] ; [49 25],[9.38636364 4.61363636] ; [49.61363636 24.38636364],0
s4,1,0.783562,0.075449,[ 5 43] ; [ 19 189],[ 4.5 43.5] ; [ 19.5 188.5],0
a1,1,0.785876,0.073804,[ 3 45] ; [ 11 198],[ 2.61478599 45.38521401] ; [ 11.38521401 197.61478599],0
a6,1,0.785965,0.073742,[32 16] ; [135  74],[31.19066148 16.80933852] ; [135.80933852  73.19066148],0
b3,1,0.874477,0.024956,[12 22] ; [39 67],[12.38571429 21.61428571] ; [38.61428571 67.38571429],0
b2,1,0.874477,0.024956,[12 22] ; [39 67],[12.38571429 21.61428571] ; [38.61428571 67.38571429],0
p1,1,0.898278,0.016342,[ 3 45] ; [ 12 196],[ 2.8125 45.1875] ; [ 12.1875 195.8125],0
b4,1,0.899183,0.016051,[28 20] ; [124  85],[28.38910506 19.61089494] ; [123.61089494  85.38910506],0
