Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,85.664014,[96 42] ; [12 98],[60.09677419 77.90322581] ; [47.90322581 62.09677419],1
d3,1,0.0,71.355295,[123  15] ; [42 68],[91.81451613 46.18548387] ; [73.18548387 36.81451613],1
d5,1,0.0,66.315121,[135   3] ; [61 49],[109.06451613  28.93548387] ; [86.93548387 23.06451613],1
d4,1,0.0,64.416479,[135   3] ; [62 48],[109.62096774  28.37903226] ; [87.37903226 22.62096774],1
a4,1,0.0,29.186447,[71 66] ; [20 89],[50.67886179 86.32113821] ; [40.32113821 68.67886179],1
a2,1,0.0,28.85539,[44 94] ; [  5 105],[ 27.26612903 110.73387097] ; [21.73387097 88.26612903],1
a3,1,0.0,27.635645,[110  28] ; [52 57],[90.51012146 47.48987854] ; [71.48987854 37.51012146],1
r1,1,1e-06,23.88709,[125  11] ; [74 36],[110.01626016  25.98373984] ; [88.98373984 21.01626016],1
u1,1,2e-05,18.21441,[ 29 109] ; [  3 107],[ 17.80645161 120.19354839] ; [14.19354839 95.80645161],1
a5,1,3.5e-05,17.126099,[118  20] ; [69 41],[104.05645161  33.94354839] ; [82.94354839 27.05645161],1
v3,1,0.000682,11.5364,[66 65] ; [31 77],[53.16736402 77.83263598] ; [43.83263598 64.16736402],1
v2,1,0.001031,10.77108,[89 44] ; [47 56],[76.6440678 56.3559322] ; [59.3559322 43.6440678],0
r2,1,0.001128,10.604258,[133   3] ; [95 14],[126.56326531   9.43673469] ; [101.43673469   7.56326531],0
s8,1,0.001959,9.587481,[66 70] ; [32 78],[54.17886179 81.82113821] ; [43.82113821 66.17886179],0
a7,1,0.003149,8.718877,[113  25] ; [72 38],[102.94354839  35.05645161] ; [82.05645161 27.94354839],0
r4,1,0.003946,8.308453,[130   8] ; [91 19],[122.97580645  15.02419355] ; [98.02419355 11.97580645],0
a6,1,0.006525,7.399194,[105  33] ; [66 44],[95.15322581 42.84677419] ; [75.84677419 34.15322581],0
v4,1,0.009896,6.653576,[135   2] ; [99  9],[130.84897959   6.15102041] ; [103.15102041   4.84897959],0
v1,1,0.013144,6.149683,[78 55] ; [46 62],[68.43153527 64.56846473] ; [55.56846473 52.43153527],0
n4,1,0.022586,5.200057,[109  29] ; [72 37],[101.12550607  36.87449393] ; [79.87449393 29.12550607],0
p5,1,0.023154,5.156912,[ 18 120] ; [  5 104],[ 12.85020243 125.14979757] ; [10.14979757 98.85020243],0
s2,1,0.025736,4.973694,[68 68] ; [39 70],[59.39591837 76.60408163] ; [47.60408163 61.39591837],0
s5,1,0.028543,4.794978,[46 88] ; [23 84],[38.36514523 95.63485477] ; [30.63485477 76.36514523],0
p3,1,0.049585,3.855439,[77 60] ; [48 62],[69.33198381 67.66801619] ; [55.66801619 54.33198381],0
a8,1,0.071526,3.24765,[ 20 104] ; [ 8 91],[ 15.56950673 108.43049327] ; [12.43049327 86.56950673],0
