Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,59.921796,[35 53] ; [122  16],[61.13274336 26.86725664] ; [95.86725664 42.13274336],1
s2,1,1e-06,24.349831,[46 46] ; [116  28],[63.15254237 28.84745763] ; [98.84745763 45.15254237],1
d5,1,0.000197,13.861521,[67 25] ; [132  13],[77.24894515 14.75105485] ; [121.75105485  23.24894515],1
s5,1,0.000717,11.445025,[30 61] ; [79 63],[42.57081545 48.42918455] ; [66.42918455 75.57081545],1
s3,1,0.002037,9.515555,[53 35] ; [113  30],[63.23809524 24.76190476] ; [102.76190476  40.23809524],0
a7,1,0.004738,7.977009,[74 17] ; [93 52],[64.3940678 26.6059322] ; [102.6059322  42.3940678],0
d1,1,0.011087,6.451247,[50 42] ; [103  43],[59.14285714 32.85714286] ; [93.85714286 52.14285714],0
d4,1,0.015524,5.856023,[72 19] ; [131  14],[78.27542373 12.72457627] ; [124.72457627  20.27542373],0
n4,1,0.019946,5.416644,[70 22] ; [128  18],[76.53781513 15.46218487] ; [121.46218487  24.53781513],0
p10,1,0.022566,5.201577,[71 19] ; [130  15],[76.9787234 13.0212766] ; [124.0212766  20.9787234],0
p6,1,0.035639,4.414289,[29 60] ; [67 77],[36.6695279 52.3304721] ; [59.3304721 84.6695279],0
d2,1,0.053347,3.733007,[40 51] ; [83 63],[47.2278481 43.7721519] ; [75.7721519 70.2278481],0
p9,1,0.05957,3.549325,[72 16] ; [131  14],[76.6695279 11.3304721] ; [126.3304721  18.6695279],0
p7,1,0.069126,3.303646,[54 34] ; [102  38],[60.21052632 27.78947368] ; [95.78947368 44.21052632],0
n5,1,0.069391,3.297366,[71 21] ; [126  20],[76.1512605 15.8487395] ; [120.8487395  25.1512605],0
a3,1,0.089188,2.888973,[64 27] ; [116  29],[69.40677966 21.59322034] ; [110.59322034  34.40677966],0
p8,1,0.091276,2.851729,[45 45] ; [87 55],[51.20689655 38.79310345] ; [80.79310345 61.20689655],0
r1,1,0.092906,2.82329,[74 18] ; [129  17],[78.47058824 13.52941176] ; [124.52941176  21.47058824],0
