Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,40.63793,[50 49] ; [116  15],[71.45217391 27.54782609] ; [94.54782609 36.45217391],1
r2,1,2.9e-05,17.469215,[69 29] ; [120  11],[80.88209607 17.11790393] ; [108.11790393  22.88209607],1
u3,1,7.2e-05,15.755024,[17 39] ; [38 18],[27.5 28.5] ; [27.5 28.5],1
s6,1,0.000112,14.927871,[38 61] ; [81 45],[52.36 46.64] ; [66.64 59.36],1
r3,1,0.001839,9.703495,[71 27] ; [116  15],[80.02620087 17.97379913] ; [106.97379913  24.02620087],0
v1,1,0.004129,8.226375,[23 73] ; [55 75],[33.13274336 62.86725664] ; [44.86725664 85.13274336],0
s8,1,0.005541,7.693983,[15 84] ; [40 89],[23.88157895 75.11842105] ; [31.11842105 97.88157895],0
v4,1,0.009554,6.716127,[77 21] ; [118  12],[83.81578947 14.18421053] ; [111.18421053  18.81578947],0
n4,1,0.010123,6.613139,[54 45] ; [93 38],[63.27391304 35.72608696] ; [83.72608696 47.27391304],0
a5,1,0.014147,6.019678,[39 60] ; [73 58],[48.20869565 50.79130435] ; [63.79130435 67.20869565],0
s1,1,0.014999,5.916568,[ 2 97] ; [ 13 116],[ 6.51315789 92.48684211] ; [  8.48684211 120.51315789],0
s7,1,0.018462,5.5518,[25 72] ; [50 72],[33.21917808 63.78082192] ; [41.78082192 80.21917808],0
s5,1,0.026446,4.926603,[16 82] ; [36 88],[22.95495495 75.04504505] ; [29.04504505 94.95495495],0
a3,1,0.030328,4.690593,[42 56] ; [74 55],[50.07929515 47.92070485] ; [65.92070485 63.07929515],0
s3,1,0.043532,4.074616,[38 59] ; [68 61],[45.49557522 51.50442478] ; [60.50442478 68.49557522],0
p4,1,0.045689,3.993013,[36 63] ; [64 65],[43.42105263 55.57894737] ; [56.57894737 72.42105263],0
d4,1,0.063763,3.436705,[46 53] ; [77 54],[52.94347826 46.05652174] ; [70.05652174 60.94347826],0
a4,1,0.066276,3.372932,[20 79] ; [40 89],[26.05263158 72.94736842] ; [33.94736842 95.05263158],0
b1,1,0.07027,3.2767,[38 61] ; [66 65],[44.76521739 54.23478261] ; [59.23478261 71.76521739],0
s2,1,0.088749,2.896912,[31 68] ; [55 75],[37.1790393 61.8209607] ; [48.8209607 81.1790393],0
d3,1,0.102872,2.660441,[27 70] ; [50 81],[32.75877193 64.24122807] ; [44.24122807 86.75877193],0
d5,1,0.113101,2.510347,[42 56] ; [70 61],[47.930131 50.069869] ; [64.069869 66.930131],0
p9,1,0.141151,2.165365,[72 24] ; [85 44],[66.98666667 29.01333333] ; [90.01333333 38.98666667],0
a1,1,0.157476,1.998297,[ 7 92] ; [  4 127],[ 4.73478261 94.26521739] ; [  6.26521739 124.73478261],0
p11,1,0.170537,1.878216,[61 38] ; [92 39],[65.85652174 33.14347826] ; [87.14347826 43.85652174],0
a2,1,0.185193,1.75545,[ 4 95] ; [ 11 120],[ 6.45652174 92.54347826] ; [  8.54347826 122.45652174],0
p7,1,0.216195,1.529451,[44 51] ; [70 58],[48.56502242 46.43497758] ; [65.43497758 62.56502242],0
p6,1,0.218948,1.511252,[19 79] ; [34 95],[22.88105727 75.11894273] ; [30.11894273 98.88105727],0
a7,1,0.224993,1.47224,[52 46] ; [80 51],[56.48908297 41.51091703] ; [75.51091703 55.48908297],0
p5,1,0.304619,1.053863,[ 6 91] ; [ 13 117],[ 8.11894273 88.88105727] ; [ 10.88105727 119.11894273],0
p2,1,0.381733,0.765114,[69 29] ; [99 32],[71.89519651 26.10480349] ; [96.10480349 34.89519651],0
b4,1,0.431939,0.617604,[50 49] ; [73 58],[52.94347826 46.05652174] ; [70.05652174 60.94347826],0
b2,1,0.508975,0.436174,[19 38] ; [21 54],[17.27272727 39.72727273] ; [22.72727273 52.27272727],0
b3,1,0.508975,0.436174,[19 38] ; [21 54],[17.27272727 39.72727273] ; [22.72727273 52.27272727],0
u2,1,0.513138,0.427662,[25 32] ; [28 28],[26.73451327 30.26548673] ; [26.26548673 29.73451327],0
n2,1,0.5283,0.397661,[20 10] ; [28 10],[21.17647059  8.82352941] ; [26.82352941 11.17647059],0
a8,1,0.538901,0.377581,[12 83] ; [ 19 103],[13.57142857 81.42857143] ; [ 17.42857143 104.57142857],0
p10,1,0.572838,0.317957,[59 37] ; [84 45],[61.01333333 34.98666667] ; [81.98666667 47.01333333],0
d2,1,0.584662,0.298758,[20 78] ; [ 23 108],[18.40174672 79.59825328] ; [ 24.59825328 106.40174672],0
p8,1,0.611419,0.258114,[37 61] ; [53 76],[38.85462555 59.14537445] ; [51.14537445 77.85462555],0
n1,1,0.625224,0.238593,[12 18] ; [17 20],[12.98507463 17.01492537] ; [16.01492537 20.98507463],0
p3,1,0.657953,0.19602,[32 67] ; [46 85],[33.57391304 65.42608696] ; [44.42608696 86.57391304],0
n6,1,0.692172,0.156745,[70 29] ; [95 35],[71.33187773 27.66812227] ; [93.66812227 36.33187773],0
u1,1,0.732419,0.116903,[ 1 98] ; [  2 129],[ 1.29130435 97.70869565] ; [  1.70869565 129.29130435],0
b5,1,0.750092,0.101454,[61 38] ; [78 53],[59.83043478 39.16956522] ; [79.16956522 51.83043478],0
n3,1,0.813571,0.055612,[20 10] ; [23 13],[19.54545455 10.45454545] ; [23.45454545 12.54545455],0
s4,1,0.856286,0.032799,[19 80] ; [ 26 103],[19.53947368 79.46052632] ; [ 25.46052632 103.53947368],0
n5,1,0.863342,0.029626,[63 35] ; [85 45],[63.61403509 34.38596491] ; [84.38596491 45.61403509],0
v3,1,0.903391,0.014733,[17 81] ; [ 23 105],[17.34513274 80.65486726] ; [ 22.65486726 105.34513274],0
a6,1,0.920427,0.009979,[53 46] ; [71 60],[53.37391304 45.62608696] ; [70.62608696 60.37391304],0
p12,1,0.927971,0.008172,[ 4 94] ; [  5 125],[ 3.86842105 94.13157895] ; [  5.13157895 124.86842105],0
p1,1,0.97562,0.000934,[ 9 89] ; [ 12 117],[ 9.0660793 88.9339207] ; [ 11.9339207 117.0660793],0
