Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,51.621071,[41 79] ; [212  82],[73.33333333 46.66666667] ; [179.66666667 114.33333333],1
p6,1,0.0,45.422984,[25 92] ; [171 123],[55.79562044 61.20437956] ; [140.20437956 153.79562044],1
p2,1,1e-06,23.611226,[96 24] ; [279  14],[108.95883777  11.04116223] ; [266.04116223  26.95883777],1
p8,1,3e-06,21.793401,[61 57] ; [220  72],[80.87317073 37.12682927] ; [200.12682927  91.87317073],1
a5,1,1.6e-05,18.646405,[75 45] ; [242  52],[91.88405797 28.11594203] ; [225.11594203  68.88405797],1
p5,1,7.6e-05,15.663877,[  4 116] ; [ 53 239],[ 16.60194175 103.39805825] ; [ 40.39805825 251.60194175],1
n5,1,0.000189,13.932692,[76 43] ; [237  55],[90.62530414 28.37469586] ; [222.37469586  69.62530414],1
u1,1,0.000488,12.160564,[ 14 106] ; [ 81 213],[27.53623188 92.46376812] ; [ 67.46376812 226.53623188],1
p10,1,0.000595,11.790014,[92 27] ; [264  29],[102.82524272  16.17475728] ; [253.17475728  39.82524272],1
p11,1,0.000764,11.327684,[87 33] ; [254  40],[98.84057971 21.15942029] ; [242.15942029  51.84057971],1
v1,1,0.00106,10.718892,[51 65] ; [178 110],[65.75247525 50.24752475] ; [163.24752475 124.75247525],0
d1,1,0.001634,9.92159,[61 59] ; [198  96],[75.07246377 44.92753623] ; [183.92753623 110.07246377],0
s7,1,0.002428,9.194126,[47 70] ; [157 119],[60.73282443 56.26717557] ; [143.26717557 132.73282443],0
a4,1,0.003025,8.792546,[41 79] ; [147 146],[54.62469734 65.37530266] ; [133.37530266 159.62469734],0
p9,1,0.004553,8.048881,[95 22] ; [268  26],[103.33576642  13.66423358] ; [259.66423358  34.33576642],0
a2,1,0.005527,7.69846,[25 95] ; [102 192],[36.8115942 83.1884058] ; [ 90.1884058 203.8115942],0
d2,1,0.006643,7.367017,[44 75] ; [152 142],[56.47457627 62.52542373] ; [139.52542373 154.47457627],0
r4,1,0.008433,6.939055,[105  15] ; [279  15],[111.30434783   8.69565217] ; [272.69565217  21.30434783],0
a1,1,0.009415,6.742382,[  1 119] ; [ 21 273],[  6.37681159 113.62318841] ; [ 15.62318841 278.37681159],0
d3,1,0.01156,6.377094,[82 36] ; [238  56],[91.65048544 26.34951456] ; [228.34951456  65.65048544],0
n6,1,0.014663,5.956457,[95 24] ; [258  32],[102.70660147  16.29339853] ; [250.29339853  39.70660147],0
s8,1,0.01929,5.47499,[44 75] ; [145 147],[54.72262774 64.27737226] ; [134.27737226 157.72262774],0
p12,1,0.029723,4.725256,[  5 115] ; [ 32 262],[ 10.72463768 109.27536232] ; [ 26.27536232 267.72463768],0
s5,1,0.037583,4.323809,[32 85] ; [109 176],[41.03731343 75.96268657] ; [ 99.96268657 185.03731343],0
a8,1,0.038026,4.303851,[27 83] ; [ 40 219],[19.97289973 90.02710027] ; [ 47.02710027 211.97289973],0
r1,1,0.039101,4.256487,[93 25] ; [253  38],[99.82396088 18.17603912] ; [246.17603912  44.82396088],0
s2,1,0.042413,4.118664,[53 67] ; [160 130],[62.34146341 57.65853659] ; [150.65853659 139.34146341],0
a6,1,0.04674,3.954722,[85 33] ; [238  56],[92.50970874 25.49029126] ; [230.49029126  63.50970874],0
n4,1,0.049204,3.868378,[87 33] ; [238  55],[94.43099274 25.56900726] ; [230.56900726  62.43099274],0
p1,1,0.049546,3.856763,[  6 113] ; [ 33 259],[ 11.2919708 107.7080292] ; [ 27.7080292 264.2919708],0
u3,1,0.053537,3.727084,[16 20] ; [43 24],[20.62135922 15.37864078] ; [38.37864078 28.62135922],0
s6,1,0.069839,3.28681,[76 42] ; [210  76],[83.53465347 34.46534653] ; [202.46534653  83.53465347],0
d5,1,0.091325,2.850864,[93 26] ; [250  44],[98.83050847 20.16949153] ; [244.16949153  49.83050847],0
v4,1,0.100737,2.693837,[112   6] ; [285   6],[114.53789731   3.46210269] ; [282.46210269   8.53789731],0
b4,1,0.105131,2.625936,[61 59] ; [175 119],[68.4057971 51.5942029] ; [167.5942029 126.4057971],0
u2,1,0.118851,2.4324,[16 18] ; [43 25],[19.66666667 14.33333333] ; [39.33333333 28.66666667],0
v3,1,0.125302,2.34976,[41 77] ; [120 159],[47.85390428 70.14609572] ; [113.14609572 165.85390428],0
d4,1,0.166462,1.914523,[95 24] ; [251  43],[99.69491525 19.30508475] ; [246.30508475  47.69491525],0
a3,1,0.187519,1.737001,[84 35] ; [225  68],[89.25 29.75] ; [219.75  73.25],0
n3,1,0.19721,1.662916,[29  4] ; [32 10],[26.84  6.16] ; [34.16  7.84],0
r2,1,0.226758,1.461084,[108   7] ; [282  10],[110.1965602   4.8034398] ; [279.8034398  12.1965602],0
s4,1,0.266413,1.235122,[ 15 104] ; [ 49 239],[ 18.71253071 100.28746929] ; [ 45.28746929 242.71253071],0
