Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,82.557203,[264  24] ; [17 27],[243.75903614  44.24096386] ; [37.24096386  6.75903614],1
n6,1,2e-06,22.625824,[254  31] ; [28 17],[243.54545455  41.45454545] ; [38.45454545  6.54545455],1
p11,1,1.6e-05,18.666988,[246  44] ; [26 19],[235.46268657  54.53731343] ; [36.53731343  8.46268657],1
s7,1,6.8e-05,15.874845,[203  78] ; [18 25],[191.66975309  89.33024691] ; [29.33024691 13.66975309],1
s2,1,7.6e-05,15.652783,[237  53] ; [25 20],[226.80597015  63.19402985] ; [35.19402985  9.80597015],1
s8,1,9.4e-05,15.256226,[185 104] ; [15 30],[173.05389222 115.94610778] ; [26.94610778 18.05389222],1
n5,1,9.6e-05,15.218881,[239  49] ; [26 19],[229.18918919  58.81081081] ; [35.81081081  9.18918919],1
s6,1,0.000141,14.484684,[246  37] ; [29 16],[237.27134146  45.72865854] ; [37.72865854  7.27134146],1
a5,1,0.000269,13.276369,[223  67] ; [23 22],[212.95522388  77.04477612] ; [33.04477612 11.95522388],1
a4,1,0.000342,12.827688,[143 147] ; [ 9 35],[131.9760479 158.0239521] ; [20.0239521 23.9760479],1
d5,1,0.000367,12.694039,[238  49] ; [27 18],[229.0813253  57.9186747] ; [35.9186747  9.0813253],1
d1,1,0.000659,11.600188,[181 109] ; [16 29],[170.53731343 119.46268657] ; [26.46268657 18.53731343],1
s5,1,0.001093,10.662753,[137 142] ; [10 34],[126.9752322 152.0247678] ; [20.0247678 23.9752322],0
a3,1,0.001134,10.594315,[225  63] ; [25 20],[216.21621622  71.78378378] ; [33.78378378 11.21621622],0
b1,1,0.002418,9.201549,[117 173] ; [29 16],[126.3880597 163.6119403] ; [19.6119403 25.3880597],0
v1,1,0.003181,8.700552,[166 115] ; [16 29],[156.87730061 124.12269939] ; [25.12269939 19.87730061],0
n4,1,0.003518,8.517235,[239  49] ; [29 16],[231.78378378  56.21621622] ; [36.21621622  8.78378378],0
r2,1,0.004467,8.083432,[274  10] ; [39  6],[270.18844985  13.81155015] ; [42.81155015  2.18844985],0
d4,1,0.00464,8.01479,[245  42] ; [30 14],[238.44410876  48.55589124] ; [36.55589124  7.44410876],0
a2,1,0.006309,7.459817,[ 81 209] ; [ 4 41],[ 73.58208955 216.41791045] ; [11.41791045 33.58208955],0
p3,1,0.007081,7.252354,[183 106] ; [19 26],[174.78443114 114.21556886] ; [27.21556886 17.78443114],0
p2,1,0.007548,7.13761,[264  26] ; [35 10],[258.8358209  31.1641791] ; [40.1641791  4.8358209],0
v2,1,0.01686,5.710852,[170 108] ; [18 25],[162.81619938 115.18380062] ; [25.18380062 17.81619938],0
d3,1,0.042882,4.100053,[209  79] ; [26 19],[203.24324324  84.75675676] ; [31.75675676 13.24324324],0
r3,1,0.04456,4.035224,[283   5] ; [42  3],[281.08108108   6.91891892] ; [43.91891892  1.08108108],0
r4,1,0.047105,3.941638,[270  20] ; [38  7],[266.62686567  23.37313433] ; [41.37313433  3.62686567],0
d2,1,0.048183,3.903583,[148 140] ; [16 29],[141.83783784 146.16216216] ; [22.16216216 22.83783784],0
p8,1,0.051988,3.77614,[195  95] ; [23 21],[189.28143713 100.71856287] ; [28.71856287 15.28143713],0
b3,1,0.060152,3.533179,[ 78 112] ; [ 6 21],[ 73.5483871 116.4516129] ; [10.4516129 16.5483871],0
b2,1,0.060152,3.533179,[ 78 112] ; [ 6 21],[ 73.5483871 116.4516129] ; [10.4516129 16.5483871],0
p6,1,0.074275,3.185915,[150 138] ; [17 28],[144.43243243 143.56756757] ; [22.56756757 22.43243243],0
v3,1,0.080741,3.049925,[126 154] ; [14 31],[120.61538462 159.38461538] ; [19.38461538 25.61538462],0
p5,1,0.110833,2.542298,[ 46 242] ; [ 3 41],[ 42.5060241 245.4939759] ; [ 6.4939759 37.5060241],0
s1,1,0.11536,2.479213,[ 11 278] ; [ 4 40],[ 13.01801802 275.98198198] ; [ 1.98198198 42.01801802],0
v4,1,0.11688,2.458642,[277  11] ; [40  4],[274.98795181  13.01204819] ; [42.01204819  1.98795181],0
r1,1,0.141273,2.164033,[243  45] ; [34 11],[239.56756757  48.43243243] ; [37.43243243  7.56756757],0
a7,1,0.152536,2.046703,[204  85] ; [27 18],[199.87724551  89.12275449] ; [31.12275449 13.87724551],0
p4,1,0.165202,1.925952,[209  80] ; [28 17],[205.06886228  83.93113772] ; [31.93113772 13.06886228],0
u1,1,0.169709,1.885514,[ 57 233] ; [ 5 40],[ 53.67164179 236.32835821] ; [ 8.32835821 36.67164179],0
p1,1,0.252428,1.309815,[ 28 261] ; [ 2 43],[ 25.95808383 263.04191617] ; [ 4.04191617 40.95808383],0
a6,1,0.270722,1.213085,[196  91] ; [27 18],[192.77409639  94.22590361] ; [30.22590361 14.77409639],0
a8,1,0.280768,1.163368,[ 51 221] ; [ 5 37],[ 48.50955414 223.49044586] ; [ 7.49044586 34.50955414],0
n1,1,0.289023,1.124166,[19 32] ; [6 5],[20.56451613 30.43548387] ; [4.43548387 6.56451613],0
b4,1,0.318835,0.993718,[164 126] ; [29 16],[167.07462687 122.92537313] ; [25.92537313 19.07462687],0
a1,1,0.447044,0.578136,[ 22 268] ; [ 2 43],[ 20.7761194 269.2238806] ; [ 3.2238806 41.7761194],0
n3,1,0.654328,0.200487,[42  9] ; [10  3],[41.4375  9.5625] ; [10.5625  2.4375],0
s4,1,0.753562,0.098562,[ 65 223] ; [ 9 35],[ 64.19277108 223.80722892] ; [ 9.80722892 34.19277108],0
n2,1,0.793346,0.068627,[44  7] ; [10  2],[43.71428571  7.28571429] ; [10.28571429  1.71428571],0
u3,1,0.821649,0.050816,[36 27] ; [12  8],[36.43373494 26.56626506] ; [11.56626506  8.43373494],0
b5,1,0.865855,0.028536,[165 125] ; [25 20],[164.47761194 125.52238806] ; [25.52238806 19.47761194],0
u2,1,0.965264,0.001896,[35 28] ; [11  9],[34.91566265 28.08433735] ; [11.08433735  8.91566265],0
