Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,46.351723,[258  79] ; [48 66],[228.6518847 108.3481153] ; [77.3481153 36.6518847],1
p10,1,0.0,32.064996,[261  74] ; [57 57],[237.26057906  97.73942094] ; [80.73942094 33.26057906],1
p11,1,0.0,26.781093,[265  74] ; [61 54],[243.42290749  95.57709251] ; [82.57709251 32.42290749],1
r3,1,0.0,26.431926,[315  23] ; [87 28],[299.94701987  38.05298013] ; [102.05298013  12.94701987],1
n4,1,4e-06,21.293259,[254  84] ; [60 55],[234.28697572 103.71302428] ; [79.71302428 35.28697572],1
v4,1,7e-06,20.19499,[315  24] ; [87 25],[302.16851441  36.83148559] ; [99.83148559 12.16851441],1
p9,1,8e-06,19.962241,[260  71] ; [65 49],[241.74157303  89.25842697] ; [83.25842697 30.74157303],1
r4,1,1.7e-05,18.484487,[287  52] ; [76 39],[271.05066079  67.94933921] ; [91.94933921 23.05066079],1
p2,1,9.2e-05,15.293037,[260  77] ; [67 48],[243.80309735  93.19690265] ; [83.19690265 31.80309735],1
s6,1,0.000404,12.515028,[184 152] ; [41 74],[167.62749446 168.37250554] ; [57.37250554 57.62749446],1
b1,1,0.003408,8.575193,[116 223] ; [57 58],[129.1784141 209.8215859] ; [43.8215859 71.1784141],0
s8,1,0.004178,8.204582,[109 229] ; [21 94],[ 96.99779249 241.00220751] ; [33.00220751 81.99779249],0
d1,1,0.004279,8.161636,[179 160] ; [43 72],[165.76651982 173.23348018] ; [56.23348018 58.76651982],0
p4,1,0.00709,7.25005,[155 182] ; [36 78],[142.72062084 194.27937916] ; [48.27937916 65.72062084],0
s7,1,0.01084,6.491429,[118 207] ; [24 81],[107.3255814 217.6744186] ; [34.6744186 70.3255814],0
s1,1,0.011885,6.327939,[  7 329] ; [  8 107],[ 11.1751663 324.8248337] ; [  3.8248337 111.1751663],0
d5,1,0.012333,6.262348,[263  76] ; [75 39],[252.94039735  86.05960265] ; [85.05960265 28.94039735],0
r2,1,0.014517,5.974194,[304  31] ; [93 20],[296.86383929  38.13616071] ; [100.13616071  12.86383929],0
v2,1,0.016249,5.775741,[164 160] ; [39 66],[153.31468531 170.68531469] ; [49.68531469 55.31468531],0
a1,1,0.024038,5.091898,[ 10 329] ; [  9 106],[ 14.18722467 324.81277533] ; [  4.81277533 110.18722467],0
p3,1,0.024092,5.088015,[127 210] ; [30 85],[117.05530973 219.94469027] ; [39.94469027 75.05530973],0
v1,1,0.030945,4.655996,[148 179] ; [38 75],[138.23181818 188.76818182] ; [47.76818182 65.23181818],0
d3,1,0.044031,4.055386,[223 116] ; [63 51],[214.02649007 124.97350993] ; [71.97350993 42.02649007],0
s2,1,0.059599,3.548518,[123 213] ; [31 84],[114.73170732 221.26829268] ; [39.26829268 75.73170732],0
p8,1,0.063185,3.451753,[136 200] ; [35 79],[127.68 208.32] ; [43.32 70.68],0
d4,1,0.070578,3.269531,[260  79] ; [77 36],[252.75  86.25] ; [84.25 28.75],0
s4,1,0.085396,2.959081,[ 47 290] ; [  9 106],[ 41.75221239 295.24778761] ; [ 14.24778761 100.75221239],0
u1,1,0.088836,2.895344,[ 47 292] ; [  9 106],[ 41.81497797 297.18502203] ; [ 14.18502203 100.81497797],0
b5,1,0.100356,2.699883,[215 124] ; [63 52],[207.5814978 131.4185022] ; [70.4185022 44.5814978],0
