Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000399,12.538956,[ 9 28] ; [11  3],[14.50980392 22.49019608] ; [5.49019608 8.50980392],1
a3,1,0.745851,0.105051,[22 17] ; [8 5],[22.5 16.5] ; [7.5 5.5],0
v4,1,0.777096,0.080148,[24 16] ; [9 5],[24.44444444 15.55555556] ; [8.55555556 5.44444444],0
s8,1,0.781207,0.077143,[ 7 33] ; [ 2 12],[ 6.66666667 33.33333333] ; [ 2.33333333 11.66666667],0
a1,1,0.781207,0.077143,[ 7 33] ; [ 2 12],[ 6.66666667 33.33333333] ; [ 2.33333333 11.66666667],0
s3,1,0.827768,0.047334,[11 28] ; [3 9],[10.70588235 28.29411765] ; [3.29411765 8.70588235],0
d5,1,0.871994,0.025962,[21 19] ; [7 7],[20.74074074 19.25925926] ; [7.25925926 6.74074074],0
b2,1,0.875179,0.024675,[12 16] ; [4 6],[11.78947368 16.21052632] ; [4.21052632 5.78947368],0
b3,1,0.875179,0.024675,[12 16] ; [4 6],[11.78947368 16.21052632] ; [4.21052632 5.78947368],0
r1,1,0.961583,0.00232,[14 26] ; [5 9],[14.07407407 25.92592593] ; [4.92592593 9.07407407],0
a4,1,1.0,0.0,[15 24] ; [5 8],[15. 24.] ; [5. 8.],0
a5,1,1.0,0.0,[20 20] ; [7 7],[20. 20.] ; [7. 7.],0
