Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,66.363168,[176 137] ; [ 53 189],[129.14774775 183.85225225] ; [ 99.85225225 142.14774775],1
b5,1,0.340213,0.909627,[202 118] ; [145 100],[196.53097345 123.46902655] ; [150.46902655  94.53097345],0
n2,1,0.343975,0.89556,[51 11] ; [49 16],[48.81889764 13.18110236] ; [51.18110236 13.81889764],0
p4,1,0.407892,0.684938,[212 105] ; [155  89],[207.37789661 109.62210339] ; [159.62210339  84.37789661],0
u4,1,0.426942,0.631126,[ 10 310] ; [  5 240],[  8.49557522 311.50442478] ; [  6.50442478 238.49557522],0
n4,1,0.49003,0.47646,[256  63] ; [190  54],[252.70692718  66.29307282] ; [193.29307282  50.70692718],0
r4,1,0.520877,0.412157,[302  18] ; [228  17],[300.17699115  19.82300885] ; [229.82300885  15.17699115],0
p11,1,0.522802,0.408362,[254  66] ; [189  56],[250.90265487  69.09734513] ; [192.09734513  52.90265487],0
p8,1,0.546396,0.363813,[173 138] ; [130 115],[169.48381295 141.51618705] ; [133.51618705 111.48381295],0
s5,1,0.658416,0.195454,[139 168] ; [105 137],[136.44444444 170.55555556] ; [107.55555556 134.44444444],0
s3,1,0.687888,0.161382,[216  98] ; [171  72],[218.16517056  95.83482944] ; [168.83482944  74.16517056],0
p2,1,0.688265,0.16097,[268  51] ; [208  36],[269.70515098  49.29484902] ; [206.29484902  37.70515098],0
u3,1,0.780678,0.077527,[51 26] ; [50 28],[50.17419355 26.82580645] ; [50.82580645 27.17419355],0
u2,1,0.895625,0.017211,[46 30] ; [47 32],[45.6 30.4] ; [47.4 31.6],0
b3,1,0.905829,0.013995,[ 69 126] ; [54 96],[ 69.52173913 125.47826087] ; [53.47826087 96.52173913],0
b2,1,0.905829,0.013995,[ 69 126] ; [54 96],[ 69.52173913 125.47826087] ; [53.47826087 96.52173913],0
p5,1,0.946194,0.004555,[ 44 275] ; [ 34 209],[ 44.27402135 274.72597865] ; [ 33.72597865 209.27402135],0
a4,1,0.978807,0.000706,[143 175] ; [109 134],[142.84491979 175.15508021] ; [109.15508021 133.84491979],0
