Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.057398,3.611014,[10  3] ; [1 3],[8.41176471 4.58823529] ; [2.58823529 1.41176471],0
p8,1,0.115993,2.470604,[9 4] ; [1 3],[7.64705882 5.35294118] ; [2.35294118 1.64705882],0
r3,1,0.153514,2.036982,[11  2] ; [2 2],[9.94117647 3.05882353] ; [3.05882353 0.94117647],0
p3,1,0.301409,1.067949,[10  3] ; [2 2],[9.17647059 3.82352941] ; [2.82352941 1.17647059],0
r1,1,0.301409,1.067949,[10  3] ; [2 2],[9.17647059 3.82352941] ; [2.82352941 1.17647059],0
b1,1,0.312132,1.021635,[7 6] ; [1 3],[6.11764706 6.88235294] ; [1.88235294 2.11764706],0
b4,1,0.312132,1.021635,[6 7] ; [3 1],[6.88235294 6.11764706] ; [2.11764706 1.88235294],0
d5,1,0.347465,0.882692,[12  1] ; [3 1],[11.47058824  1.52941176] ; [3.52941176 0.47058824],0
d2,1,0.452209,0.56511,[7 6] ; [3 1],[7.64705882 5.35294118] ; [2.35294118 1.64705882],0
n6,1,0.472789,0.51545,[11  2] ; [2 1],[10.5625  2.4375] ; [2.4375 0.5625],0
s7,1,0.481556,0.495338,[4 9] ; [2 2],[4.58823529 8.41176471] ; [1.41176471 2.58823529],0
b5,1,0.481556,0.495338,[4 9] ; [2 2],[4.58823529 8.41176471] ; [1.41176471 2.58823529],0
n4,1,0.622252,0.242716,[8 5] ; [3 1],[8.41176471 4.58823529] ; [2.58823529 1.41176471],0
a7,1,0.622252,0.242716,[8 5] ; [3 1],[8.41176471 4.58823529] ; [2.58823529 1.41176471],0
a2,1,0.659118,0.194597,[ 2 11] ; [1 3],[ 2.29411765 10.70588235] ; [0.70588235 3.29411765],0
s3,1,0.659118,0.194597,[ 2 11] ; [1 3],[ 2.29411765 10.70588235] ; [0.70588235 3.29411765],0
p4,1,0.659118,0.194597,[11  2] ; [3 1],[10.70588235  2.29411765] ; [3.29411765 0.70588235],0
s8,1,0.681777,0.168132,[5 8] ; [2 2],[5.35294118 7.64705882] ; [1.64705882 2.35294118],0
n3,1,0.709388,0.138889,[2 1] ; [1 1],[1.8 1.2] ; [1.2 0.8],0
n1,1,0.709388,0.138889,[1 2] ; [1 1],[1.2 1.8] ; [0.8 1.2],0
d1,1,0.824745,0.049038,[9 4] ; [3 1],[9.17647059 3.82352941] ; [2.82352941 1.17647059],0
a4,1,0.892795,0.018162,[6 7] ; [2 2],[6.11764706 6.88235294] ; [1.88235294 2.11764706],0
n5,1,0.936802,0.006287,[10  3] ; [3 1],[9.94117647 3.05882353] ; [3.05882353 0.94117647],0
a3,1,0.936802,0.006287,[10  3] ; [3 1],[9.94117647 3.05882353] ; [3.05882353 0.94117647],0
p7,1,0.936802,0.006287,[10  3] ; [3 1],[9.94117647 3.05882353] ; [3.05882353 0.94117647],0
