Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.1e-05,19.334873,[10 43] ; [27 16],[20.42708333 32.57291667] ; [16.57291667 26.42708333],1
v1,1,0.00018,14.031974,[20 35] ; [32 11],[29.18367347 25.81632653] ; [22.81632653 20.18367347],1
p11,1,0.001478,10.10625,[33 22] ; [39  5],[40. 15.] ; [32. 12.],0
n1,1,0.018422,5.555556,[2 7] ; [7 2],[4.5 4.5] ; [4.5 4.5],0
n6,1,0.038604,4.278214,[43 12] ; [41  3],[46.66666667  8.33333333] ; [37.33333333  6.66666667],0
p10,1,0.042104,4.131013,[36 19] ; [36  7],[40.40816327 14.59183673] ; [31.59183673 11.40816327],0
p12,1,0.04794,3.912097,[ 1 54] ; [ 5 39],[ 3.33333333 51.66666667] ; [ 2.66666667 41.33333333],0
s8,1,0.06006,3.535714,[15 40] ; [20 24],[19.44444444 35.55555556] ; [15.55555556 28.44444444],0
b5,1,0.076164,3.144925,[36 19] ; [21 23],[31.66666667 23.33333333] ; [25.33333333 18.66666667],0
a7,1,0.07964,3.072243,[36 19] ; [35  8],[39.84693878 15.15306122] ; [31.15306122 11.84693878],0
n5,1,0.083535,2.99475,[38 17] ; [37  7],[41.66666667 13.33333333] ; [33.33333333 10.66666667],0
s6,1,0.101002,2.689649,[32 22] ; [33 11],[35.81632653 18.18367347] ; [29.18367347 14.81632653],0
p7,1,0.116086,2.469346,[37 18] ; [35  8],[40.40816327 14.59183673] ; [31.59183673 11.40816327],0
p8,1,0.119439,2.424661,[29 26] ; [30 14],[32.77777778 22.22222222] ; [26.22222222 17.77777778],0
n4,1,0.122776,2.38155,[39 16] ; [37  7],[42.22222222 12.77777778] ; [33.77777778 10.22222222],0
p9,1,0.122776,2.38155,[39 16] ; [37  7],[42.22222222 12.77777778] ; [33.77777778 10.22222222],0
r3,1,0.151309,2.059002,[49  5] ; [43  1],[50.69387755  3.30612245] ; [41.30612245  2.69387755],0
d5,1,0.173058,1.85625,[37 18] ; [35  9],[40. 15.] ; [32. 12.],0
u2,1,0.181268,1.787201,[20 14] ; [ 8 12],[17.62962963 16.37037037] ; [10.37037037  9.62962963],0
a3,1,0.185194,1.755446,[21 33] ; [23 21],[24.24489796 29.75510204] ; [19.75510204 24.24489796],0
a4,1,0.189342,1.72273,[ 8 47] ; [11 33],[10.55555556 44.44444444] ; [ 8.44444444 35.55555556],0
p6,1,0.191114,1.709006,[20 33] ; [21 20],[23.11702128 29.88297872] ; [17.88297872 23.11702128],0
r4,1,0.197082,1.663866,[45 10] ; [40  4],[47.22222222  7.77777778] ; [37.77777778  6.22222222],0
p5,1,0.204594,1.609273,[ 8 46] ; [11 33],[10.46938776 43.53061224] ; [ 8.53061224 35.46938776],0
s2,1,0.239507,1.383491,[27 28] ; [16 27],[24.13265306 30.86734694] ; [18.86734694 24.13265306],0
b3,1,0.327754,0.957753,[ 6 26] ; [ 8 19],[ 7.59322034 24.40677966] ; [ 6.40677966 20.59322034],0
b2,1,0.327754,0.957753,[ 6 26] ; [ 8 19],[ 7.59322034 24.40677966] ; [ 6.40677966 20.59322034],0
b1,1,0.361512,0.832632,[25 30] ; [16 28],[22.77777778 32.22222222] ; [18.22222222 25.77777778],0
p4,1,0.394527,0.724943,[44 11] ; [32 12],[42.22222222 12.77777778] ; [33.77777778 10.22222222],0
a8,1,0.416359,0.660569,[ 6 43] ; [ 3 39],[ 4.84615385 44.15384615] ; [ 4.15384615 37.84615385],0
u3,1,0.417504,0.65733,[20 14] ; [10 11],[18.54545455 15.45454545] ; [11.45454545  9.54545455],0
v4,1,0.424331,0.638289,[52  3] ; [43  1],[52.77777778  2.22222222] ; [42.22222222  1.77777778],0
s3,1,0.425213,0.635862,[32 22] ; [22 21],[30.06185567 23.93814433] ; [23.93814433 19.06185567],0
s1,1,0.485841,0.485725,[ 2 52] ; [ 3 41],[ 2.75510204 51.24489796] ; [ 2.24489796 41.75510204],0
b4,1,0.495192,0.465226,[30 25] ; [27 17],[31.66666667 23.33333333] ; [25.33333333 18.66666667],0
n2,1,0.527089,0.4,[7 2] ; [8 1],[7.5 1.5] ; [7.5 1.5],0
a6,1,0.52815,0.397949,[31 24] ; [22 22],[29.44444444 25.55555556] ; [23.55555556 20.44444444],0
d2,1,0.529162,0.396,[12 43] ; [12 32],[13.33333333 41.66666667] ; [10.66666667 33.33333333],0
p2,1,0.541514,0.372741,[45 10] ; [38  6],[46.11111111  8.88888889] ; [36.88888889  7.11111111],0
d4,1,0.55733,0.344348,[37 18] ; [32 12],[38.33333333 16.66666667] ; [30.66666667 13.33333333],0
s4,1,0.62157,0.243667,[12 42] ; [ 8 36],[11.02040816 42.97959184] ; [ 8.97959184 35.02040816],0
d3,1,0.650266,0.205565,[30 25] ; [26 18],[31.11111111 23.88888889] ; [24.88888889 19.11111111],0
a1,1,0.694095,0.154688,[ 2 53] ; [ 1 43],[ 1.66666667 53.33333333] ; [ 1.33333333 42.66666667],0
p1,1,0.765742,0.088773,[10 45] ; [ 7 37],[ 9.44444444 45.55555556] ; [ 7.55555556 36.44444444],0
r1,1,0.774848,0.081818,[36 19] ; [30 14],[36.66666667 18.33333333] ; [29.33333333 14.66666667],0
r2,1,0.794278,0.067995,[49  6] ; [39  4],[49.3877551  5.6122449] ; [38.6122449  4.3877551],0
u1,1,0.837377,0.042128,[ 3 52] ; [ 2 42],[ 2.77777778 52.22222222] ; [ 2.22222222 41.77777778],0
s7,1,0.905268,0.014163,[23 28] ; [19 22],[23.2826087 27.7173913] ; [18.7173913 22.2826087],0
d1,1,0.963142,0.002135,[21 34] ; [17 27],[21.11111111 33.88888889] ; [16.88888889 27.11111111],0
s5,1,0.988015,0.000226,[15 36] ; [12 29],[14.9673913 36.0326087] ; [12.0326087 28.9673913],0
