Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4e-06,21.058014,[27  4] ; [21 37],[16.71910112 14.28089888] ; [31.28089888 26.71910112],1
p4,1,0.000821,11.193959,[22 10] ; [19 40],[14.41758242 17.58241758] ; [26.58241758 32.41758242],1
a4,1,0.001844,9.698276,[ 4 28] ; [26 32],[10.66666667 21.33333333] ; [19.33333333 38.66666667],0
p2,1,0.003499,8.527229,[28  4] ; [34 25],[21.8021978 10.1978022] ; [40.1978022 18.8021978],0
d3,1,0.004619,8.023005,[25  7] ; [28 31],[18.63736264 13.36263736] ; [34.36263736 24.63736264],0
b1,1,0.00669,7.354306,[22 10] ; [23 36],[15.82417582 16.17582418] ; [29.17582418 29.82417582],0
p6,1,0.009348,6.755177,[12 18] ; [ 9 50],[ 7.07865169 22.92134831] ; [13.92134831 45.07865169],0
d1,1,0.021246,5.306497,[20 12] ; [22 37],[14.76923077 17.23076923] ; [27.23076923 31.76923077],0
n3,1,0.036966,4.351974,[4 5] ; [15  3],[6.33333333 2.66666667] ; [12.66666667  5.33333333],0
p3,1,0.047768,3.918125,[13 18] ; [13 46],[ 8.95555556 22.04444444] ; [17.04444444 41.95555556],0
a7,1,0.06329,3.449,[24  8] ; [32 26],[19.91111111 12.08888889] ; [36.08888889 21.91111111],0
b2,1,0.070112,3.280405,[ 2 17] ; [13 27],[ 4.83050847 14.16949153] ; [10.16949153 29.83050847],0
b3,1,0.070112,3.280405,[ 2 17] ; [13 27],[ 4.83050847 14.16949153] ; [10.16949153 29.83050847],0
s8,1,0.076085,3.146613,[12 20] ; [12 47],[ 8.43956044 23.56043956] ; [15.56043956 43.43956044],0
d5,1,0.093058,2.820655,[26  6] ; [38 21],[22.50549451  9.49450549] ; [41.49450549 17.50549451],0
s6,1,0.113938,2.498738,[18 14] ; [23 36],[14.41758242 17.58241758] ; [26.58241758 32.41758242],0
d4,1,0.114957,2.484717,[26  6] ; [38 20],[22.75555556  9.24444444] ; [41.24444444 16.75555556],0
a2,1,0.149769,2.074597,[ 2 30] ; [10 49],[ 4.21978022 27.78021978] ; [ 7.78021978 51.21978022],0
