Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.003121,8.735561,[2 9] ; [34 17],[6.38709677 4.61290323] ; [29.61290323 21.38709677],0
p8,1,0.021454,5.289538,[4 7] ; [37 14],[7.27419355 3.72580645] ; [33.72580645 17.27419355],0
a7,1,0.022496,5.207048,[3 8] ; [33 18],[6.38709677 4.61290323] ; [29.61290323 21.38709677],0
s1,1,0.022973,5.170569,[2 9] ; [ 1 50],[ 0.53225806 10.46774194] ; [ 2.46774194 48.53225806],0
v4,1,0.024641,5.048913,[9 2] ; [49  1],[10.45901639  0.54098361] ; [47.54098361  2.45901639],0
s3,1,0.039838,4.224761,[5 6] ; [39 12],[7.80645161 3.19354839] ; [36.19354839 14.80645161],0
p7,1,0.04432,4.044313,[5 6] ; [38 12],[7.75409836 3.24590164] ; [35.24590164 14.75409836],0
d3,1,0.061363,3.500171,[2 9] ; [25 26],[4.79032258 6.20967742] ; [22.20967742 28.79032258],0
a3,1,0.082217,3.020517,[4 7] ; [33 18],[6.56451613 4.43548387] ; [30.43548387 20.56451613],0
p3,1,0.122335,2.387166,[3 8] ; [27 24],[5.32258065 5.67741935] ; [24.67741935 26.32258065],0
s7,1,0.123179,2.376432,[6 4] ; [41  9],[7.83333333 2.16666667] ; [39.16666667 10.83333333],0
r2,1,0.124423,2.360742,[8 3] ; [45  5],[9.55737705 1.44262295] ; [43.44262295  6.55737705],0
r1,1,0.139304,2.185635,[6 5] ; [39 12],[7.98387097 3.01612903] ; [37.01612903 13.98387097],0
p4,1,0.145156,2.122427,[5 6] ; [35 16],[7.09677419 3.90322581] ; [32.90322581 18.09677419],0
b1,1,0.174596,1.843032,[7 4] ; [21 30],[4.96774194 6.03225806] ; [23.03225806 27.96774194],0
p10,1,0.185415,1.753674,[8 3] ; [45  6],[9.40322581 1.59677419] ; [43.59677419  7.40322581],0
s2,1,0.234484,1.413453,[5 6] ; [33 18],[6.74193548 4.25806452] ; [31.25806452 19.74193548],0
s5,1,0.237868,1.393184,[5 5] ; [15 34],[3.38983051 6.61016949] ; [16.61016949 32.38983051],0
u3,1,0.332474,0.939239,[5 2] ; [9 9],[3.92 3.08] ; [10.08  7.92],0
a5,1,0.350051,0.873273,[5 6] ; [31 20],[6.38709677 4.61290323] ; [29.61290323 21.38709677],0
s4,1,0.361601,0.832325,[3 8] ; [ 8 43],[1.9516129 9.0483871] ; [ 9.0483871 41.9516129],0
a4,1,0.407611,0.685757,[ 1 10] ; [10 41],[1.9516129 9.0483871] ; [ 9.0483871 41.9516129],0
v3,1,0.421149,0.647108,[5 6] ; [16 33],[3.85 7.15] ; [17.15 31.85],0
p9,1,0.425852,0.634109,[9 2] ; [46  5],[9.75806452 1.24193548] ; [45.24193548  5.75806452],0
s6,1,0.463446,0.53756,[7 4] ; [38 13],[7.98387097 3.01612903] ; [37.01612903 13.98387097],0
p1,1,0.463632,0.537112,[3 8] ; [ 9 42],[2.12903226 8.87096774] ; [ 9.87096774 41.12903226],0
v2,1,0.486916,0.483333,[4 6] ; [25 23],[5. 5.] ; [24. 24.],0
p5,1,0.550338,0.356713,[1 9] ; [ 9 42],[1.63934426 8.36065574] ; [ 8.36065574 42.63934426],0
u2,1,0.629412,0.232859,[5 2] ; [11  7],[4.48 2.52] ; [11.52  6.48],0
p12,1,0.703548,0.144807,[2 9] ; [ 7 44],[1.59677419 9.40322581] ; [ 7.40322581 43.59677419],0
n6,1,0.703548,0.144807,[9 2] ; [44  7],[9.40322581 1.59677419] ; [43.59677419  7.40322581],0
r4,1,0.703548,0.144807,[9 2] ; [44  7],[9.40322581 1.59677419] ; [43.59677419  7.40322581],0
p6,1,0.767898,0.087099,[4 7] ; [21 30],[4.43548387 6.56451613] ; [20.56451613 30.43548387],0
d4,1,0.830087,0.046049,[6 5] ; [26 25],[5.67741935 5.32258065] ; [26.32258065 24.67741935],0
b4,1,0.830087,0.046049,[6 5] ; [26 25],[5.67741935 5.32258065] ; [26.32258065 24.67741935],0
p11,1,0.838276,0.041656,[9 2] ; [43  8],[9.22580645 1.77419355] ; [42.77419355  8.22580645],0
v1,1,0.878358,0.023425,[6 5] ; [26 24],[5.7704918 5.2295082] ; [26.2295082 23.7704918],0
b5,1,0.888197,0.019764,[6 5] ; [29 22],[6.20967742 4.79032258] ; [28.79032258 22.20967742],0
r3,1,0.890363,0.019001,[10  1] ; [47  4],[10.11290323  0.88709677] ; [46.88709677  4.11290323],0
n5,1,0.902472,0.015016,[8 3] ; [38 13],[8.16129032 2.83870968] ; [37.83870968 13.16129032],0
a8,1,0.903842,0.014595,[2 9] ; [ 8 40],[1.86440678 9.13559322] ; [ 8.13559322 39.86440678],0
b2,1,0.941863,0.005318,[4 4] ; [17 18],[3.90697674 4.09302326] ; [17.09302326 17.90697674],0
b3,1,0.941863,0.005318,[4 4] ; [17 18],[3.90697674 4.09302326] ; [17.09302326 17.90697674],0
d2,1,0.99041,0.000144,[3 8] ; [14 37],[3.01612903 7.98387097] ; [13.98387097 37.01612903],0
