Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,66.880374,[12 40] ; [133  26],[35.73459716 16.26540284] ; [109.26540284  49.73459716],1
a2,1,1e-06,24.803161,[ 4 48] ; [74 87],[19.04225352 32.95774648] ; [ 58.95774648 102.04225352],1
d3,1,2e-06,23.073115,[37 15] ; [152   8],[46.35849057  5.64150943] ; [142.64150943  17.35849057],1
b5,1,5e-05,16.439098,[18 34] ; [107  54],[30.51643192 21.48356808] ; [94.48356808 66.51643192],1
u1,1,5.4e-05,16.299463,[ 5 47] ; [64 97],[16.84507042 35.15492958] ; [ 52.15492958 108.84507042],1
v1,1,0.004576,8.039786,[25 25] ; [114  45],[33.25358852 16.74641148] ; [105.74641148  53.25358852],0
v2,1,0.031084,4.648311,[24 27] ; [100  56],[30.55072464 20.44927536] ; [93.44927536 62.55072464],0
p2,1,0.03823,4.294749,[43  9] ; [149  12],[46.87323944  5.12676056] ; [145.12676056  15.87323944],0
b4,1,0.05093,3.810564,[25 27] ; [102  59],[31.00469484 20.99530516] ; [95.99530516 65.00469484],0
s7,1,0.081634,3.032058,[38 13] ; [94 60],[32.83902439 18.16097561] ; [99.16097561 54.83902439],0
p12,1,0.082787,3.009319,[ 3 47] ; [ 25 136],[ 6.63507109 43.36492891] ; [ 21.36492891 139.63507109],0
r1,1,0.085487,2.957374,[40 12] ; [139  21],[43.90566038  8.09433962] ; [135.09433962  24.90566038],0
b1,1,0.088176,2.907356,[27 25] ; [62 99],[21.72769953 30.27230047] ; [67.27230047 93.72769953],0
n1,1,0.095825,2.773693,[7 4] ; [10 19],[4.675 6.325] ; [12.325 16.675],0
s8,1,0.120498,2.410832,[37 15] ; [94 65],[32.28436019 19.71563981] ; [98.71563981 60.28436019],0
s6,1,0.129974,2.292818,[44  7] ; [119  37],[40.15942029 10.84057971] ; [122.84057971  33.15942029],0
p4,1,0.160026,1.973981,[41 11] ; [139  21],[44.1509434  7.8490566] ; [135.8490566  24.1509434],0
s5,1,0.176274,1.828762,[27 22] ; [66 84],[22.89949749 26.10050251] ; [70.10050251 79.89949749],0
p9,1,0.209774,1.572984,[46  5] ; [153   8],[47.87264151  3.12735849] ; [151.12735849   9.87264151],0
p8,1,0.211861,1.558666,[40 11] ; [111  49],[36.49763033 14.50236967] ; [114.50236967  45.49763033],0
u4,1,0.244042,1.357091,[ 4 48] ; [  6 154],[ 2.45283019 49.54716981] ; [  7.54716981 152.45283019],0
p1,1,0.28008,1.166702,[ 5 47] ; [ 25 135],[ 7.35849057 44.64150943] ; [ 22.64150943 137.35849057],0
s4,1,0.301317,1.068356,[15 36] ; [ 35 122],[12.25961538 38.74038462] ; [ 37.74038462 119.25961538],0
d2,1,0.306774,1.044516,[42 10] ; [118  42],[39.24528302 12.75471698] ; [120.75471698  39.24528302],0
a3,1,0.307853,1.039864,[41 11] ; [135  24],[43.37440758  8.62559242] ; [132.62559242  26.37440758],0
p10,1,0.322479,0.978864,[43  8] ; [144  17],[44.98584906  6.01415094] ; [142.01415094  18.98584906],0
s1,1,0.335602,0.927159,[ 1 51] ; [  8 151],[ 2.21800948 49.78199052] ; [  6.78199052 152.21800948],0
n4,1,0.420697,0.648367,[44  8] ; [143  18],[45.65258216  6.34741784] ; [141.34741784  19.65258216],0
a1,1,0.446122,0.580485,[ 6 46] ; [ 13 148],[ 4.63849765 47.36150235] ; [ 14.36150235 146.63849765],0
r4,1,0.459,0.548331,[48  4] ; [153   8],[49.07042254  2.92957746] ; [151.92957746   9.07042254],0
n6,1,0.462163,0.540651,[46  6] ; [146  13],[47.31753555  4.68246445] ; [144.68246445  14.31753555],0
a8,1,0.483903,0.490054,[ 5 45] ; [ 19 118],[ 6.4171123 43.5828877] ; [ 17.5828877 119.4171123],0
a4,1,0.508124,0.437927,[34 18] ; [97 64],[31.98122066 20.01877934] ; [99.01877934 61.98122066],0
v3,1,0.600242,0.274632,[24 27] ; [66 88],[22.3902439 28.6097561] ; [67.6097561 86.3902439],0
v4,1,0.616336,0.251051,[50  2] ; [155   4],[50.52132701  1.47867299] ; [154.47867299   4.52132701],0
