Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.178073,1.813636,[38 38] ; [6 2],[39.80952381 36.19047619] ; [4.19047619 3.80952381],0
p2,1,0.321033,0.984732,[54 22] ; [7 1],[55.19047619 20.80952381] ; [5.80952381 2.19047619],0
p11,1,0.673643,0.17737,[53 23] ; [5 3],[52.47619048 23.52380952] ; [5.52380952 2.47619048],0
p4,1,1.0,0.0,[57 19] ; [6 2],[57. 19.] ; [6. 2.],0
