Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,107.636363,[ 49 222] ; [232 165],[113.99850299 157.00149701] ; [167.00149701 229.99850299],1
v1,1,0.0,42.907773,[111 158] ; [265 131],[152.0962406 116.9037594] ; [223.9037594 172.0962406],1
r1,1,0.000151,14.361283,[205  71] ; [346  57],[223.97054492  52.02945508] ; [327.02945508  75.97054492],1
a5,1,0.000665,11.584787,[190  86] ; [325  80],[208.72246696  67.27753304] ; [306.27753304  98.72246696],1
a3,1,0.00211,9.451218,[183  92] ; [312  92],[200.47864507  74.52135493] ; [294.52135493 109.47864507],0
d1,1,0.011596,6.371621,[152 124] ; [262 143],[167.78854626 108.21145374] ; [246.21145374 158.78854626],0
p3,1,0.012058,6.302319,[131 144] ; [232 172],[147.01767305 127.98232695] ; [215.98232695 188.01767305],0
d5,1,0.014287,6.002283,[214  60] ; [345  59],[225.90855457  48.09144543] ; [333.09144543  70.90855457],0
s4,1,0.016848,5.712164,[ 60 212] ; [ 60 343],[ 48.35555556 223.64444444] ; [ 71.64444444 331.35555556],0
d2,1,0.020311,5.384924,[117 158] ; [208 195],[131.82153392 143.17846608] ; [193.17846608 209.82153392],0
u1,1,0.026126,4.947676,[ 40 236] ; [ 86 319],[ 51.0660793 224.9339207] ; [ 74.9339207 330.0660793],0
p7,1,0.02899,4.768202,[171  99] ; [284 114],[183.90718563  86.09281437] ; [271.09281437 126.90718563],0
a7,1,0.034276,4.480902,[191  84] ; [310  94],[202.90868925  72.09131075] ; [298.09131075 105.90868925],0
d3,1,0.040956,4.177821,[180  94] ; [295 109],[191.96165192  82.03834808] ; [283.03834808 120.96165192],0
d4,1,0.05588,3.655633,[221  54] ; [347  57],[230.04418262  44.95581738] ; [337.95581738  66.04418262],0
p12,1,0.056636,3.633251,[ 18 256] ; [ 44 361],[ 25.0191458 248.9808542] ; [ 36.9808542 368.0191458],0
b1,1,0.064493,3.417905,[109 167] ; [132 273],[ 97.67400881 178.32599119] ; [143.32599119 261.67400881],0
n4,1,0.088064,2.909409,[210  66] ; [330  75],[218.85462555  57.14537445] ; [321.14537445  83.85462555],0
s7,1,0.098735,2.725867,[130 136] ; [214 172],[140.34355828 125.65644172] ; [203.65644172 182.34355828],0
a1,1,0.111818,2.528338,[  9 267] ; [ 24 381],[ 13.37444934 262.62555066] ; [ 19.62555066 385.37444934],0
n5,1,0.122308,2.38751,[208  67] ; [324  78],[216.10044313  58.89955687] ; [315.89955687  86.10044313],0
s8,1,0.128791,2.307013,[123 153] ; [203 199],[132.7079646 143.2920354] ; [193.2920354 208.7079646],0
